フルコンテナ船,844,"23,768,752",123,"110,218",-,-,-,-,-,-,"2,817","75,861,811","2,817","75,861,811",-,-,-,-,-,-,-,-,-,-,フルコンテナ船
内航    ,57,"48,909",123,"110,218",-,-,-,-,-,-,865,"755,894",865,"755,894",-,-,-,-,-,-,-,-,-,-,内航    
外航    ,787,"23,719,843",-,-,-,-,-,-,-,-,"1,952","75,105,917","1,952","75,105,917",-,-,-,-,-,-,-,-,-,-,外航    
セミコンテナ船,14,"19,694",35,"428,861",-,-,-,-,-,-,236,"957,514",213,"751,298",-,-,-,-,23,"206,216",-,-,-,-,セミコンテナ船
内航    ,13,"9,737",23,"63,798",-,-,-,-,-,-,195,"573,599",195,"573,599",-,-,-,-,-,-,-,-,-,-,内航    
外航    ,1,"9,957",12,"365,063",-,-,-,-,-,-,41,"383,915",18,"177,699",-,-,-,-,23,"206,216",-,-,-,-,外航    
ＲＯＲＯ船,-,-,51,"663,531",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142,"1,424,828",ＲＯＲＯ船
内航    ,-,-,51,"663,531",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142,"1,424,828",内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
貨客船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,貨客船
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
客船,-,-,-,-,4,"1,006",4,"1,006",-,-,4,"418,182",-,-,4,"418,182",-,-,-,-,-,-,-,-,客船
内航    ,-,-,-,-,4,"1,006",4,"1,006",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,4,"418,182",-,-,4,"418,182",-,-,-,-,-,-,-,-,外航    
カーフェリー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,カーフェリー
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
漁船,-,-,1,724,-,-,-,-,-,-,2,758,-,-,2,758,-,-,-,-,-,-,-,-,漁船
内航    ,-,-,1,724,-,-,-,-,-,-,1,379,-,-,1,379,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,1,379,-,-,1,379,-,-,-,-,-,-,-,-,外航    
その他船舶計,75,"83,850",26,"83,043",110,"92,478",96,"58,697",14,"33,781",342,"217,974",132,"159,231",1,"1,320",207,"32,123",-,-,2,"25,300",241,"11,748",その他船舶計
内航    ,75,"83,850",26,"83,043",110,"92,478",96,"58,697",14,"33,781",342,"217,974",132,"159,231",1,"1,320",207,"32,123",-,-,2,"25,300",241,"11,748",内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
軍艦,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,軍艦
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
パトロール船,-,-,-,-,2,"1,529",1,209,1,"1,320",1,"1,320",-,-,1,"1,320",-,-,-,-,-,-,-,-,パトロール船
内航    ,-,-,-,-,2,"1,529",1,209,1,"1,320",1,"1,320",-,-,1,"1,320",-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
曳船・押船,-,-,-,-,12,60,12,60,-,-,58,"2,718",14,"1,890",-,-,44,828,-,-,-,-,99,"3,250",曳船・押船
内航    ,-,-,-,-,12,60,12,60,-,-,58,"2,718",14,"1,890",-,-,44,828,-,-,-,-,99,"3,250",内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
訓練船,-,-,1,"1,598",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,訓練船
内航    ,-,-,1,"1,598",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
作業船,-,-,2,"2,867",28,"27,732",28,"27,732",-,-,3,"36,573",1,"11,273",-,-,-,-,-,-,2,"25,300",-,-,作業船
内航    ,-,-,2,"2,867",28,"27,732",28,"27,732",-,-,3,"36,573",1,"11,273",-,-,-,-,-,-,2,"25,300",-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
その他船舶,75,"83,850",23,"78,578",68,"63,157",55,"30,696",13,"32,461",280,"177,363",117,"146,068",-,-,163,"31,295",-,-,-,-,142,"8,498",その他船舶
内航    ,75,"83,850",23,"78,578",68,"63,157",55,"30,696",13,"32,461",280,"177,363",117,"146,068",-,-,163,"31,295",-,-,-,-,142,"8,498",内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
,,,,,,,,,,,,,,,,,,,,,,,,,
