漁船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,"14,595",2,998,7,"13,597",6,"2,513",3,567,漁船
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,"14,595",2,998,7,"13,597",5,"1,302",3,567,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,"1,211",-,-,外航    
その他船舶計,19,"2,131",-,-,-,-,61,"76,014",60,"74,896",1,"1,118",-,-,91,"208,502",78,"176,376",13,"32,126",61,"54,565",32,"9,578",その他船舶計
内航    ,19,"2,131",-,-,-,-,61,"76,014",60,"74,896",1,"1,118",-,-,85,"177,445",72,"145,319",13,"32,126",61,"54,565",32,"9,578",内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,"31,057",6,"31,057",-,-,-,-,-,-,外航    
軍艦,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,"19,763",4,"19,763",-,-,-,-,-,-,軍艦
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,"19,763",4,"19,763",-,-,-,-,-,-,外航    
パトロール船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,"37,806",28,"33,012",3,"4,794",-,-,-,-,パトロール船
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,"37,806",28,"33,012",3,"4,794",-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
曳船・押船,10,184,-,-,-,-,1,272,1,272,-,-,-,-,1,19,1,19,-,-,10,"2,428",10,"2,428",曳船・押船
内航    ,10,184,-,-,-,-,1,272,1,272,-,-,-,-,1,19,1,19,-,-,10,"2,428",10,"2,428",内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
訓練船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,"43,864",13,"34,762",3,"9,102",37,"36,993",13,"5,807",訓練船
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,"32,570",11,"23,468",3,"9,102",37,"36,993",13,"5,807",内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,"11,294",2,"11,294",-,-,-,-,-,-,外航    
作業船,1,"1,410",-,-,-,-,-,-,-,-,-,-,-,-,7,"54,041",7,"54,041",-,-,-,-,-,-,作業船
内航    ,1,"1,410",-,-,-,-,-,-,-,-,-,-,-,-,7,"54,041",7,"54,041",-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
その他船舶,8,537,-,-,-,-,60,"75,742",59,"74,624",1,"1,118",-,-,32,"53,009",25,"34,779",7,"18,230",14,"15,144",9,"1,343",その他船舶
内航    ,8,537,-,-,-,-,60,"75,742",59,"74,624",1,"1,118",-,-,32,"53,009",25,"34,779",7,"18,230",14,"15,144",9,"1,343",内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
,,,,,,,,,,,,,,,,,,,,,,,,,
