外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"1,000トン以上　　",96,"107,328",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,"76,903",-,-,53,"76,903","1,000トン以上　　"
内航船　　,96,"107,328",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,"76,903",-,-,53,"76,903",内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"2,000トン以上　　",82,"203,128",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,000トン以上　　"
内航船　　,82,"203,128",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"3,000トン以上　　",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"4,000トン以上　　",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"5,000トン以上　　",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"6,000トン以上　　",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"7,000トン以上　　",64,"475,480",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,000トン以上　　"
内航船　　,64,"475,480",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"8,000トン以上　　",6,"51,248",-,-,-,-,53,"475,360",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,000トン以上　　"
内航船　　,3,"25,440",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,3,"25,808",-,-,-,-,53,"475,360",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"9,000トン以上　　",672,"6,587,132",-,-,-,-,1,"9,008",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,672,"6,587,132",-,-,-,-,1,"9,008",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"10,000トン以上　　",199,"3,486,009",-,-,9,"160,613",2,"21,608",5,"58,924",142,"1,424,828",142,"1,424,828",-,-,-,-,-,-,-,-,-,-,"10,000トン以上　　"
内航船　　,1,"11,273",-,-,-,-,-,-,-,-,142,"1,424,828",142,"1,424,828",-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,198,"3,474,736",-,-,9,"160,613",2,"21,608",5,"58,924",-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"20,000トン以上　　",278,"7,670,729",-,-,23,"533,116",-,-,-,-,2,"54,384",-,-,2,"54,384",-,-,-,-,-,-,-,-,"20,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,278,"7,670,729",-,-,23,"533,116",-,-,-,-,2,"54,384",-,-,2,"54,384",-,-,-,-,-,-,-,-,外航船　　
"30,000トン以上　　",61,"2,216,363",-,-,3,"94,180",-,-,-,-,5,"176,648",-,-,5,"176,648",-,-,-,-,-,-,-,-,"30,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,61,"2,216,363",-,-,3,"94,180",-,-,-,-,5,"176,648",-,-,5,"176,648",-,-,-,-,-,-,-,-,外航船　　
"40,000トン以上　　",188,"8,178,878",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"40,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,188,"8,178,878",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"50,000トン以上　　",157,"8,518,537",1,"56,769",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"50,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,157,"8,518,537",1,"56,769",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"60,000トン以上　　",411,"38,582,951",3,"361,413",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"60,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,411,"38,582,951",3,"361,413",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
