1975(4/1_6/30),16270,8274,7996,6292,3206,3086,…,…,…,…,…,…,…,…,…,…,…,…,10,7,3,22,12,10,6,4,2,6,3,3,13,8,5,12,12,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,0,0,0,1,1,0,889,429,460,292,155,137,33,19,14,3,1,2,…,…,…,…,…,…,11,6,5,2,1,1,2675,1407,1268,737,431,306,…,…,…,…,…,…,…,…,…,…,…,…,2542,1596,946,677,412,265,175,116,59,48,21,27,1002,610,392,287,161,126,58,36,22,16,11,5,…,…,…,…,…,…,54,38,16,3,3,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,49,29,20,22,12,10,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,14,10,4,12,9,3,33,25,8,22,11,11,2,2,0,1,0,1,12,6,6,5,1,4,13,11,2,7,3,4,82,48,34,54,31,23,1248,1246,2,125,115,10,…,…,…,…,…,…,…,…,…,…,…,…,2845,1246,1599,1993,915,1078,…,…,…,…,…,…,…,…,…,…,…,…,32,10,22,12,5,7,…,…,…,…,…,…,16078,8201,7877,6261,3179,3082,3215,1586,1629,1735,854,881,12644,6525,6119,4366,2213,2153,…,…,…,…,…,…,…,…,…,…,…,…,75,46,29,284,152,132,92,64,28,36,18,18
1976(4/1_6/30),16800,8508,8292,5909,3078,2831,…,…,…,…,…,…,…,…,…,…,…,…,73,33,40,0,0,0,15,5,10,3,2,1,17,15,2,5,5,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,0,0,0,0,0,0,1099,558,541,359,204,155,11,9,2,6,1,5,…,…,…,…,…,…,32,15,17,3,2,1,2498,1328,1170,606,381,225,…,…,…,…,…,…,…,…,…,…,…,…,2453,1471,982,511,321,190,263,155,108,35,26,9,810,433,377,290,123,167,151,77,74,39,27,12,…,…,…,…,…,…,9,8,1,5,5,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,78,48,30,28,14,14,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,11,6,5,15,12,3,47,36,11,21,12,9,8,5,3,1,1,0,11,6,5,4,2,2,14,11,3,3,2,1,99,51,48,35,22,13,115,112,3,69,69,0,…,…,…,…,…,…,…,…,…,…,…,…,2856,1236,1620,2127,953,1174,…,…,…,…,…,…,…,…,…,…,…,…,11,5,6,78,29,49,…,…,…,…,…,…,16444,8307,8137,5822,3034,2788,4140,2010,2130,1506,757,749,11931,6068,5863,4219,2197,2022,…,…,…,…,…,…,…,…,…,…,…,…,155,80,75,407,211,196,59,41,18,2,2,0
1977(4/1_6/30),15781,8052,7729,7078,3716,3362,…,…,…,…,…,…,…,…,…,…,…,…,56,30,26,7,3,4,33,11,22,18,4,14,24,17,7,9,6,3,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,0,0,0,0,0,0,1141,625,516,438,241,197,7,7,0,4,2,2,…,…,…,…,…,…,21,14,7,4,2,2,2057,1076,981,562,328,234,…,…,…,…,…,…,…,…,…,…,…,…,2422,1442,980,616,378,238,242,160,82,36,23,13,908,472,436,230,114,116,159,87,72,17,9,8,…,…,…,…,…,…,12,8,4,3,3,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,72,34,38,36,19,17,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,12,5,7,22,7,15,65,45,20,24,13,11,9,7,2,1,0,1,8,2,6,7,3,4,20,14,6,5,2,3,82,44,38,111,57,54,135,132,3,81,81,0,…,…,…,…,…,…,…,…,…,…,…,…,3029,1315,1714,2886,1346,1540,…,…,…,…,…,…,…,…,…,…,…,…,16,4,12,0,0,0,…,…,…,…,…,…,15572,7947,7625,7018,3696,3322,3614,1771,1843,2137,1091,1046,11663,6038,5625,4739,2487,2252,…,…,…,…,…,…,…,…,…,…,…,…,44,19,25,206,89,117,76,50,26,10,6,4
1978(4/1_6/30),17163,8782,8381,7154,3694,3460,…,…,…,…,…,…,…,…,…,…,…,…,68,38,30,10,8,2,20,10,10,15,8,7,23,19,4,17,16,1,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,0,0,0,0,0,0,1163,589,574,361,218,143,16,9,7,4,1,3,…,…,…,…,…,…,19,12,7,2,2,0,2479,1314,1165,644,401,243,…,…,…,…,…,…,…,…,…,…,…,…,2927,1802,1125,680,412,268,240,161,79,34,21,13,936,495,441,224,123,101,40,27,13,11,8,3,…,…,…,…,…,…,24,14,10,22,15,7,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,108,58,50,30,18,12,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,13,6,7,15,13,2,92,56,36,26,17,9,10,6,4,1,1,0,15,7,8,5,2,3,9,4,5,3,2,1,69,43,26,90,42,48,153,149,4,87,84,3,…,…,…,…,…,…,…,…,…,…,…,…,2908,1285,1623,2648,1135,1513,…,…,…,…,…,…,…,…,…,…,…,…,15,9,6,3,0,3,…,…,…,…,…,…,17010,8746,8264,7106,3674,3432,4219,2077,2142,2592,1265,1327,7393,1485,5908,4302,2279,2023,…,…,…,…,…,…,…,…,…,…,…,…,70,32,38,168,77,91,48,31,17,4,4,0
1979(4/1_6/30),17779,9078,8701,7203,3668,3535,…,…,…,…,…,…,…,…,…,…,…,…,205,117,88,40,26,14,43,21,22,25,5,20,45,27,18,6,1,5,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,874,467,407,305,169,136,245,140,105,76,40,36,23,15,8,4,3,1,…,…,…,…,…,…,17,7,10,5,1,4,2214,1132,1082,523,317,206,…,…,…,…,…,…,…,…,…,…,…,…,2436,1574,862,592,367,225,235,161,74,26,14,12,780,426,354,176,102,74,466,292,174,38,19,19,…,…,…,…,…,…,36,23,13,12,7,5,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,88,48,40,35,17,18,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,12,6,6,11,6,5,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,133,70,63,52,18,34,161,156,5,101,101,0,…,…,…,…,…,…,…,…,…,…,…,…,2744,1220,1524,2632,1149,1483,…,…,…,…,…,…,…,…,…,…,…,…,71,22,49,15,5,10,…,…,…,…,…,…,17665,9043,8622,7248,3700,3548,5203,2587,2616,2541,1303,1238,12050,6233,5817,4484,2252,2232,…,…,…,…,…,…,…,…,…,…,…,…,955,468,487,329,181,148,59,37,22,20,10,10
1980(4/1_6/30),17738,9083,8655,7339,3725,3614,…,…,…,…,…,…,…,…,…,…,…,…,147,94,53,31,21,10,33,12,21,37,6,31,35,23,12,13,11,2,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,929,497,432,223,125,98,298,179,119,63,30,33,43,35,8,6,2,4,…,…,…,…,…,…,10,7,3,8,5,3,1903,1020,883,527,303,224,…,…,…,…,…,…,…,…,…,…,…,…,2336,1454,882,621,380,241,165,94,71,17,12,5,591,308,283,242,133,109,41,21,20,14,6,8,…,…,…,…,…,…,28,16,12,13,6,7,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,110,59,51,36,21,15,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,18,9,9,20,11,9,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,159,85,74,62,23,39,162,157,5,127,125,2,…,…,…,…,…,…,…,…,…,…,…,…,3308,1416,1892,2493,1097,1396,…,…,…,…,…,…,…,…,…,…,…,…,86,30,56,72,34,38,…,…,…,…,…,…,17616,9033,8583,7369,3746,3623,5075,2549,2526,2588,1331,1257,11993,6177,5816,4521,2258,2263,…,…,…,…,…,…,…,…,…,…,…,…,634,345,289,316,143,173,77,43,34,42,25,17
1981(4/1_6/30),17877,9418,8459,7681,3966,3715,…,…,…,…,…,…,…,…,…,…,…,…,167,98,69,72,46,26,17,7,10,13,2,11,26,22,4,12,9,3,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,881,479,402,262,144,118,362,188,174,73,33,40,32,24,8,14,9,5,…,…,…,…,…,…,27,16,11,6,2,4,1752,939,813,503,307,196,…,…,…,…,…,…,…,…,…,…,…,…,2120,1333,787,505,307,198,232,144,88,32,21,11,658,345,313,151,96,55,434,262,172,37,24,13,…,…,…,…,…,…,12,7,5,1,1,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,110,54,56,35,18,17,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,26,9,17,29,14,15,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,217,120,97,54,25,29,190,186,4,110,108,2,…,…,…,…,…,…,…,…,…,…,…,…,2990,1273,1717,2450,1088,1362,…,…,…,…,…,…,…,…,…,…,…,…,46,14,32,119,58,61,…,…,…,…,…,…,17122,8742,8380,7728,3989,3739,4685,2383,2302,2723,1375,1348,11716,5930,5786,4747,2441,2306,…,…,…,…,…,…,…,…,…,…,…,…,672,320,352,320,155,165,89,49,40,36,23,13
1982(4/1_6/30),16994,8734,8260,7964,4110,3854,…,…,…,…,…,…,…,…,…,…,…,…,121,54,67,55,30,25,22,8,14,50,5,45,25,15,10,10,8,2,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,1134,641,493,262,146,116,387,187,200,76,42,34,17,10,7,2,2,0,…,…,…,…,…,…,12,4,8,14,5,9,2014,1054,960,610,378,232,…,…,…,…,…,…,…,…,…,…,…,…,2398,1506,892,720,455,265,291,189,102,32,22,10,586,321,265,123,73,50,174,98,76,21,13,8,…,…,…,…,…,…,35,29,6,4,2,2,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,95,44,51,42,20,22,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,25,16,9,11,5,6,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,193,98,95,53,29,24,150,140,10,102,100,2,…,…,…,…,…,…,…,…,…,…,…,…,2872,1245,1627,2722,1181,1541,…,…,…,…,…,…,…,…,…,…,…,…,63,23,40,95,44,51,…,…,…,…,…,…,16974,8750,8224,8039,4142,3897,4976,2519,2457,2733,1393,1340,11280,5829,5451,5018,2586,2432,…,…,…,…,…,…,…,…,…,…,…,…,634,333,301,599,331,268,90,44,46,45,18,27
1983(4/1_6/30),16584,8513,8071,8093,4200,3893,…,…,…,…,…,…,…,…,…,…,…,…,150,87,63,96,56,40,11,4,7,60,13,47,25,20,5,14,13,1,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,802,443,359,264,148,116,366,187,179,106,52,54,25,11,14,3,3,0,…,…,…,…,…,…,6,1,5,6,3,3,1459,752,707,435,269,166,…,…,…,…,…,…,…,…,…,…,…,…,2066,1315,751,502,333,169,283,161,122,39,28,11,493,239,254,148,93,55,211,127,84,116,69,47,…,…,…,…,…,…,24,15,9,0,0,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,88,38,50,74,43,31,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,37,22,15,18,13,5,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,288,145,143,65,37,28,161,156,5,113,109,4,…,…,…,…,…,…,…,…,…,…,…,…,2999,1281,1718,2867,1296,1571,…,…,…,…,…,…,…,…,…,…,…,…,41,17,24,81,34,47,…,…,…,…,…,…,16537,8514,8023,8086,4194,3892,5213,2582,2631,2676,1293,1383,10401,5445,4956,5434,2726,2708,…,…,…,…,…,…,…,…,…,…,…,…,832,437,395,662,343,319,63,38,25,33,18,15
1984(4/1_6/30),16096,8272,7824,8194,4227,3967,…,…,…,…,…,…,…,…,…,…,…,…,121,63,58,40,21,19,14,4,10,35,9,26,16,9,7,12,9,3,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,800,417,383,204,110,94,418,213,205,192,107,85,14,9,5,16,9,7,…,…,…,…,…,…,11,9,2,5,2,3,1581,817,764,625,399,226,…,…,…,…,…,…,…,…,…,…,…,…,2391,1497,894,760,493,267,202,124,78,28,14,14,401,210,191,144,78,66,79,39,40,72,45,27,…,…,…,…,…,…,16,11,5,1,1,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,84,36,48,78,40,38,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,15,5,10,17,13,4,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,146,86,60,92,65,27,142,132,10,104,98,6,…,…,…,…,…,…,…,…,…,…,…,…,3052,1361,1691,2999,1330,1669,…,…,…,…,…,…,…,…,…,…,…,…,160,75,85,65,26,39,…,…,…,…,…,…,15997,8225,7772,8264,4254,4010,5606,2689,2917,3085,1604,1481,9202,4845,4357,4883,2481,2402,…,…,…,…,…,…,…,…,…,…,…,…,752,395,357,419,223,196,79,48,31,39,21,18
