1,"東京都生計分析調査　令和 4年 6月","","","","","","","","",""
2,"","","主　　要　　指　　標　　　４　　―　全世帯，生計支出７分位階層別　―","","","","","","",""
3,"","","公共的料金負担率　　　〔＝（公共的料金÷消費支出） ×１００〕","","","","","","",""
4,"年次・月次コード","年次・月次","都平均","第1階層","第2階層","第3階層","第4階層","第5階層","第6階層","第7階層"
5,"nen","平成27年平均",28.1,29.7,31.7,30.6,30.4,28.3,26.3,26.6
6,"nen","平成28年平均",27.6,28.5,29.4,29.1,28.8,27.5,26.6,26.7
7,"nen","平成29年平均",26.9,27.6,28.5,28.6,27.8,27.3,25.8,26.2
8,"nen","平成30年平均",27.6,28.9,30.7,28.1,27.9,27.4,26.1,27.4
9,"nen","平成31年・令和元年平均",26.7,28.2,28.5,28.9,27.1,25.9,26.4,25.9
10,"nen","令和 2年平均",27.2,27.8,28.8,29.3,28.4,26.6,26.3,26.4
11,"nen","令和 3年平均",26.2,26.0,28.6,27.2,26.9,25.6,25.7,25.8
12,"tuki","令和 3年 6月",26.4,24.8,27.9,27.7,26.8,26.0,26.5,25.7
13,"tuki","令和 3年 7月",23.2,23.6,28.3,24.0,25.0,22.8,24.7,20.4
14,"tuki","令和 3年 8月",25.0,26.8,29.6,25.9,27.2,25.5,24.2,22.6
15,"tuki","令和 3年 9月",27.8,24.7,26.8,28.2,27.4,26.0,27.2,29.3
16,"tuki","令和 3年10月",28.1,25.3,29.0,29.0,26.1,25.1,22.9,32.2
17,"tuki","令和 3年11月",23.7,24.7,27.1,26.0,25.3,23.2,23.9,21.7
18,"tuki","令和 3年12月",21.9,25.1,24.6,23.1,22.0,26.1,23.0,18.3
19,"tuki","令和 4年 1月",25.1,29.9,27.5,27.6,27.4,26.3,25.6,21.7
20,"tuki","令和 4年 2月",28.2,29.9,33.4,32.8,33.7,30.8,30.5,21.6
21,"tuki","令和 4年 3月",27.3,27.4,30.5,32.8,31.1,27.2,28.1,23.4
22,"tuki","令和 4年 4月",31.1,30.6,32.7,31.5,29.0,27.1,28.8,33.6
23,"tuki","令和 4年 5月",28.7,27.8,28.2,33.5,26.2,28.1,27.1,29.6
24,"tuki","令和 4年 6月",27.2,24.2,32.0,29.2,27.4,26.4,29.4,24.9
