項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,596,-,618,-,763,-,807,-,1105,-,1108,-,984,-,4019,-,1999,-
0,0,0,0,0,調査世帯数,648,-,39,-,43,-,47,-,55,-,63,-,70,-,66,-,265,-,132,-
0,0,0,0,0,世帯人員,2.87,-,3.19,-,3.71,-,3.73,-,3.56,-,3.47,-,2.82,-,2.7,-,2.29,-,2.25,-
0,0,0,0,0,有業人員,1.3,-,1.42,-,1.47,-,1.4,-,1.78,-,1.76,-,1.92,-,1.65,-,0.75,-,0.59,-
0,0,0,0,0,世帯主平均年齢,59.7,-,30.9,-,37,-,41.8,-,47.1,-,52.1,-,57,-,62,-,75.7,-,81.3,-
2,2,0,0,0,生計支出,313234,-,256344,-,303543,-,320366,-,378406,-,393389,-,304964,-,426239,-,261292,-,270337,-
2,3,0,0,0,消費支出,313234,100,256344,100,303543,100,320366,100,378406,100,393389,100,304964,100,426239,100,261292,100,270337,100
2,4,1,0,0,食料,81881,26.1,60882,23.8,82906,27.3,92483,28.9,87003,23,106212,27,84262,27.6,87518,20.5,73070,28,65797,24.3
2,5,1,1,0,穀類,6175,2,3925,1.5,6416,2.1,6094,1.9,7459,2,7124,1.8,6124,2,6970,1.6,5788,2.2,4969,1.8
2,6,1,1,1,米類,1493,0.5,982,0.4,1298,0.4,1284,0.4,1767,0.5,1660,0.4,1616,0.5,1497,0.4,1502,0.6,1523,0.6
2,6,1,1,2,パン,2630,0.8,1596,0.6,2888,1,2464,0.8,3154,0.8,2834,0.7,2417,0.8,3073,0.7,2563,1,1977,0.7
2,6,1,1,3,麺類,1541,0.5,1025,0.4,1706,0.6,1694,0.5,1785,0.5,1901,0.5,1488,0.5,1858,0.4,1352,0.5,1142,0.4
2,6,1,1,4,他の穀類,511,0.2,322,0.1,523,0.2,651,0.2,753,0.2,729,0.2,603,0.2,541,0.1,370,0.1,328,0.1
2,5,1,2,0,魚介類,6001,1.9,3333,1.3,3938,1.3,4189,1.3,4324,1.1,5884,1.5,5140,1.7,6974,1.6,7425,2.8,7252,2.7
2,6,1,2,1,生鮮魚介,3629,1.2,1843,0.7,2295,0.8,2585,0.8,2635,0.7,3415,0.9,3123,1,4347,1,4519,1.7,4409,1.6
2,6,1,2,2,塩干魚介,956,0.3,549,0.2,763,0.3,568,0.2,752,0.2,1029,0.3,920,0.3,989,0.2,1142,0.4,1059,0.4
2,6,1,2,3,魚肉練製品,626,0.2,335,0.1,410,0.1,367,0.1,384,0.1,589,0.1,500,0.2,791,0.2,805,0.3,744,0.3
2,6,1,2,4,他の魚介加工品,790,0.3,606,0.2,470,0.2,669,0.2,554,0.1,851,0.2,596,0.2,848,0.2,959,0.4,1039,0.4
2,5,1,3,0,肉類,8321,2.7,6119,2.4,8334,2.7,9901,3.1,8878,2.3,11539,2.9,9426,3.1,9258,2.2,6815,2.6,6054,2.2
2,6,1,3,1,生鮮肉,6919,2.2,5205,2,7077,2.3,7929,2.5,7376,1.9,9941,2.5,7995,2.6,7839,1.8,5512,2.1,4761,1.8
2,6,1,3,2,加工肉,1403,0.4,914,0.4,1257,0.4,1972,0.6,1503,0.4,1598,0.4,1432,0.5,1419,0.3,1303,0.5,1293,0.5
2,5,1,4,0,乳卵類,4352,1.4,3580,1.4,4824,1.6,4428,1.4,4793,1.3,6046,1.5,4421,1.4,3725,0.9,3960,1.5,3577,1.3
2,6,1,4,1,牛乳,1308,0.4,860,0.3,1805,0.6,1410,0.4,1602,0.4,1604,0.4,1215,0.4,913,0.2,1261,0.5,1182,0.4
2,6,1,4,2,乳製品,2256,0.7,2228,0.9,2127,0.7,2286,0.7,2370,0.6,3473,0.9,2427,0.8,1956,0.5,1943,0.7,1626,0.6
2,6,1,4,3,卵,788,0.3,491,0.2,892,0.3,731,0.2,820,0.2,968,0.2,778,0.3,856,0.2,756,0.3,770,0.3
2,5,1,5,0,野菜・海藻,9721,3.1,5682,2.2,8326,2.7,8754,2.7,8084,2.1,10541,2.7,9276,3,11283,2.6,10561,4,10368,3.8
2,6,1,5,1,生鮮野菜,6714,2.1,4134,1.6,5887,1.9,6124,1.9,5616,1.5,7351,1.9,6553,2.1,7960,1.9,7120,2.7,7162,2.6
