項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,736,527,853,1063,1103,927,906,3885,2116
0,0,0,0,0,0,0,調査世帯数,645,-,45,37,55,67,66,61,61,253,138
0,0,0,0,0,0,0,世帯人員,2.9,-,2.93,3.74,3.64,3.61,3.64,3.07,2.66,2.24,2.19
0,0,0,0,0,0,0,有業人員,1.28,-,1.59,1.56,1.42,1.7,1.87,2.08,1.65,0.6,0.45
0,0,0,0,0,0,0,世帯主平均年齢,59.1,-,30.7,36.9,41.9,47,52,56.9,62,76.4,81.8
2,2,0,0,0,0,0,生計支出,353503,-3,269758,426919,313517,375884,546882,445863,388621,276915,225716
2,3,0,0,0,0,0,消費支出,345729,-5.2,269758,386541,313517,375884,546882,445863,355719,270063,225716
2,4,1,0,0,0,0,食料,84546,-7.2,69917,80266,89920,86490,95421,97264,94259,77798,72088
2,5,1,1,0,0,0,穀類,6666,-6.7,4113,6008,7150,7703,7306,6935,7558,6395,5838
2,6,1,1,1,0,0,米類,1786,-6.6,1108,1193,1615,1900,2170,1888,2037,1808,1699
2,7,1,1,1,0,102,米,1786,-6.6,1108,1193,1615,1900,2170,1888,2037,1808,1699
2,6,1,1,2,0,0,パン,2991,-3.4,1524,2828,3566,3612,2996,3061,3314,2902,2535
2,7,1,1,2,0,120,食パン,1012,3.1,451,1019,1156,1062,1063,999,1156,1026,967
2,7,1,1,2,0,129,他のパン,1980,-6.3,1073,1808,2410,2550,1932,2062,2159,1876,1568
2,6,1,1,3,0,0,麺類,1444,-12.1,1184,1393,1635,1619,1475,1512,1653,1336,1285
2,7,1,1,3,0,130,生うどん・そば,261,8.8,217,201,259,302,191,222,344,277,250
2,7,1,1,3,0,131,乾うどん・そば,134,-25.1,33,19,118,135,145,193,137,153,138
2,7,1,1,3,0,134,パスタ,148,-8.1,113,177,129,201,196,135,207,116,102
2,7,1,1,3,0,133,中華麺,336,-16.6,296,321,409,325,334,334,324,335,346
2,7,1,1,3,0,135,カップ麺,340,-14.1,338,362,419,424,326,383,445,266,258
2,7,1,1,3,0,132,即席麺,159,-8.6,150,216,200,188,223,186,107,123,122
2,7,1,1,3,0,139,他の麺類,66,-26.7,38,96,102,44,61,60,90,64,69
2,6,1,1,4,0,0,他の穀類,445,-10.1,296,595,334,572,664,474,553,349,320
2,7,1,1,4,0,140,小麦粉,40,-53.5,20,45,33,47,47,36,32,44,38
2,7,1,1,4,0,150,もち,66,17.9,13,5,14,58,114,12,95,90,87
2,7,1,1,4,0,160,他の穀類のその他,339,-4,263,544,287,467,503,426,426,216,195
2,5,1,2,0,0,0,魚介類,5961,-5.7,3632,4272,4161,5139,5667,5455,7079,7196,7300
2,6,1,2,1,0,0,生鮮魚介,3457,-10,2524,2487,2458,3080,3432,3011,3840,4112,4094
2,7,1,2,1,170-189,0,鮮魚,3190,-9.1,2360,2389,2383,2923,3232,2672,3622,3716,3710
2,7,1,2,1,170-189,170,まぐろ,503,-21.4,238,326,311,566,604,401,628,570,457
