項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,596,618,763,807,1105,1108,984,4019,1999
0,0,0,0,0,0,0,調査世帯数,648,-,39,43,47,55,63,70,66,265,132
0,0,0,0,0,0,0,世帯人員,2.87,-,3.19,3.71,3.73,3.56,3.47,2.82,2.7,2.29,2.25
0,0,0,0,0,0,0,有業人員,1.3,-,1.42,1.47,1.4,1.78,1.76,1.92,1.65,0.75,0.59
0,0,0,0,0,0,0,世帯主平均年齢,59.7,-,30.9,37,41.8,47.1,52.1,57,62,75.7,81.3
2,2,0,0,0,0,0,生計支出,313234,-4.8,256344,303543,320366,378406,393389,304964,426239,261292,270337
2,3,0,0,0,0,0,消費支出,313234,5.9,256344,303543,320366,378406,393389,304964,426239,261292,270337
2,4,1,0,0,0,0,食料,85357,-3.1,61781,85578,96814,89163,108207,87209,91547,77572,69967
2,5,1,1,0,0,0,穀類,6269,-5.4,3925,6602,6122,7467,7124,6185,7307,5886,5068
2,6,1,1,1,0,0,米類,1498,-3,982,1298,1284,1767,1660,1616,1497,1515,1551
2,7,1,1,1,0,102,米,1498,-3,982,1298,1284,1767,1660,1616,1497,1515,1551
2,6,1,1,2,0,0,パン,2697,-6,1596,2905,2469,3154,2834,2478,3398,2631,2018
2,7,1,1,2,0,120,食パン,937,2.1,531,808,980,925,1007,782,1349,934,797
2,7,1,1,2,0,129,他のパン,1760,-9.8,1066,2098,1488,2229,1827,1696,2049,1697,1222
2,6,1,1,3,0,0,麺類,1561,-3.9,1025,1875,1718,1793,1901,1488,1862,1368,1170
2,7,1,1,3,0,130,生うどん・そば,296,-2.6,138,247,249,296,427,213,359,306,243
2,7,1,1,3,0,131,乾うどん・そば,52,-22.4,11,23,33,80,17,10,132,62,54
2,7,1,1,3,0,134,パスタ,143,-8.9,119,371,133,185,256,88,204,75,68
2,7,1,1,3,0,133,中華麺,395,-2.9,263,433,439,532,410,340,358,393,371
2,7,1,1,3,0,135,カップ麺,385,0,348,456,429,484,396,493,494,292,240
2,7,1,1,3,0,132,即席麺,196,-3.9,73,200,326,156,249,229,225,166,143
2,7,1,1,3,0,139,他の麺類,94,-7.8,72,147,110,60,145,115,90,74,50
2,6,1,1,4,0,0,他の穀類,513,-12.5,322,523,651,753,729,603,549,371,329
2,7,1,1,4,0,140,小麦粉,43,-33.8,26,43,42,47,68,43,71,31,24
2,7,1,1,4,0,150,もち,164,-9.9,153,77,116,272,216,123,141,170,172
2,7,1,1,4,0,160,他の穀類のその他,305,-10,143,403,494,435,444,436,337,170,133
2,5,1,2,0,0,0,魚介類,6110,-0.9,3333,3938,4766,4396,5959,5268,6991,7513,7388
2,6,1,2,1,0,0,生鮮魚介,3665,2.2,1843,2295,2725,2635,3433,3250,4363,4539,4413
2,7,1,2,1,170-189,0,鮮魚,3264,1.3,1752,2129,2503,2352,3073,2916,3957,3970,3929
2,7,1,2,1,170-189,170,まぐろ,507,-6.5,211,336,645,310,459,440,517,619,550
2,7,1,2,1,170-189,172,あじ,70,-11.4,35,40,28,61,66,56,69,94,104
2,7,1,2,1,170-189,173,いわし,39,18.2,53,35,11,22,37,20,33,55,45
2,7,1,2,1,170-189,174,かつお,83,2.5,99,79,22,61,60,49,168,92,71
2,7,1,2,1,170-189,175,かれい,47,-24.2,8,49,3,24,35,35,62,69,81
