1,"東京都生計分析調査　令和 4年 9月","","","","","","","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　生計支出７分位階層別１世帯当たり１か月間の用途別生計支出　―　全　世　帯　―","","","","","","","","","","","","","","","",""
3,"","","","","","","注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。","","","","","","","","","","","","","","","",""
4,"","","","","","","項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","",""
5,"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年同月増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
6,"0","0","0","0","0","世帯数分布",10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
7,"0","0","0","0","0","調査世帯数",644,-,-,86,-,94,-,96,-,95,-,97,-,87,-,89,-
8,"0","0","0","0","0","世帯人員",2.88,-,-,2.70,-,2.59,-,2.70,-,2.85,-,2.90,-,3.21,-,3.20,-
9,"0","0","0","0","0","有業人員",1.34,-,-,1.32,-,1.00,-,1.19,-,1.36,-,1.30,-,1.56,-,1.62,-
10,"0","0","0","0","0","世帯主平均年齢",59.7,-,-,62.5,-,65.4,-,59.1,-,59.0,-,59.3,-,55.7,-,57.2,-
11,"2","2","0","0","0","生計支出",326803,-,-24.5,101692,-,159164,-,212757,-,263469,-,322812,-,412014,-,812052,-
12,"2","3","0","0","0","消費支出",323288,100.0,4.3,101692,100.0,159164,100.0,212757,100.0,263469,100.0,322812,100.0,412014,100.0,787527,100.0
13,"2","4","1","0","0","食料",89256,27.6,0.2,53389,52.5,67979,42.7,80181,37.7,85839,32.6,101803,31.5,114520,27.8,120559,15.3
14,"2","5","1","1","0","穀類",6442,2.0,-7.1,4757,4.7,5629,3.5,5899,2.8,6662,2.5,6917,2.1,7856,1.9,7355,0.9
15,"2","6","1","1","1","米類",1566,0.5,-21.6,1376,1.4,1159,0.7,1124,0.5,1609,0.6,1713,0.5,2121,0.5,1861,0.2
16,"2","6","1","1","2","パン",2809,0.9,-2.3,1985,2.0,2473,1.6,2955,1.4,2878,1.1,2987,0.9,3170,0.8,3197,0.4
17,"2","6","1","1","3","麺類",1599,0.5,-0.2,1150,1.1,1589,1.0,1435,0.7,1662,0.6,1700,0.5,1955,0.5,1698,0.2
