項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,736,-,527,-,853,-,1063,-,1103,-,927,-,906,-,3885,-,2116,-
0,0,0,0,0,調査世帯数,645,-,45,-,37,-,55,-,67,-,66,-,61,-,61,-,253,-,138,-
0,0,0,0,0,世帯人員,2.9,-,2.93,-,3.74,-,3.64,-,3.61,-,3.64,-,3.07,-,2.66,-,2.24,-,2.19,-
0,0,0,0,0,有業人員,1.28,-,1.59,-,1.56,-,1.42,-,1.7,-,1.87,-,2.08,-,1.65,-,0.6,-,0.45,-
0,0,0,0,0,世帯主平均年齢,59.1,-,30.7,-,36.9,-,41.9,-,47,-,52,-,56.9,-,62,-,76.4,-,81.8,-
2,2,0,0,0,生計支出,353503,-,269758,-,426919,-,313517,-,375884,-,546882,-,445863,-,388621,-,276915,-,225716,-
2,3,0,0,0,消費支出,345729,100,269758,100,386541,100,313517,100,375884,100,546882,100,445863,100,355719,100,270063,100,225716,100
2,4,1,0,0,食料,81558,23.6,68117,25.3,75761,19.6,89143,28.4,85410,22.7,91738,16.8,91517,20.5,91166,25.6,74666,27.6,69192,30.7
2,5,1,1,0,穀類,6589,1.9,4113,1.5,6008,1.6,7143,2.3,7640,2,7289,1.3,6856,1.5,7320,2.1,6296,2.3,5724,2.5
2,6,1,1,1,米類,1737,0.5,1108,0.4,1193,0.3,1615,0.5,1900,0.5,2170,0.4,1888,0.4,1875,0.5,1722,0.6,1590,0.7
2,6,1,1,2,パン,2975,0.9,1524,0.6,2828,0.7,3559,1.1,3561,0.9,2979,0.5,3056,0.7,3249,0.9,2897,1.1,2534,1.1
2,6,1,1,3,麺類,1432,0.4,1184,0.4,1393,0.4,1635,0.5,1607,0.4,1475,0.3,1438,0.3,1643,0.5,1328,0.5,1281,0.6
2,6,1,1,4,他の穀類,445,0.1,296,0.1,595,0.2,334,0.1,572,0.2,664,0.1,474,0.1,553,0.2,349,0.1,320,0.1
2,5,1,2,0,魚介類,5906,1.7,3632,1.3,4272,1.1,4161,1.3,5075,1.4,5592,1,5341,1.2,6991,2,7138,2.6,7194,3.2
2,6,1,2,1,生鮮魚介,3445,1,2524,0.9,2487,0.6,2458,0.8,3080,0.8,3411,0.6,2912,0.7,3840,1.1,4111,1.5,4092,1.8
2,6,1,2,2,塩干魚介,1012,0.3,471,0.2,707,0.2,695,0.2,875,0.2,895,0.2,970,0.2,1213,0.3,1259,0.5,1419,0.6
2,6,1,2,3,魚肉練製品,552,0.2,157,0.1,335,0.1,323,0.1,430,0.1,381,0.1,505,0.1,840,0.2,733,0.3,674,0.3
2,6,1,2,4,他の魚介加工品,896,0.3,481,0.2,744,0.2,684,0.2,690,0.2,905,0.2,955,0.2,1100,0.3,1035,0.4,1009,0.4
2,5,1,3,0,肉類,7620,2.2,5442,2,6914,1.8,8984,2.9,9198,2.4,10443,1.9,8287,1.9,9013,2.5,6111,2.3,5726,2.5
2,6,1,3,1,生鮮肉,6133,1.8,4489,1.7,5506,1.4,7426,2.4,7396,2,8929,1.6,6635,1.5,7066,2,4769,1.8,4452,2
2,6,1,3,2,加工肉,1487,0.4,953,0.4,1408,0.4,1558,0.5,1801,0.5,1514,0.3,1652,0.4,1947,0.5,1342,0.5,1275,0.6
2,5,1,4,0,乳卵類,4170,1.2,3113,1.2,4695,1.2,4788,1.5,4257,1.1,4955,0.9,4708,1.1,4106,1.2,3802,1.4,3704,1.6
2,6,1,4,1,牛乳,1266,0.4,741,0.3,1644,0.4,1281,0.4,1397,0.4,1578,0.3,1442,0.3,927,0.3,1223,0.5,1109,0.5
