項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3502,-,4766,-,996,-,86,-,737,-,3573,-
0,0,0,0,0,調査世帯数,628,-,225,-,296,-,61,-,5,-,46,-,219,-
0,0,0,0,0,世帯人員,2.94,-,2,-,3.73,-,2.21,-,2.38,-,3.25,-,3.33,-
0,0,0,0,0,有業人員,1.31,-,0.81,-,1.75,-,0.98,-,0.38,-,1.35,-,2.22,-
0,0,0,0,0,世帯主平均年齢,59.1,-,67.5,-,50.5,-,69.4,-,45.9,-,60.5,-,50.7,-
2,2,0,0,0,生計支出,336161,-,377820,-,344904,-,193566,-,264090,-,274400,-,392632,-
2,3,0,0,0,消費支出,317354,100,330369,100,340305,100,193566,100,264090,100,274400,100,386497,100
2,4,1,0,0,食料,86003,27.1,82355,24.9,93265,27.4,61700,31.9,76463,29,89221,32.5,97070,25.1
2,5,1,1,0,穀類,6924,2.2,6389,1.9,7714,2.3,4884,2.5,5989,2.3,7116,2.6,7299,1.9
2,6,1,1,1,米類,1800,0.6,1490,0.5,2156,0.6,1469,0.8,1773,0.7,1419,0.5,1856,0.5
2,6,1,1,2,パン,3128,1,3012,0.9,3403,1,2084,1.1,2366,0.9,3312,1.2,3266,0.8
2,6,1,1,3,麺類,1521,0.5,1386,0.4,1648,0.5,1137,0.6,1724,0.7,1856,0.7,1645,0.4
2,6,1,1,4,他の穀類,475,0.1,501,0.2,507,0.1,194,0.1,126,0,528,0.2,531,0.1
2,5,1,2,0,魚介類,6336,2,6911,2.1,6069,1.8,5438,2.8,5153,2,6546,2.4,5601,1.4
2,6,1,2,1,生鮮魚介,3731,1.2,4003,1.2,3710,1.1,3342,1.7,3588,1.4,3108,1.1,3442,0.9
2,6,1,2,2,塩干魚介,1084,0.3,1237,0.4,1022,0.3,707,0.4,698,0.3,1264,0.5,920,0.2
2,6,1,2,3,魚肉練製品,586,0.2,656,0.2,479,0.1,654,0.3,416,0.2,859,0.3,416,0.1
2,6,1,2,4,他の魚介加工品,935,0.3,1015,0.3,860,0.3,736,0.4,452,0.2,1315,0.5,822,0.2
2,5,1,3,0,肉類,8008,2.5,6339,1.9,9865,2.9,5379,2.8,6399,2.4,7481,2.7,9317,2.4
2,6,1,3,1,生鮮肉,6469,2,5022,1.5,8074,2.4,4391,2.3,5291,2,5770,2.1,7743,2
2,6,1,3,2,加工肉,1539,0.5,1317,0.4,1791,0.5,988,0.5,1108,0.4,1711,0.6,1574,0.4
2,5,1,4,0,乳卵類,4406,1.4,4038,1.2,5040,1.5,2899,1.5,3551,1.3,4095,1.5,4369,1.1
2,6,1,4,1,牛乳,1344,0.4,1197,0.4,1611,0.5,679,0.4,641,0.2,1220,0.4,1449,0.4
2,6,1,4,2,乳製品,2199,0.7,2088,0.6,2457,0.7,1455,0.8,2104,0.8,2067,0.8,2021,0.5
2,6,1,4,3,卵,863,0.3,753,0.2,972,0.3,765,0.4,806,0.3,808,0.3,899,0.2
2,5,1,5,0,野菜・海藻,10296,3.2,10954,3.3,10213,3,8632,4.5,10938,4.1,9954,3.6,9625,2.5
2,6,1,5,1,生鮮野菜,7227,2.3,7507,2.3,7355,2.2,6059,3.1,7178,2.7,6646,2.4,6876,1.8
2,6,1,5,2,乾物・海藻,801,0.3,915,0.3,766,0.2,638,0.3,1787,0.7,704,0.3,743,0.2
2,6,1,5,3,大豆加工品,1122,0.4,1153,0.3,1124,0.3,999,0.5,931,0.4,1128,0.4,1013,0.3
2,6,1,5,4,他の野菜・海藻加工品,1146,0.4,1379,0.4,968,0.3,935,0.5,1042,0.4,1476,0.5,993,0.3
2,5,1,6,0,果物,3369,1.1,4086,1.2,2967,0.9,2941,1.5,4480,1.7,3137,1.1,2786,0.7
2,6,1,6,1,生鮮果物,3021,1,3706,1.1,2635,0.8,2669,1.4,3527,1.3,2741,1,2438,0.6
2,6,1,6,2,果物加工品,347,0.1,379,0.1,332,0.1,272,0.1,952,0.4,396,0.1,349,0.1
2,5,1,7,0,油脂・調味料,4012,1.3,3896,1.2,4254,1.3,2835,1.5,2816,1.1,4595,1.7,4375,1.1
2,6,1,7,1,油脂,434,0.1,409,0.1,470,0.1,377,0.2,672,0.3,386,0.1,489,0.1
2,6,1,7,2,調味料,3579,1.1,3486,1.1,3784,1.1,2458,1.3,2144,0.8,4209,1.5,3886,1
2,5,1,8,0,菓子類,7523,2.4,6270,1.9,9016,2.6,4604,2.4,8080,3.1,7764,2.8,8303,2.1
2,5,1,9,0,調理食品,13216,4.2,12280,3.7,13924,4.1,10980,5.7,12947,4.9,16110,5.9,15038,3.9
2,6,1,9,1,主食的調理食品,5867,1.8,5482,1.7,6356,1.9,4483,2.3,6014,2.3,6407,2.3,6671,1.7
2,6,1,9,2,他の調理食品,7349,2.3,6798,2.1,7568,2.2,6497,3.4,6933,2.6,9703,3.5,8367,2.2
2,5,1,10,0,飲料,5005,1.6,4789,1.4,5492,1.6,3487,1.8,5508,2.1,4942,1.8,5601,1.4
2,6,1,10,1,茶類,1330,0.4,1381,0.4,1388,0.4,736,0.4,874,0.3,1523,0.6,1325,0.3
2,6,1,10,2,コーヒー・ココア,1083,0.3,1175,0.4,1156,0.3,493,0.3,198,0.1,965,0.4,1222,0.3
2,6,1,10,3,他の飲料,2592,0.8,2233,0.7,2947,0.9,2258,1.2,4436,1.7,2455,0.9,3054,0.8
2,5,1,11,0,酒類,3734,1.2,4504,1.4,3363,1,2129,1.1,1970,0.7,4643,1.7,4354,1.1
2,5,1,12,0,外食,13173,4.2,11900,3.6,15348,4.5,7490,3.9,8633,3.3,12838,4.7,20401,5.3
2,6,1,12,1,一般外食,12741,4,11900,3.6,14484,4.3,7328,3.8,6766,2.6,12782,4.7,19646,5.1
2,6,1,12,2,学校給食,432,0.1,-,-,865,0.3,162,0.1,1866,0.7,56,0,755,0.2
2,4,2,0,0,住居,24102,7.6,33250,10.1,19969,5.9,15412,8,38706,14.7,19104,7,24032,6.2
2,5,2,1,0,家賃地代,15808,5,16475,5,16650,4.9,13969,7.2,34525,13.1,9672,3.5,21619,5.6
2,5,2,2,0,設備修繕・維持,8294,2.6,16775,5.1,3319,1,1443,0.7,4181,1.6,9432,3.4,2413,0.6
2,6,2,2,1,設備材料,2580,0.8,4991,1.5,754,0.2,199,0.1,-,-,6153,2.2,965,0.2
2,6,2,2,2,工事その他のサービス,5714,1.8,11784,3.6,2565,0.8,1244,0.6,4181,1.6,3279,1.2,1448,0.4
2,4,3,0,0,光熱・水道,28663,9,27608,8.4,30279,8.9,24336,12.6,28521,10.8,29068,10.6,29330,7.6
2,5,3,1,0,電気代,14461,4.6,13480,4.1,15358,4.5,12752,6.6,12543,4.7,15628,5.7,14584,3.8
2,5,3,2,0,ガス代,9043,2.8,9501,2.9,9084,2.7,8249,4.3,9853,3.7,7677,2.8,8733,2.3
2,5,3,3,0,他の光熱,572,0.2,638,0.2,515,0.2,534,0.3,1110,0.4,672,0.2,305,0.1
2,5,3,4,0,上下水道料,4587,1.4,3989,1.2,5322,1.6,2801,1.4,5016,1.9,5090,1.9,5708,1.5
2,4,4,0,0,家具・家事用品,10231,3.2,8264,2.5,12967,3.8,6980,3.6,8491,3.2,6280,2.3,12764,3.3
2,5,4,1,0,家庭用耐久財,1832,0.6,1730,0.5,2314,0.7,946,0.5,-,-,399,0.1,1147,0.3
