1,"東京都生計分析調査　令和 4年11月","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,"Jissu","sihan","実数_令和 4年 1～ 3月",216,2.26,0.40,75.2,168896,157174,21046,6988,14058,7842,128285,123999,11723,141964,257726,73710,17444,27117,8412,5127,16121,28087,447,23968,57295
15,"Jissu","sihan","実数_令和 4年 4～ 6月",221,2.27,0.39,75.3,325217,288487,23643,10297,13347,7612,257232,248688,36730,281620,269867,78172,27754,23185,10050,6372,16366,33466,1592,27083,45827
16,"Jissu","sihan","実数_令和 4年 7～ 9月",210,2.24,0.42,75.4,176783,173057,29224,13142,16082,8983,134850,129849,3725,150020,253404,79242,19268,19492,11385,4810,22989,21122,202,30697,44197
17,"Jissu","tuki","実数_令和 3年11月",218,2.25,0.44,75.4,45834,42373,27200,6628,20572,7539,7634,3979,3461,26798,262023,77023,25651,16695,9428,8157,22181,23098,1357,29388,49045
18,"Jissu","tuki","実数_令和 3年12月",221,2.24,0.45,75.3,404690,399383,42181,7052,35129,7488,349714,338590,5307,358760,300805,103548,22380,20288,15474,7983,13834,21302,199,33009,62788
19,"Jissu","tuki","実数_令和 4年 1月",216,2.25,0.43,75.0,52108,48316,27329,7773,19557,9146,11840,6489,3793,29693,253484,71479,12420,23878,8839,4741,16650,24043,58,28122,63254
20,"Jissu","tuki","実数_令和 4年 2月",217,2.25,0.40,75.3,395533,387383,21361,7913,13447,6212,359810,356339,8150,352865,254477,69564,20791,28672,8283,3685,12842,31026,58,19425,60131
21,"Jissu","tuki","実数_令和 4年 3月",214,2.27,0.38,75.4,59047,35822,14447,5277,9171,8169,13205,9170,23225,43334,265216,80086,19120,28801,8115,6954,18870,29191,1225,24356,48499
22,"Jissu","tuki","実数_令和 4年 4月",225,2.24,0.38,75.4,404541,395532,20124,8317,11808,6867,368541,363027,9008,371147,273226,74599,16633,27181,8229,6040,15104,39979,3114,30826,51521
23,"Jissu","tuki","実数_令和 4年 5月",221,2.28,0.38,75.3,40668,33893,16707,7207,9500,4842,12344,10270,6774,11186,291855,80896,42922,21832,8968,6060,19217,40259,1536,26866,43299
24,"Jissu","tuki","実数_令和 4年 6月",216,2.28,0.40,75.1,530442,436035,34099,15366,18732,11126,390810,372767,94408,462528,244521,79022,23708,20542,12952,7016,14777,20161,127,23556,42660
25,"Jissu","tuki","実数_令和 4年 7月",207,2.26,0.42,75.4,55544,52111,33604,13602,20002,7996,10511,6816,3433,43197,248211,78449,17829,17298,11583,4444,19592,19070,266,40594,39085
26,"Jissu","tuki","実数_令和 4年 8月",214,2.24,0.43,75.5,420037,414520,24451,11396,13054,10095,379974,374572,5516,367875,262008,80128,17917,20867,10860,4377,27956,20831,58,24278,54738
27,"Jissu","tuki","実数_令和 4年 9月",208,2.23,0.41,75.2,54767,52540,29617,14428,15189,8858,14065,8158,2227,38989,249994,79148,22059,20312,11712,5609,21419,23465,283,27219,38768
28,"Jissu","tuki","実数_令和 4年10月",204,2.26,0.40,75.2,423439,417322,31406,15421,15985,8790,377127,368566,6116,375111,271938,82710,13790,21201,16256,8878,20176,33894,791,30352,43892
29,"Jissu","tuki","実数_令和 4年11月",193,2.24,0.41,75.7,101477,61786,34361,23927,10434,6846,20578,4477,39691,86303,282862,78883,49869,19354,13482,7308,19333,26097,39,27519,40976
30,"meimoku","nen","対前年（同期・同月）名目増加率_平成30年平均",-,-,-,-,22.0,20.7,76.9,65.2,83.8,-40.9,19.8,18.0,75.2,24.9,4.8,2.8,8.5,5.4,14.4,-3.3,3.4,11.6,128.8,3.7,2.6
31,"meimoku","nen","対前年（同期・同月）名目増加率_平成31年・令和元年平均",-,-,-,-,9.4,10.3,30.6,14.0,39.4,22.9,7.6,8.5,-15.4,9.3,0.5,-0.9,-9.9,-5.3,9.5,20.3,4.5,-3.9,69.9,7.2,-0.2
32,"meimoku","nen","対前年（同期・同月）名目増加率_令和 2年平均",-,-,-,-,16.8,7.7,2.4,-11.4,8.4,112.5,5.1,5.0,353.9,19.0,-2.0,4.9,21.9,8.0,2.2,-30.8,15.2,1.5,-20.5,-21.7,-15.4
33,"meimoku","nen","対前年（同期・同月）名目増加率_令和 3年平均",-,-,-,-,-9.8,-2.3,23.8,33.5,20.4,-46.6,-2.9,-3.1,-75.9,-12.5,-4.0,-3.6,1.0,-8.7,-1.2,7.1,-8.2,-21.1,39.6,-0.9,1.2
34,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 3年 7～ 9月",-,-,-,-,-14.1,-5.7,12.5,26.3,8.5,-64.3,-3.7,-0.9,-73.1,-16.2,-9.8,-4.5,-31.1,-9.6,-14.6,1.2,-32.4,-4.4,-57.7,-3.3,3.8
35,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 3年10～12月",-,-,-,-,-6.1,-5.3,1.3,-37.5,21.0,-35.7,-4.6,-5.7,-39.5,-6.5,-2.6,-2.7,6.3,-7.6,11.7,10.6,-14.7,-27.5,-83.2,14.4,7.4
36,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 4年 1～ 3月",-,-,-,-,2.5,-1.8,-30.6,-39.9,-24.9,4.7,5.0,3.7,148.9,5.8,3.6,-3.4,-26.7,6.4,-4.7,-24.4,-11.2,40.6,-43.8,13.4,20.9
37,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 4年 4～ 6月",-,-,-,-,9.5,0.3,-34.4,-2.5,-47.6,27.0,4.8,5.4,291.8,18.9,6.9,-0.2,28.1,10.0,-19.3,-9.5,-28.3,79.3,-78.7,19.5,13.8
38,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 4年 7～ 9月",-,-,-,-,-4.2,-2.4,-7.0,68.6,-32.0,83.5,-4.4,-5.5,-48.4,-2.5,4.9,2.1,-12.6,20.1,-5.2,-5.3,32.6,4.5,-59.1,25.9,-4.2
39,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 3年11月",-,-,-,-,-16.4,-11.3,3.9,-32.1,25.3,-40.5,-14.2,-29.3,-51.1,-13.5,-6.7,-2.6,-20.8,-9.5,-11.2,27.7,36.3,-45.3,-81.8,19.1,13.2
40,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 3年12月",-,-,-,-,-9.2,-8.1,-11.0,-58.6,15.8,-43.7,-6.5,-7.9,-51.7,-9.8,3.6,3.2,10.1,-3.3,38.6,6.6,-24.7,-2.1,-85.9,21.0,2.5
41,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年 1月",-,-,-,-,-8.8,-9.5,-15.0,-32.9,-4.9,28.5,-16.3,-44.9,1.2,-23.4,14.0,-0.7,12.6,3.9,7.5,8.2,-9.4,30.2,-85.0,47.7,33.0
42,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年 2月",-,-,-,-,4.2,3.2,-17.3,-29.9,-7.5,-41.4,6.2,5.7,96.2,5.1,10.0,-7.0,-23.1,8.6,2.3,-32.3,-20.3,89.9,-95.1,0.3,64.3
43,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年 3月",-,-,-,-,2.7,-30.1,-56.3,-56.0,-56.5,71.9,-1.6,-6.3,273.1,55.1,-9.2,-2.6,-42.5,6.3,-20.0,-33.9,-5.6,16.2,49.6,-2.7,-16.4
44,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年 4月",-,-,-,-,2.1,5.4,-43.4,-26.7,-51.2,51.5,9.9,9.6,-56.5,5.0,0.0,-5.6,-34.2,7.2,-11.3,-24.5,-31.8,98.5,-81.3,24.2,21.3
45,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年 5月",-,-,-,-,-21.8,-30.9,-50.9,-20.6,-61.9,-4.6,23.7,41.0,129.1,5.3,19.4,1.2,64.4,14.3,-36.5,-5.7,-10.1,116.2,-68.8,25.6,33.2
46,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年 6月",-,-,-,-,19.8,-0.5,-11.4,36.6,-31.3,32.8,-0.1,1.0,...,33.6,2.0,3.9,74.3,9.4,-7.1,4.7,-40.6,16.9,-86.2,8.2,-6.8
47,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年 7月",-,-,-,-,13.0,14.7,-8.1,45.7,-26.6,203.0,69.0,173.2,-7.6,29.8,5.8,1.5,30.2,19.9,-4.9,-21.8,9.9,1.8,-71.2,69.6,-21.8
48,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年 8月",-,-,-,-,-6.9,-6.3,-23.4,32.7,-44.1,109.9,-6.3,-7.1,-37.5,-7.2,8.3,3.9,-32.8,14.3,-9.4,21.0,51.7,-6.2,-70.3,-0.8,40.6
49,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年 9月",-,-,-,-,2.4,18.3,14.8,164.6,-25.3,22.4,23.6,21.5,-75.5,21.5,0.8,0.9,-14.6,27.0,-1.3,-5.5,36.0,19.2,-21.8,10.2,-21.6
50,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年10月",-,-,-,-,-2.3,-2.8,8.6,127.2,-27.8,-13.6,-3.3,-4.0,42.3,-3.8,9.7,10.0,-50.4,16.5,52.7,41.4,38.4,67.0,141.2,0.6,-1.3
51,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年11月",-,-,-,-,121.4,45.8,26.3,261.0,-49.3,-9.2,169.6,12.5,...,222.1,8.0,2.4,94.4,15.9,43.0,-10.4,-12.8,13.0,-97.1,-6.4,-16.5
52,"jissitu","nen","対前年（同期・同月）実質増加率_平成30年平均",-,-,-,-,20.6,19.3,74.8,63.2,81.6,-41.6,18.4,16.6,73.1,23.4,3.6,1.3,8.5,1.2,15.0,-3.8,1.6,11.0,127.7,2.4,-
53,"jissitu","nen","対前年（同期・同月）実質増加率_平成31年・令和元年平均",-,-,-,-,8.4,9.3,29.4,13.0,38.2,21.8,6.6,7.5,-16.2,8.3,-0.4,-1.6,-10.7,-8.3,6.7,18.9,3.6,-3.4,71.6,5.4,-
54,"jissitu","nen","対前年（同期・同月）実質増加率_令和 2年平均",-,-,-,-,16.8,7.7,2.4,-11.4,8.4,112.5,5.1,5.0,353.9,19.0,-2.0,3.6,20.0,11.5,0.3,-32.1,14.3,1.1,-14.9,-21.1,-
55,"jissitu","nen","対前年（同期・同月）実質増加率_令和 3年平均",-,-,-,-,-9.5,-2.0,24.2,33.9,20.8,-46.4,-2.6,-2.8,-75.8,-12.2,-3.7,-3.5,-0.5,-8.0,-3.6,6.9,-7.9,-15.5,38.8,-2.9,-
56,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 3年 7～ 9月",-,-,-,-,-13.8,-5.4,12.8,26.7,8.8,-64.2,-3.4,-0.6,-73.0,-15.9,-9.5,-4.2,-32.1,-9.7,-17.6,0.7,-32.2,4.4,-58.4,-6.8,-
57,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 3年10～12月",-,-,-,-,-6.7,-5.9,0.7,-37.9,20.3,-36.1,-5.2,-6.3,-39.9,-7.1,-3.2,-3.9,4.5,-15.2,11.0,11.0,-14.4,-19.3,-83.4,9.1,-
58,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 4年 1～ 3月",-,-,-,-,1.4,-2.9,-31.4,-40.6,-25.7,3.6,3.9,2.6,146.2,4.6,2.5,-6.0,-27.3,-9.5,-4.9,-25.2,-10.5,56.7,-44.6,12.1,-
59,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 4年 4～ 6月",-,-,-,-,6.4,-2.5,-36.2,-5.2,-49.1,23.4,1.8,2.4,280.8,15.5,3.9,-4.1,26.5,-7.0,-22.0,-10.0,-27.6,83.3,-78.8,17.4,-
60,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 4年 7～ 9月",-,-,-,-,-7.3,-5.5,-10.0,63.2,-34.2,77.6,-7.5,-8.5,-50.0,-5.6,1.5,-2.3,-13.6,-0.2,-8.9,-6.1,33.8,4.9,-59.1,24.0,-
61,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 3年11月",-,-,-,-,-16.8,-11.7,3.4,-32.4,24.7,-40.8,-14.6,-29.7,-51.3,-13.9,-7.2,-3.8,-22.0,-17.0,-11.0,28.5,37.0,-39.2,-82.1,13.4,-
62,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 3年12月",-,-,-,-,-10.1,-9.0,-11.9,-59.0,14.7,-44.3,-7.4,-8.8,-52.2,-10.7,2.6,1.1,8.3,-13.7,38.2,6.3,-24.3,9.3,-86.1,15.5,-
63,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年 1月",-,-,-,-,-9.4,-10.1,-15.6,-33.4,-5.6,27.6,-16.9,-45.3,0.5,-23.9,13.2,-2.8,11.5,-9.3,7.0,7.2,-8.9,45.5,-85.2,46.8,-
64,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年 2月",-,-,-,-,3.1,2.1,-18.2,-30.7,-8.5,-42.0,5.0,4.5,94.1,4.0,8.8,-9.4,-23.7,-8.1,2.8,-33.3,-19.7,111.9,-95.2,-1.2,-
65,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年 3月",-,-,-,-,1.2,-31.1,-56.9,-56.7,-57.1,69.4,-3.1,-7.7,267.6,52.8,-10.5,-5.7,-42.8,-11.6,-20.3,-34.5,-4.8,29.0,47.4,-4.0,-
66,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年 4月",-,-,-,-,-0.8,2.4,-45.0,-28.8,-52.6,47.2,6.8,6.5,-57.7,2.0,-2.8,-9.4,-34.9,-10.3,-13.5,-25.0,-31.2,102.6,-81.5,22.0,-
67,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年 5月",-,-,-,-,-24.0,-32.8,-52.3,-22.8,-63.0,-7.3,20.2,37.0,122.6,2.3,16.0,-3.1,62.1,-3.1,-38.5,-6.2,-9.2,121.5,-68.9,23.5,-
68,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年 6月",-,-,-,-,16.5,-3.2,-13.8,32.9,-33.2,29.2,-2.8,-1.8,-,30.0,-0.8,0.0,71.6,-6.9,-11.1,4.2,-40.1,19.7,-86.2,6.6,-
69,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年 7月",-,-,-,-,9.6,11.3,-10.9,41.3,-28.8,193.9,63.9,165.0,-10.4,25.9,2.6,-2.8,28.4,0.3,-8.0,-22.3,10.9,3.1,-71.2,68.3,-
70,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年 8月",-,-,-,-,-10.0,-9.5,-26.0,28.2,-46.0,102.8,-9.5,-10.2,-39.6,-10.3,4.6,-0.8,-33.5,-5.8,-12.4,20.5,53.2,-6.3,-70.3,-2.3,-
71,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年 9月",-,-,-,-,-1.0,14.4,11.0,155.9,-27.8,18.4,19.5,17.5,-76.3,17.5,-2.5,-3.2,-15.4,5.6,-6.5,-6.8,37.2,19.6,-21.9,7.9,-
72,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年10月",-,-,-,-,-6.3,-6.8,4.1,117.8,-30.8,-17.2,-7.3,-8.0,36.4,-7.8,5.2,3.7,-51.1,-3.6,44.3,38.1,38.3,64.2,141.0,-0.2,-
73,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年11月",-,-,-,-,111.7,39.4,20.7,245.1,-51.5,-13.2,157.7,7.6,-,207.9,3.3,-4.2,91.5,-4.5,33.0,-12.7,-12.9,11.0,-97.1,-6.1,-
