項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3487,-,4392,-,1134,-,187,-,987,-,3527,-
0,0,0,0,0,調査世帯数,650,-,230,-,288,-,72,-,11,-,60,-,228,-
0,0,0,0,0,世帯人員,2.91,-,2,-,3.75,-,2.24,-,2.39,-,3.18,-,3.35,-
0,0,0,0,0,有業人員,1.29,-,0.81,-,1.77,-,0.9,-,0.78,-,1.36,-,2.19,-
0,0,0,0,0,世帯主平均年齢,59.1,-,67.3,-,50.3,-,67.3,-,42.4,-,60,-,51,-
2,2,0,0,0,生計支出,318111,-,282685,-,364722,-,231060,-,309210,-,335831,-,364390,-
2,3,0,0,0,消費支出,318111,100,282685,100,364722,100,231060,100,309210,100,335831,100,364390,100
2,4,1,0,0,食料,88747,27.9,82383,29.1,98161,26.9,69333,30,80360,26,91634,27.3,100876,27.7
2,5,1,1,0,穀類,6611,2.1,5984,2.1,7313,2,5323,2.3,5292,1.7,7178,2.1,6956,1.9
2,6,1,1,1,米類,1653,0.5,1356,0.5,1901,0.5,1557,0.7,1035,0.3,1713,0.5,1639,0.4
2,6,1,1,2,パン,2983,0.9,2907,1,3185,0.9,2172,0.9,2306,0.7,3277,1,3227,0.9
2,6,1,1,3,麺類,1560,0.5,1359,0.5,1741,0.5,1310,0.6,1316,0.4,1750,0.5,1610,0.4
2,6,1,1,4,他の穀類,415,0.1,362,0.1,486,0.1,282,0.1,634,0.2,438,0.1,480,0.1
2,5,1,2,0,魚介類,6082,1.9,6424,2.3,5818,1.6,5578,2.4,3944,1.3,6625,2,5322,1.5
2,6,1,2,1,生鮮魚介,3475,1.1,3739,1.3,3388,0.9,3117,1.3,2163,0.7,3335,1,3125,0.9
2,6,1,2,2,塩干魚介,1112,0.3,1157,0.4,1051,0.3,1028,0.4,442,0.1,1315,0.4,1013,0.3
2,6,1,2,3,魚肉練製品,575,0.2,622,0.2,486,0.1,563,0.2,240,0.1,821,0.2,431,0.1
2,6,1,2,4,他の魚介加工品,920,0.3,906,0.3,892,0.2,871,0.4,1100,0.4,1153,0.3,754,0.2
2,5,1,3,0,肉類,7716,2.4,6299,2.2,9672,2.7,5094,2.2,5912,1.9,7030,2.1,9016,2.5
2,6,1,3,1,生鮮肉,6159,1.9,5022,1.8,7800,2.1,3975,1.7,5039,1.6,5376,1.6,7279,2
2,6,1,3,2,加工肉,1557,0.5,1277,0.5,1871,0.5,1119,0.5,873,0.3,1654,0.5,1738,0.5
2,5,1,4,0,乳卵類,4334,1.4,4054,1.4,4840,1.3,3280,1.4,3121,1,4285,1.3,4274,1.2
2,6,1,4,1,牛乳,1298,0.4,1145,0.4,1425,0.4,1167,0.5,1435,0.5,1423,0.4,1308,0.4
2,6,1,4,2,乳製品,2178,0.7,2130,0.8,2435,0.7,1478,0.6,1098,0.4,2010,0.6,2065,0.6
2,6,1,4,3,卵,858,0.3,779,0.3,980,0.3,635,0.3,588,0.2,852,0.3,901,0.2
2,5,1,5,0,野菜・海藻,10152,3.2,10504,3.7,10202,2.8,8223,3.6,6894,2.2,10898,3.2,9909,2.7
2,6,1,5,1,生鮮野菜,7183,2.3,7359,2.6,7303,2,5734,2.5,4846,1.6,7689,2.3,7079,1.9
2,6,1,5,2,乾物・海藻,704,0.2,754,0.3,735,0.2,531,0.2,596,0.2,588,0.2,678,0.2
2,6,1,5,3,大豆加工品,1134,0.4,1086,0.4,1176,0.3,986,0.4,643,0.2,1280,0.4,1086,0.3
2,6,1,5,4,他の野菜・海藻加工品,1131,0.4,1304,0.5,988,0.3,972,0.4,809,0.3,1341,0.4,1066,0.3
2,5,1,6,0,果物,3157,1,3543,1.3,2900,0.8,2729,1.2,2712,0.9,3432,1,2542,0.7
2,6,1,6,1,生鮮果物,2745,0.9,3110,1.1,2473,0.7,2432,1.1,2505,0.8,3023,0.9,2159,0.6
2,6,1,6,2,果物加工品,412,0.1,433,0.2,427,0.1,297,0.1,207,0.1,409,0.1,383,0.1
2,5,1,7,0,油脂・調味料,3865,1.2,3440,1.2,4275,1.2,2900,1.3,2658,0.9,4652,1.4,4080,1.1
2,6,1,7,1,油脂,452,0.1,426,0.2,478,0.1,401,0.2,585,0.2,489,0.1,443,0.1
2,6,1,7,2,調味料,3413,1.1,3013,1.1,3797,1,2498,1.1,2073,0.7,4163,1.2,3637,1
2,5,1,8,0,菓子類,7131,2.2,6079,2.2,8355,2.3,5324,2.3,8641,2.8,7476,2.2,7917,2.2
2,5,1,9,0,調理食品,13219,4.2,12489,4.4,13587,3.7,11486,5,13054,4.2,16154,4.8,14613,4
2,6,1,9,1,主食的調理食品,5656,1.8,5678,2,5484,1.5,4799,2.1,6700,2.2,7327,2.2,6336,1.7
2,6,1,9,2,他の調理食品,7563,2.4,6810,2.4,8103,2.2,6687,2.9,6354,2.1,8827,2.6,8277,2.3
2,5,1,10,0,飲料,5562,1.7,5227,1.8,5821,1.6,5166,2.2,7586,2.5,6046,1.8,6148,1.7
2,6,1,10,1,茶類,1342,0.4,1398,0.5,1273,0.3,1102,0.5,524,0.2,1726,0.5,1373,0.4
2,6,1,10,2,コーヒー・ココア,1149,0.4,1278,0.5,1112,0.3,850,0.4,621,0.2,1200,0.4,1381,0.4
2,6,1,10,3,他の飲料,3071,1,2551,0.9,3437,0.9,3214,1.4,6441,2.1,3120,0.9,3395,0.9
2,5,1,11,0,酒類,4019,1.3,4892,1.7,3926,1.1,2214,1,1007,0.3,3419,1,4698,1.3
2,5,1,12,0,外食,16899,5.3,13449,4.8,21452,5.9,12017,5.2,19538,6.3,14437,4.3,25400,7
2,6,1,12,1,一般外食,15719,4.9,13449,4.8,18934,5.2,11536,5,16624,5.4,14240,4.2,23599,6.5
2,6,1,12,2,学校給食,1180,0.4,-,-,2518,0.7,480,0.2,2914,0.9,197,0.1,1801,0.5
2,4,2,0,0,住居,32215,10.1,29389,10.4,24240,6.6,18798,8.1,29495,9.5,93108,27.7,28577,7.8
2,5,2,1,0,家賃地代,16363,5.1,18887,6.7,13966,3.8,17615,7.6,29160,9.4,16674,5,18835,5.2
