項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3507,-,4463,-,1136,-,147,-,894,-,3389,-
0,0,0,0,0,調査世帯数,645,-,231,-,288,-,71,-,9,-,55,-,218,-
0,0,0,0,0,世帯人員,2.9,-,2,-,3.74,-,2.25,-,2.5,-,3.11,-,3.38,-
0,0,0,0,0,有業人員,1.28,-,0.76,-,1.75,-,0.97,-,0.79,-,1.4,-,2.2,-
0,0,0,0,0,世帯主平均年齢,59.1,-,68.3,-,49.8,-,67.9,-,41.7,-,58.2,-,50.3,-
2,2,0,0,0,生計支出,353503,-,331308,-,425957,-,207614,-,287773,-,264200,-,439399,-
2,3,0,0,0,消費支出,345729,100,315214,100,421185,100,207614,100,287773,100,264200,100,433115,100
2,4,1,0,0,食料,81558,23.6,79778,25.3,87228,20.7,61990,29.9,69907,24.3,85104,32.2,93152,21.5
2,5,1,1,0,穀類,6589,1.9,6016,1.9,7406,1.8,5470,2.6,6183,2.1,6185,2.3,7186,1.7
2,6,1,1,1,米類,1737,0.5,1580,0.5,1939,0.5,1631,0.8,1507,0.5,1486,0.6,1850,0.4
2,6,1,1,2,パン,2975,0.9,2758,0.9,3372,0.8,2191,1.1,2260,0.8,2839,1.1,3300,0.8
2,6,1,1,3,麺類,1432,0.4,1278,0.4,1594,0.4,1323,0.6,1680,0.6,1361,0.5,1517,0.4
2,6,1,1,4,他の穀類,445,0.1,400,0.1,501,0.1,325,0.2,737,0.3,499,0.2,519,0.1
2,5,1,2,0,魚介類,5906,1.7,6713,2.1,5447,1.3,5057,2.4,5712,2,6107,2.3,5234,1.2
2,6,1,2,1,生鮮魚介,3445,1,3867,1.2,3365,0.8,2730,1.3,3357,1.2,3101,1.2,3196,0.7
2,6,1,2,2,塩干魚介,1012,0.3,1185,0.4,848,0.2,948,0.5,718,0.2,1231,0.5,809,0.2
2,6,1,2,3,魚肉練製品,552,0.2,602,0.2,426,0.1,588,0.3,378,0.1,943,0.4,415,0.1
2,6,1,2,4,他の魚介加工品,896,0.3,1060,0.3,808,0.2,791,0.4,1259,0.4,831,0.3,815,0.2
2,5,1,3,0,肉類,7620,2.2,6386,2,9164,2.2,5617,2.7,8073,2.8,7297,2.8,9173,2.1
2,6,1,3,1,生鮮肉,6133,1.8,5018,1.6,7563,1.8,4320,2.1,6589,2.3,5674,2.1,7630,1.8
2,6,1,3,2,加工肉,1487,0.4,1368,0.4,1601,0.4,1297,0.6,1485,0.5,1623,0.6,1543,0.4
2,5,1,4,0,乳卵類,4170,1.2,3846,1.2,4756,1.1,2845,1.4,3244,1.1,4195,1.6,4168,1
2,6,1,4,1,牛乳,1266,0.4,1125,0.4,1466,0.3,825,0.4,841,0.3,1377,0.5,1261,0.3
2,6,1,4,2,乳製品,2106,0.6,1993,0.6,2401,0.6,1397,0.7,1604,0.6,1976,0.7,2047,0.5
2,6,1,4,3,卵,798,0.2,728,0.2,889,0.2,623,0.3,799,0.3,843,0.3,859,0.2
2,5,1,5,0,野菜・海藻,9945,2.9,10901,3.5,9676,2.3,7837,3.8,7574,2.6,10222,3.9,9497,2.2
2,6,1,5,1,生鮮野菜,7094,2.1,7746,2.5,6892,1.6,5486,2.6,5193,1.8,7591,2.9,6906,1.6
2,6,1,5,2,乾物・海藻,651,0.2,729,0.2,649,0.2,554,0.3,540,0.2,476,0.2,618,0.1
2,6,1,5,3,大豆加工品,1140,0.3,1141,0.4,1204,0.3,906,0.4,770,0.3,1118,0.4,1021,0.2
2,6,1,5,4,他の野菜・海藻加工品,1060,0.3,1285,0.4,931,0.2,891,0.4,1071,0.4,1036,0.4,953,0.2
2,5,1,6,0,果物,3037,0.9,3686,1.2,2630,0.6,2550,1.2,2639,0.9,3136,1.2,2678,0.6
2,6,1,6,1,生鮮果物,2713,0.8,3264,1,2329,0.6,2400,1.2,2511,0.9,2858,1.1,2348,0.5
2,6,1,6,2,果物加工品,324,0.1,422,0.1,300,0.1,150,0.1,129,0,277,0.1,330,0.1
2,5,1,7,0,油脂・調味料,3739,1.1,3574,1.1,4059,1,3057,1.5,3765,1.3,3653,1.4,4173,1
2,6,1,7,1,油脂,471,0.1,488,0.2,478,0.1,346,0.2,304,0.1,524,0.2,481,0.1
2,6,1,7,2,調味料,3268,0.9,3086,1,3581,0.9,2711,1.3,3461,1.2,3129,1.2,3691,0.9
2,5,1,8,0,菓子類,6739,1.9,5814,1.8,7873,1.9,5016,2.4,8805,3.1,6891,2.6,7387,1.7
2,5,1,9,0,調理食品,12232,3.5,11829,3.8,12677,3,10253,4.9,9587,3.3,14112,5.3,13583,3.1
2,6,1,9,1,主食的調理食品,5270,1.5,5019,1.6,5543,1.3,4089,2,3418,1.2,6389,2.4,6185,1.4
2,6,1,9,2,他の調理食品,6963,2,6810,2.2,7134,1.7,6164,3,6169,2.1,7723,2.9,7398,1.7
2,5,1,10,0,飲料,4770,1.4,4339,1.4,5401,1.3,3699,1.8,6210,2.2,4670,1.8,5477,1.3
2,6,1,10,1,茶類,1084,0.3,1104,0.4,1135,0.3,726,0.3,644,0.2,1206,0.5,1139,0.3
2,6,1,10,2,コーヒー・ココア,1045,0.3,1089,0.3,1142,0.3,551,0.3,273,0.1,1021,0.4,1222,0.3
2,6,1,10,3,他の飲料,2640,0.8,2145,0.7,3124,0.7,2423,1.2,5292,1.8,2443,0.9,3117,0.7
2,5,1,11,0,酒類,3839,1.1,4891,1.6,3271,0.8,2703,1.3,1231,0.4,3993,1.5,4847,1.1
2,5,1,12,0,外食,12973,3.8,11781,3.7,14870,3.5,7886,3.8,6884,2.4,14644,5.5,19749,4.6
2,6,1,12,1,一般外食,12654,3.7,11781,3.7,14156,3.4,7886,3.8,6884,2.4,14644,5.5,19136,4.4
2,6,1,12,2,学校給食,319,0.1,-,-,714,0.2,-,-,-,-,-,-,613,0.1
2,4,2,0,0,住居,32840,9.5,27981,8.9,42280,10,16514,8,27778,9.7,25517,9.7,50996,11.8
2,5,2,1,0,家賃地代,15170,4.4,15637,5,13564,3.2,15920,7.7,25119,8.7,20404,7.7,16872,3.9
2,5,2,2,0,設備修繕・維持,17670,5.1,12344,3.9,28716,6.8,595,0.3,2659,0.9,5113,1.9,34123,7.9
2,6,2,2,1,設備材料,6948,2,8157,2.6,9121,2.2,56,0,16,0,107,0,17855,4.1
2,6,2,2,2,工事その他のサービス,10722,3.1,4186,1.3,19594,4.7,538,0.3,2643,0.9,5005,1.9,16268,3.8
2,4,3,0,0,光熱・水道,27104,7.8,28186,8.9,27648,6.6,22917,11,26830,9.3,25459,9.6,27498,6.3
2,5,3,1,0,電気代,12767,3.7,12716,4,13161,3.1,11022,5.3,11394,4,13217,5,13019,3
2,5,3,2,0,ガス代,8302,2.4,9143,2.9,8138,1.9,6681,3.2,9682,3.4,7886,3,8159,1.9
2,5,3,3,0,他の光熱,188,0.1,324,0.1,128,0,85,0,259,0.1,83,0,173,0
2,5,3,4,0,上下水道料,5847,1.7,6003,1.9,6222,1.5,5129,2.5,5496,1.9,4273,1.6,6147,1.4
2,4,4,0,0,家具・家事用品,9939,2.9,8707,2.8,12034,2.9,5898,2.8,6529,2.3,9454,3.6,13357,3.1
2,5,4,1,0,家庭用耐久財,3268,0.9,2711,0.9,4159,1,360,0.2,22,0,4700,1.8,5573,1.3
2,6,4,1,1,家事用耐久財,1028,0.3,1394,0.4,612,0.1,155,0.1,-,-,2776,1.1,1140,0.3
2,6,4,1,2,冷暖房用器具,1546,0.4,1317,0.4,1991,0.5,205,0.1,22,0,1924,0.7,2461,0.6
2,6,4,1,3,一般家具,694,0.2,-,-,1555,0.4,-,-,-,-,-,-,1971,0.5
2,5,4,2,0,室内装備・装飾品,394,0.1,440,0.1,433,0.1,313,0.2,1411,0.5,119,0,297,0.1
2,5,4,3,0,寝具類,637,0.2,683,0.2,721,0.2,377,0.2,397,0.1,370,0.1,885,0.2
