1,"東京都生計分析調査　令和 4年 8月","","","","","","","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　生計支出７分位階層別１世帯当たり１か月間の用途別生計支出　―　全　世　帯　―","","","","","","","","","","","","","","","",""
3,"","","","","","","注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。","","","","","","","","","","","","","","","",""
4,"","","","","","","項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","",""
5,"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年同月増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
6,"0","0","0","0","0","世帯数分布",10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
7,"0","0","0","0","0","調査世帯数",656,-,-,85,-,100,-,96,-,91,-,95,-,96,-,93,-
8,"0","0","0","0","0","世帯人員",2.90,-,-,2.69,-,2.54,-,2.79,-,2.69,-,3.07,-,3.21,-,3.30,-
9,"0","0","0","0","0","有業人員",1.33,-,-,1.29,-,1.04,-,1.19,-,1.25,-,1.40,-,1.52,-,1.59,-
10,"0","0","0","0","0","世帯主平均年齢",59.8,-,-,61.9,-,63.0,-,63.5,-,59.0,-,59.1,-,57.4,-,55.2,-
11,"2","2","0","0","0","生計支出",328143,-,6.6,97947,-,165352,-,210201,-,260392,-,318057,-,422924,-,814700,-
12,"2","3","0","0","0","消費支出",328143,100.0,11.2,97947,100.0,165352,100.0,210201,100.0,260392,100.0,318057,100.0,422924,100.0,814700,100.0
13,"2","4","1","0","0","食料",90549,27.6,0.7,54019,55.2,70526,42.7,81599,38.8,85500,32.8,97332,30.6,113545,26.8,130533,16.0
14,"2","5","1","1","0","穀類",6503,2.0,1.1,4612,4.7,5686,3.4,6324,3.0,6206,2.4,6633,2.1,8373,2.0,7650,0.9
15,"2","6","1","1","1","米類",1593,0.5,5.7,1248,1.3,1554,0.9,1622,0.8,1153,0.4,1497,0.5,2358,0.6,1711,0.2
16,"2","6","1","1","2","パン",2789,0.8,-2.7,1838,1.9,2328,1.4,2772,1.3,2697,1.0,2789,0.9,3479,0.8,3606,0.4
17,"2","6","1","1","3","麺類",1644,0.5,3.3,1208,1.2,1494,0.9,1452,0.7,1850,0.7,1782,0.6,1914,0.5,1801,0.2
