階層コード,地域コード,地域,人口総数／平成22年3月１日,人口総数／平成22年2月１日,人口総数／平成21年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13003177,13008243,12927373,-5066,-0.04,75804,0.59
1,13100,区部,8847262,8850703,8793048,-3441,-0.04,54214,0.62
1,13200,市部,4067758,4069366,4045997,-1608,-0.04,21761,0.54
1,13300,郡部,59723,59724,59648,-1,0,75,0.13
1,13350,島部,28434,28450,28680,-16,-0.06,-246,-0.86
,,,,,,,,,
住民基本台帳による世帯と人口_平成22年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
