階層コード,地域コード,地域,人口総数／平成22年8月１日,人口総数／平成22年7月１日,人口総数／平成21年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13063335,13061958,13003742,1377,0.01,59593,0.46
1,13100,区部,8891546,8890410,8849159,1136,0.01,42387,0.48
1,13200,市部,4083748,4083461,4066169,287,0.01,17579,0.43
1,13300,郡部,59733,59764,59841,-31,-0.05,-108,-0.18
1,13350,島部,28308,28323,28573,-15,-0.05,-265,-0.93
,,,,,,,,,
住民基本台帳による世帯と人口_平成22年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
