階層コード,地域コード,地域,人口総数／平成22年6月１日,人口総数／平成22年5月１日,人口総数／平成21年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13058392,13057373,12995215,1019,0.01,63177,0.49
1,13100,区部,8887608,8887299,8843425,309,0,44183,0.5
1,13200,市部,4082708,4081980,4063448,728,0.02,19260,0.47
1,13300,郡部,59746,59754,59764,-8,-0.01,-18,-0.03
1,13350,島部,28330,28340,28578,-10,-0.04,-248,-0.87
,,,,,,,,,
住民基本台帳による世帯と人口_平成22年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
