階層コード,地域コード,地域,人口総数／平成22年12月１日,人口総数／平成22年11月１日,人口総数／平成21年12月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13071528,13070482,13011957,1046,0.01,59571,0.46
1,13100,区部,8897591,8897866,8853672,-275,0,43919,0.5
1,13200,市部,4085942,4084649,4069983,1293,0.03,15959,0.39
1,13300,郡部,59709,59689,59802,20,0.03,-93,-0.16
1,13350,島部,28286,28278,28500,8,0.03,-214,-0.75
,,,,,,,,,
住民基本台帳による世帯と人口_平成22年12月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
