階層コード,地域コード,地域,人口総数／平成22年11月１日,人口総数／平成22年10月１日,人口総数／平成21年11月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13070482,13067390,13012437,3092,0.02,58045,0.45
1,13100,区部,8897866,8894782,8854239,3084,0.03,43627,0.49
1,13200,市部,4084649,4084602,4069916,47,0,14733,0.36
1,13300,郡部,59689,59723,59791,-34,-0.06,-102,-0.17
1,13350,島部,28278,28283,28491,-5,-0.02,-213,-0.75
,,,,,,,,,
住民基本台帳による世帯と人口_平成22年11月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
