階層コード,地域コード,地域,人口総数／平成22年4月１日,人口総数／平成22年3月１日,人口総数／平成21年4月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13028796,13003177,12960883,25619,0.2,67913,0.52
1,13100,区部,8868642,8847262,8821028,21380,0.24,47614,0.54
1,13200,市部,4072389,4067758,4051981,4631,0.11,20408,0.5
1,13300,郡部,59728,59723,59694,5,0.01,34,0.06
1,13350,島部,28037,28434,28180,-397,-1.4,-143,-0.51
,,,,,,,,,
住民基本台帳による世帯と人口_平成22年4月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
