階層コード,地域コード,地域,人口総数／平成22年5月１日,人口総数／平成22年4月１日,人口総数／平成21年5月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13057373,13028796,12993453,28577,0.22,63920,0.49
1,13100,区部,8887299,8868642,8842344,18657,0.21,44955,0.51
1,13200,市部,4081980,4072389,4062801,9591,0.24,19179,0.47
1,13300,郡部,59754,59728,59737,26,0.04,17,0.03
1,13350,島部,28340,28037,28571,303,1.08,-231,-0.81
,,,,,,,,,
住民基本台帳による世帯と人口_平成22年5月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
