"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2014120101,"赤坂",,9,31,40,4,,,,20,17,,,,,
2014120102,"赤坂",,6,29,35,5,,,,17,18,,,,,
2014120103,"赤坂",,10,26,36,5,,,,11,12,,,,,
2014120104,"赤坂",,18,25,43,6,,,,6,8,,,,,
2014120105,"赤坂",,13,23,36,6,,,,7,5,,,,,
2014120106,"赤坂",,19,27,46,4,,,,8,6,,,,,
2014120107,"赤坂",,40,32,72,3,,,,14,12,,,,,
2014120108,"赤坂",,41,29,70,2,,,,15,15,,,,,
2014120109,"赤坂",,44,34,78,2,,,,17,13,,,,,
2014120110,"赤坂",,69,38,107,1,,,,15,14,,,,,
2014120111,"赤坂",,9998,9998,9998,9998,,,,9998,9998,,,,,
2014120112,"赤坂",,67,37,104,2,,,,9,6,,,,,
2014120113,"赤坂",,57,38,95,2,,,,11,6,,,,,
2014120114,"赤坂",,44,37,81,3,,,,13,7,,,,,
2014120115,"赤坂",,40,38,78,2,,,,15,18,,,,,
2014120116,"赤坂",,25,31,56,4,,,,13,9,,,,,
2014120117,"赤坂",,15,32,47,7,,,,14,12,,,,,
2014120118,"赤坂",,19,37,56,3,,,,13,7,,,,,
2014120119,"赤坂",,36,39,75,1,,,,12,6,,,,,
2014120120,"赤坂",,23,38,61,1,,,,13,15,,,,,
2014120121,"赤坂",,42,38,80,1,,,,15,14,,,,,
2014120122,"赤坂",,58,35,93,1,,,,19,9,,,,,
2014120123,"赤坂",,69,35,104,1,,,,20,17,,,,,
2014120124,"赤坂",,65,37,102,1,,,,22,21,,,,,
2014120201,"赤坂",,27,36,63,1,,,,13,15,,,,,
2014120202,"赤坂",,5,25,30,8,,,,9,11,,,,,
2014120203,"赤坂",,1,9,10,25,,,,10,6,,,,,
2014120204,"赤坂",,0,8,8,26,,,,10,7,,,,,
2014120205,"赤坂",,0,9,9,25,,,,9,5,,,,,
2014120206,"赤坂",,1,12,13,22,,,,5,5,,,,,
2014120207,"赤坂",,1,14,15,21,,,,4,7,,,,,
2014120208,"赤坂",,1,15,16,22,,,,5,0,,,,,
2014120209,"赤坂",,3,17,20,24,,,,6,3,,,,,
2014120210,"赤坂",,4,18,22,24,,,,8,-1,,,,,
2014120211,"赤坂",,3,15,18,28,,,,6,5,,,,,
2014120212,"赤坂",,2,13,15,30,,,,7,-2,,,,,
2014120213,"赤坂",,2,12,14,31,,,,5,1,,,,,
2014120214,"赤坂",,2,15,17,30,,,,8,13,,,,,
2014120215,"赤坂",,3,16,19,28,,,,8,6,,,,,
2014120216,"赤坂",,5,23,28,22,,,,8,5,,,,,
2014120217,"赤坂",,10,24,34,20,,,,7,2,,,,,
2014120218,"赤坂",,3,24,27,18,,,,9,8,,,,,
2014120219,"赤坂",,1,23,24,18,,,,10,6,,,,,
2014120220,"赤坂",,1,23,24,16,,,,7,10,,,,,
2014120221,"赤坂",,1,20,21,19,,,,9,5,,,,,
2014120222,"赤坂",,1,14,15,23,,,,9,8,,,,,
2014120223,"赤坂",,0,12,12,25,,,,6,5,,,,,
2014120224,"赤坂",,1,12,13,25,,,,7,4,,,,,
2014120301,"赤坂",,0,12,12,24,,,,9,13,,,,,
2014120302,"赤坂",,0,13,13,22,,,,9,10,,,,,
2014120303,"赤坂",,1,13,14,22,,,,8,3,,,,,
2014120304,"赤坂",,0,12,12,22,,,,7,8,,,,,
2014120305,"赤坂",,9,19,28,16,,,,6,5,,,,,
2014120306,"赤坂",,2,15,17,21,,,,7,6,,,,,
2014120307,"赤坂",,15,24,39,14,,,,9,7,,,,,
2014120308,"赤坂",,3,20,23,18,,,,8,4,,,,,
2014120309,"赤坂",,5,20,25,18,,,,5,1,,,,,
2014120310,"赤坂",,4,14,18,25,,,,8,0,,,,,
2014120311,"赤坂",,3,12,15,28,,,,6,6,,,,,
2014120312,"赤坂",,2,11,13,31,,,,6,3,,,,,
2014120313,"赤坂",,2,11,13,31,,,,7,0,,,,,
2014120314,"赤坂",,2,12,14,31,,,,9,11,,,,,
2014120315,"赤坂",,2,13,15,30,,,,8,7,,,,,
2014120316,"赤坂",,1,14,15,28,,,,9,6,,,,,
2014120317,"赤坂",,1,16,17,27,,,,9,6,,,,,
2014120318,"赤坂",,1,18,19,25,,,,9,9,,,,,
2014120319,"赤坂",,1,20,21,23,,,,9,5,,,,,
2014120320,"赤坂",,1,18,19,24,,,,8,9,,,,,
2014120321,"赤坂",,1,16,17,25,,,,7,6,,,,,
2014120322,"赤坂",,1,15,16,25,,,,8,10,,,,,
2014120323,"赤坂",,1,14,15,26,,,,8,8,,,,,
2014120324,"赤坂",,2,17,19,23,,,,10,6,,,,,
2014120401,"赤坂",,8,30,38,10,,,,8,11,,,,,
2014120402,"赤坂",,6,24,30,16,,,,7,8,,,,,
2014120403,"赤坂",,1,13,14,25,,,,10,7,,,,,
2014120404,"赤坂",,19,32,51,8,,,,13,11,,,,,
2014120405,"赤坂",,15,29,44,11,,,,10,15,,,,,
2014120406,"赤坂",,59,44,103,2,,,,10,7,,,,,
2014120407,"赤坂",,115,53,168,1,,,,15,13,,,,,
2014120408,"赤坂",,73,47,120,3,,,,14,11,,,,,
2014120409,"赤坂",,15,40,55,6,,,,11,7,,,,,
2014120410,"赤坂",,19,42,61,5,,,,14,9,,,,,
2014120411,"赤坂",,4,25,29,18,,,,15,15,,,,,
2014120412,"赤坂",,2,22,24,20,,,,12,13,,,,,
2014120413,"赤坂",,2,21,23,20,,,,13,13,,,,,
2014120414,"赤坂",,2,18,20,22,,,,9,9,,,,,
2014120415,"赤坂",,69,46,115,7,,,,24,14,,,,,
2014120416,"赤坂",,126,59,185,1,,,,34,38,,,,,
2014120417,"赤坂",,87,54,141,1,,,,27,30,,,,,
2014120418,"赤坂",,91,54,145,1,,,,38,30,,,,,
2014120419,"赤坂",,121,60,181,2,,,,78,54,,,,,
2014120420,"赤坂",,107,53,160,2,,,,88,87,,,,,
2014120421,"赤坂",,90,47,137,2,,,,72,74,,,,,
2014120422,"赤坂",,57,42,99,1,,,,45,45,,,,,
2014120423,"赤坂",,42,39,81,1,,,,31,24,,,,,
2014120424,"赤坂",,34,38,72,1,,,,27,13,,,,,
2014120501,"赤坂",,9997,9997,9997,9997,,,,25,23,,,,,
2014120502,"赤坂",,20,32,52,1,,,,18,27,,,,,
2014120503,"赤坂",,19,31,50,1,,,,17,18,,,,,
2014120504,"赤坂",,42,33,75,1,,,,17,19,,,,,
2014120505,"赤坂",,38,30,68,1,,,,16,13,,,,,
2014120506,"赤坂",,70,31,101,1,,,,15,17,,,,,
2014120507,"赤坂",,48,31,79,2,,,,12,13,,,,,
2014120508,"赤坂",,33,30,63,5,,,,8,4,,,,,
2014120509,"赤坂",,25,30,55,8,,,,9,4,,,,,
2014120510,"赤坂",,18,23,41,12,,,,7,6,,,,,
2014120511,"赤坂",,13,23,36,14,,,,10,5,,,,,
2014120512,"赤坂",,9,21,30,18,,,,8,3,,,,,
2014120513,"赤坂",,8,19,27,21,,,,7,-2,,,,,
2014120514,"赤坂",,12,22,34,19,,,,8,7,,,,,
2014120515,"赤坂",,29,39,68,8,,,,13,16,,,,,
2014120516,"赤坂",,13,27,40,16,,,,9,4,,,,,
2014120517,"赤坂",,19,30,49,13,,,,9,10,,,,,
2014120518,"赤坂",,48,40,88,4,,,,12,8,,,,,
2014120519,"赤坂",,28,35,63,10,,,,7,9,,,,,
2014120520,"赤坂",,21,34,55,9,,,,7,-2,,,,,
2014120521,"赤坂",,15,25,40,13,,,,8,13,,,,,
2014120522,"赤坂",,14,18,32,19,,,,7,6,,,,,
2014120523,"赤坂",,12,22,34,13,,,,6,5,,,,,
2014120524,"赤坂",,10,20,30,14,,,,4,1,,,,,
2014120601,"赤坂",,7,20,27,14,,,,5,8,,,,,
2014120602,"赤坂",,11,20,31,13,,,,5,3,,,,,
2014120603,"赤坂",,14,20,34,13,,,,6,6,,,,,
2014120604,"赤坂",,17,22,39,11,,,,4,2,,,,,
2014120605,"赤坂",,18,22,40,11,,,,4,6,,,,,
2014120606,"赤坂",,22,24,46,9,,,,6,5,,,,,
2014120607,"赤坂",,40,32,72,4,,,,7,5,,,,,
2014120608,"赤坂",,40,31,71,5,,,,8,6,,,,,
2014120609,"赤坂",,29,28,57,7,,,,11,10,,,,,
2014120610,"赤坂",,28,27,55,9,,,,10,3,,,,,
2014120611,"赤坂",,14,21,35,15,,,,10,8,,,,,
2014120612,"赤坂",,11,16,27,19,,,,8,4,,,,,
2014120613,"赤坂",,7,14,21,22,,,,7,-2,,,,,
2014120614,"赤坂",,6,12,18,24,,,,8,13,,,,,
2014120615,"赤坂",,7,14,21,23,,,,5,3,,,,,
2014120616,"赤坂",,9,18,27,19,,,,8,6,,,,,
2014120617,"赤坂",,9,23,32,14,,,,9,7,,,,,
2014120618,"赤坂",,20,29,49,7,,,,8,7,,,,,
2014120619,"赤坂",,25,33,58,4,,,,9,11,,,,,
2014120620,"赤坂",,25,36,61,3,,,,9,6,,,,,
2014120621,"赤坂",,31,39,70,1,,,,11,7,,,,,
2014120622,"赤坂",,20,38,58,3,,,,13,15,,,,,
2014120623,"赤坂",,10,31,41,6,,,,13,14,,,,,
2014120624,"赤坂",,4,19,23,15,,,,8,8,,,,,
2014120701,"赤坂",,4,17,21,15,,,,6,10,,,,,
2014120702,"赤坂",,3,15,18,16,,,,7,7,,,,,
2014120703,"赤坂",,2,13,15,19,,,,6,6,,,,,
2014120704,"赤坂",,3,12,15,18,,,,7,1,,,,,
2014120705,"赤坂",,4,15,19,16,,,,7,8,,,,,
2014120706,"赤坂",,12,19,31,12,,,,8,7,,,,,
2014120707,"赤坂",,11,20,31,11,,,,7,5,,,,,
2014120708,"赤坂",,26,28,54,7,,,,7,2,,,,,
