地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
3,13380,三宅支庁,3049,-4,3005,1638,1367,44,7,37,1922,1885,14,23
4,13381,三宅村,2737,-1,2694,1469,1225,43,7,36,1750,1714,14,22
4,13382,御蔵島村,312,-3,311,169,142,1,0,1,172,171,0,1
3,13400,八丈支庁,8182,-4,8077,4047,4030,105,8,97,4603,4502,25,76
4,13401,八丈町,8012,-4,7909,3949,3960,103,8,95,4494,4395,25,74
4,13402,青ヶ島村,170,0,168,98,70,2,0,2,109,107,0,2
3,13420,小笠原支庁,2594,10,2573,1444,1129,21,11,10,1446,1425,11,10
4,13421,小笠原村,2594,10,2573,1444,1129,21,11,10,1446,1425,11,10
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_平成26年2月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成26年2月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
