地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13260241,30792,12855778,6357072,6498706,404463,191097,213366,6770429,6467743,219387,83299
1,13100,区部,9066946,22475,8727618,4305976,4421642,339328,161920,177408,4821050,4567507,188610,64933
1,13200,市部,4107306,7945,4043040,2008022,2035018,64266,28838,35428,1908745,1860306,30459,17980
2,13300,郡部,58847,-10,58219,29267,28952,628,272,356,25412,24935,221,256
2,13350,島部,27142,382,26901,13807,13094,241,67,174,15222,14995,97,130
1,13100,区部,9066946,22475,8727618,4305976,4421642,339328,161920,177408,4821050,4567507,188610,64933
4,13101,千代田区,55683,722,53138,26316,26822,2545,1451,1094,31350,29371,1629,350
4,13102,中央区,135415,1045,130377,62031,68346,5038,2577,2461,78285,74416,2885,984
4,13103,港区,237803,658,219229,102461,116768,18574,9855,8719,136177,123085,10182,2910
4,13104,新宿区,326309,1640,291228,145417,145811,35081,17569,17512,203445,175636,24394,3415
4,13105,文京区,205760,699,198464,94380,104084,7296,3505,3791,112253,106471,4640,1142
4,13106,台東区,188797,693,175699,90260,85439,13098,6427,6671,108987,99306,7783,1898
4,13107,墨田区,256517,518,246984,124335,122649,9533,3877,5656,137587,130587,4505,2495
4,13108,江東区,490970,1215,469123,233584,235539,21847,10036,11811,256111,237858,14025,4228
4,13109,品川区,370754,393,360153,176607,183546,10601,5141,5460,204782,197018,5362,2402
4,13110,目黒区,268604,720,261471,122841,138630,7133,3739,3394,149899,144373,3948,1578
4,13111,大田区,705713,1465,686759,344124,342635,18954,8808,10146,369021,355348,9193,4480
4,13112,世田谷区,871853,1790,856606,407368,449238,15247,7784,7463,455535,443518,7987,4030
4,13113,渋谷区,216238,449,207138,98767,108371,9100,4980,4120,130718,123763,5214,1741
4,13114,中野区,316059,1056,304419,153355,151064,11640,5778,5862,190553,180875,7816,1862
4,13115,杉並区,546549,1339,535530,257146,278384,11019,5448,5571,304796,295773,6723,2300
4,13116,豊島区,274073,1261,253645,127912,125733,20428,9942,10486,165835,149484,14112,2239
4,13117,北区,336444,626,321420,159831,161589,15024,7078,7946,182007,171373,8134,2500
4,13118,荒川区,207978,326,192205,96138,96067,15773,7521,8252,107744,96977,8482,2285
4,13119,板橋区,541792,1243,524687,260668,264019,17105,7508,9597,284903,272260,8903,3740
4,13120,練馬区,713828,1421,700731,344261,356470,13097,5924,7173,350165,340295,6394,3476
4,13121,足立区,672025,692,649252,327377,321875,22773,9759,13014,322143,307364,8591,6188
