地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13308,奥多摩町,5637,-16,5612,2778,2834,25,12,13,2763,2741,8,14
2,13350,島部,27311,-14,27077,13866,13211,234,65,169,15198,14978,88,132
3,13360,大島支庁,13488,-12,13426,6732,6694,62,39,23,7217,7158,36,23
4,13361,大島町,8294,-8,8240,4164,4076,54,37,17,4797,4746,36,15
4,13362,利島村,305,0,305,166,139,0,0,0,169,169,0,0
4,13363,新島村,2933,2,2928,1408,1520,5,2,3,1383,1378,0,5
4,13364,神津島村,1956,-6,1953,994,959,3,0,3,868,865,0,3
3,13380,三宅支庁,3048,-1,3003,1639,1364,45,7,38,1923,1885,15,23
4,13381,三宅村,2737,0,2693,1469,1224,44,7,37,1749,1712,15,22
4,13382,御蔵島村,311,-1,310,170,140,1,0,1,174,173,0,1
3,13400,八丈支庁,8174,-8,8068,4047,4021,106,8,98,4602,4500,26,76
4,13401,八丈町,8002,-10,7898,3947,3951,104,8,96,4491,4391,26,74
4,13402,青ヶ島村,172,2,170,100,70,2,0,2,111,109,0,2
3,13420,小笠原支庁,2601,7,2580,1448,1132,21,11,10,1456,1435,11,10
4,13421,小笠原村,2601,7,2580,1448,1132,21,11,10,1456,1435,11,10
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_平成26年3月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成26年3月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
