階層コード,地域コード,地域,人口総数／平成26年2月１日,人口総数／平成26年1月１日,人口総数／平成25年2月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13205631,13202041,13129568,3590,0.03,76063,0.58
1,13100,区部,9020664,9016342,8951559,4322,0.05,69105,0.77
1,13200,市部,4098687,4099405,4091062,-718,-0.02,7625,0.19
1,13300,郡部,58955,58956,59166,-1,0,-211,-0.36
1,13350,島部,27325,27338,27781,-13,-0.05,-456,-1.64
,,, ,,,,,,
住民基本台帳による世帯と人口_平成26年2月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
