階層コード,地域コード,地域,人口総数／平成26年9月１日,人口総数／平成26年8月１日,人口総数／平成25年9月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13278550,13278200,13191227,350,0,87323,0.66
1,13100,区部,9085688,9084216,9006223,1472,0.02,79465,0.88
1,13200,市部,4107092,4108121,4098502,-1029,-0.03,8590,0.21
1,13300,郡部,58666,58750,59041,-84,-0.14,-375,-0.64
1,13350,島部,27104,27113,27461,-9,-0.03,-357,-1.3
,,, ,,,,,,
住民基本台帳による世帯と人口_平成26年9月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
