地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13224,多摩市,147734,96,145685,71791,73894,2049,814,1235,68521,66990,886,645
4,13225,稲城市,86320,10,85223,43117,42106,1097,525,572,37026,36256,420,350
4,13227,羽村市,56705,-29,55521,28277,27244,1184,515,669,25131,24306,500,325
4,13228,あきる野市,81903,-4,81267,40663,40604,636,259,377,34157,33698,208,251
4,13229,西東京市,197948,-86,194820,95479,99341,3128,1468,1660,92367,89980,1482,905
1,13550,町村部,85923,-66,85037,43030,42007,886,351,535,40639,39920,327,392
2,13300,郡部,58801,-46,58158,29243,28915,643,282,361,25420,24931,228,261
4,13303,瑞穂町,33828,-23,33307,16923,16384,521,243,278,14260,13873,189,198
4,13305,日の出町,16960,2,16877,8357,8520,83,23,60,7214,7145,24,45
4,13307,檜原村,2419,-9,2406,1208,1198,13,3,10,1190,1180,7,3
4,13308,奥多摩町,5594,-16,5568,2755,2813,26,13,13,2756,2733,8,15
2,13350,島部,27122,-20,26879,13787,13092,243,69,174,15219,14989,99,131
3,13360,大島支庁,13445,-9,13375,6729,6646,70,45,25,7253,7186,43,24
4,13361,大島町,8289,-5,8228,4177,4051,61,42,19,4829,4771,42,16
4,13362,利島村,306,0,306,162,144,0,0,0,168,168,0,0
4,13363,新島村,2920,-3,2914,1401,1513,6,3,3,1387,1381,1,5
4,13364,神津島村,1930,-1,1927,989,938,3,0,3,869,866,0,3
3,13380,三宅支庁,3014,-2,2967,1619,1348,47,8,39,1913,1873,18,22
4,13381,三宅村,2718,-2,2672,1456,1216,46,8,38,1742,1703,18,21
4,13382,御蔵島村,296,0,295,163,132,1,0,1,171,170,0,1
3,13400,八丈支庁,8110,-9,8003,4025,3978,107,7,100,4609,4505,27,77
4,13401,八丈町,7935,-10,7830,3924,3906,105,7,98,4494,4392,27,75
4,13402,青ヶ島村,175,1,173,101,72,2,0,2,115,113,0,2
3,13420,小笠原支庁,2553,0,2534,1414,1120,19,9,10,1444,1425,11,8
4,13421,小笠原村,2553,0,2534,1414,1120,19,9,10,1444,1425,11,8
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_平成26年6月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成26年6月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
