地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13278550,350,12872321,6364205,6508116,406229,192716,213513,6772670,6473931,214848,83891
1,13100,区部,9085688,1472,8744088,4313628,4430460,341600,163690,177910,4822123,4571919,184741,65463
1,13200,市部,4107092,-1029,4043357,2007643,2035714,63735,28661,35074,1909922,1862114,29775,18033
2,13300,郡部,58666,-84,58019,29160,28859,647,291,356,25444,24952,231,261
2,13350,島部,27104,-9,26857,13774,13083,247,74,173,15181,14946,101,134
1,13100,区部,9085688,1472,8744088,4313628,4430460,341600,163690,177910,4822123,4571919,184741,65463
4,13101,千代田区,56440,22,53964,26794,27170,2476,1396,1080,31689,29762,1556,371
4,13102,中央区,136862,232,131750,62614,69136,5112,2602,2510,79007,75072,2943,992
4,13103,港区,238872,285,220408,102952,117456,18464,9807,8657,136539,123521,10073,2945
4,13104,新宿区,326733,-135,291795,145806,145989,34938,17726,17212,203605,176000,24198,3407
4,13105,文京区,206383,24,199167,94774,104393,7216,3489,3727,112364,106654,4556,1154
4,13106,台東区,189458,120,176226,90510,85716,13232,6491,6741,109362,99594,7845,1923
4,13107,墨田区,257262,59,247695,124684,123011,9567,3875,5692,138214,131193,4518,2503
4,13108,江東区,492659,293,470349,234169,236180,22310,10284,12026,248461,234254,9896,4311
4,13109,品川区,371558,176,360975,176948,184027,10583,5151,5432,205238,197456,5381,2401
4,13110,目黒区,269229,76,262135,123209,138926,7094,3729,3365,149965,144517,3829,1619
4,13111,大田区,707012,8,687986,344629,343357,19026,8821,10205,369675,356025,9130,4520
4,13112,世田谷区,873248,277,858006,408032,449974,15242,7818,7424,455413,443460,7854,4099
4,13113,渋谷区,216783,114,207720,99090,108630,9063,4980,4083,130910,123969,5203,1738
4,13114,中野区,316315,-78,304560,153504,151056,11755,5852,5903,190599,180835,7877,1887
4,13115,杉並区,547071,-142,536122,257345,278777,10949,5448,5501,304796,295867,6605,2324
4,13116,豊島区,274567,-49,253885,128026,125859,20682,10185,10497,166127,149590,14285,2252
4,13117,北区,337373,96,321952,160118,161834,15421,7315,8106,182656,171713,8416,2527
4,13118,荒川区,208355,-64,192525,96248,96277,15830,7527,8303,108021,97231,8499,2291
4,13119,板橋区,542878,-9,525464,261046,264418,17414,7641,9773,285618,272787,9059,3772
4,13120,練馬区,714261,-275,701199,344340,356859,13062,5931,7131,350482,340678,6306,3498
4,13121,足立区,672979,130,649953,327715,322238,23026,9912,13114,323184,308288,8707,6189
4,13122,葛飾区,449576,-74,434925,218319,216606,14651,6701,7950,217600,207682,6504,3414
4,13123,江戸川区,679814,386,655327,332756,322571,24487,11009,13478,322598,305771,11501,5326
1,13200,市部,4107092,-1029,4043357,2007643,2035714,63735,28661,35074,1909922,1862114,29775,18033
4,13201,八王子市,562905,-313,553658,278008,275650,9247,4210,5037,257064,250009,4575,2480
4,13202,立川市,179070,-15,175816,87726,88090,3254,1385,1869,86110,83870,1299,941
4,13203,武蔵野市,142097,-22,139701,67049,72652,2396,1210,1186,73932,71977,1362,593
4,13204,三鷹市,181322,100,178541,87673,90868,2781,1354,1427,89966,87716,1449,801
4,13205,青梅市,137251,-33,135812,68173,67639,1439,530,909,61055,59960,493,602
4,13206,府中市,254512,-253,250413,127089,123324,4099,1692,2407,119791,116713,1915,1163
4,13207,昭島市,112671,2,110540,55378,55162,2131,955,1176,51794,50325,895,574
4,13208,調布市,224281,-74,220703,108534,112169,3578,1669,1909,111329,108561,1778,990
