階層コード,地域コード,地域,人口総数／平成26年12月１日,人口総数／平成26年11月１日,人口総数／平成25年12月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13298118,13297867,13204021,251,0,94097,0.71
1,13100,区部,9103040,9102241,9018005,799,0.01,85035,0.94
1,13200,市部,4109255,4109809,4099651,-554,-0.01,9604,0.23
1,13300,郡部,58748,58754,59000,-6,-0.01,-252,-0.43
1,13350,島部,27075,27063,27365,12,0.04,-290,-1.06
,,, ,,,,,,
住民基本台帳による世帯と人口_平成26年12月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
