階層コード,地域コード,地域,人口総数／平成26年3月１日,人口総数／平成26年2月１日,人口総数／平成25年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13204519,13205631,13126573,-1112,-0.01,77946,0.59
1,13100,区部,9021406,9020664,8951304,742,0.01,70102,0.78
1,13200,市部,4096851,4098687,4088366,-1836,-0.04,8485,0.21
1,13300,郡部,58951,58955,59146,-4,-0.01,-195,-0.33
1,13350,島部,27311,27325,27757,-14,-0.05,-446,-1.61
,,, ,,,,,,
住民基本台帳による世帯と人口_平成26年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
