階層コード,地域コード,地域,人口総数／平成26年4月１日,人口総数／平成26年3月１日,人口総数／平成25年4月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13229449,13204519,13142574,24930,0.19,86875,0.66
1,13100,区部,9044471,9021406,8966891,23065,0.26,77580,0.87
1,13200,市部,4099361,4096851,4089528,2510,0.06,9833,0.24
1,13300,郡部,58857,58951,59085,-94,-0.16,-228,-0.39
1,13350,島部,26760,27311,27070,-551,-2.02,-310,-1.15
,,, ,,,,,,
住民基本台帳による世帯と人口_平成26年4月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
