"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2021-07-05 13:58:51","シティハイツ神明","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/shiba/01.html","芝地区","","浜松町1-13-1","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/shiba/images/building_image_023.jpg","","","","","","","","","","35.658767","139.757163",""
"2021-07-14 13:03:53","シティハイツ六本木","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/azabu/01.html","麻布地区","","六本木6-5-25","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/azabu/images/building_image_001.jpg","","","","","","","","","","35.661003","139.730802",""
"2021-07-14 13:35:54","シティハイツ一ツ木","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/akasaka/01.html","赤坂地区","","赤坂5-2-50","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/akasaka/images/building_image_004.jpg","","","","","","","","","","35.673299","139.734248",""
"2021-07-28 14:16:59","シティハイツ桂坂","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/takanawa/01.html","高輪地区","","高輪2-13-8","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/takanawa/images/building_image_008.jpg","","","","","","","","","","35.634398","139.737943",""
"2021-04-23 14:27:03","シティハイツ白金","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/takanawa/02.html","高輪地区","","白金3-7-9","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/takanawa/images/building_image_009.jpg","","","","","","","","","","35.645905","139.730306",""
"2021-09-17 13:30:23","（仮称）シティハイツ車町","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/takanawa/03.html","高輪地区","開設予定年度：令和6（2024）年度","高輪2-19（予定）","","","","","","","","","","","","","","","","","","","","35.637762","139.740239",""
"2021-08-10 15:08:50","シティハイツ港南等","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/konan/01.html","芝浦港南地区","","港南3-3-17","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/konan/images/building_image_013.jpg","","","","","","","","","","35.633092","139.749676",""
"2021-08-02 15:07:21","シティハイツ芝浦","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/konan/02.html","芝浦港南地区","","芝浦3-5-34","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/konan/images/building_image_014.jpg","","","","","","","","","","35.643438","139.747921",""
"2021-08-02 15:10:00","シティハイツ第2芝浦","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/konan/03.html","芝浦港南地区","","芝浦3-5-35","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/konan/images/building_image_026.jpg","","","","","","","","","","35.643607","139.748278",""
"2021-04-23 14:28:51","シティハイツ高浜","009023000000","シティハイツ","","https://www.city.minato.tokyo.jp/shisetsu/city-heights/konan/04.html","芝浦港南地区","","港南1-1-27","","","","","","","","","","","","","","","","","","","","35.637677","139.743712",""

"港区施設情報 シティハイツ","Ver20220127"
