"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2010120101,"芝浦",,9995,9995,9995,3,,,,19,,,,,,
2010120102,"芝浦",,11,39,50,2,,,,13,,,,,,
2010120103,"芝浦",,12,40,52,2,,,,18,,,,,,
2010120104,"芝浦",,22,41,63,1,,,,19,,,,,,
2010120105,"芝浦",,27,41,68,1,,,,37,,,,,,
2010120106,"芝浦",,27,40,67,1,,,,30,,,,,,
2010120107,"芝浦",,37,39,76,1,,,,21,,,,,,
2010120108,"芝浦",,40,37,77,2,,,,26,,,,,,
2010120109,"芝浦",,100,47,147,2,,,,32,,,,,,
2010120110,"芝浦",,57,44,101,5,,,,13,,,,,,
2010120111,"芝浦",,34,42,76,9,,,,26,,,,,,
2010120112,"芝浦",,72,54,126,6,,,,30,,,,,,
2010120113,"芝浦",,52,52,104,8,,,,36,,,,,,
2010120114,"芝浦",,54,55,109,10,,,,31,,,,,,
2010120115,"芝浦",,84,63,147,7,,,,22,,,,,,
2010120116,"芝浦",,57,60,117,6,,,,40,,,,,,
2010120117,"芝浦",,64,63,127,4,,,,20,,,,,,
2010120118,"芝浦",,45,66,111,2,,,,46,,,,,,
2010120119,"芝浦",,60,54,114,7,,,,33,,,,,,
2010120120,"芝浦",,11,46,57,9,,,,28,,,,,,
2010120121,"芝浦",,5,40,45,13,,,,8,,,,,,
2010120122,"芝浦",,4,40,44,13,,,,54,,,,,,
2010120123,"芝浦",,7,45,52,9,,,,28,,,,,,
2010120124,"芝浦",,32,57,89,2,,,,32,,,,,,
2010120201,"芝浦",,60,55,115,1,,,,44,,,,,,
2010120202,"芝浦",,41,45,86,1,,,,57,,,,,,
2010120203,"芝浦",,32,41,73,1,,,,44,,,,,,
2010120204,"芝浦",,31,38,69,1,,,,70,,,,,,
2010120205,"芝浦",,16,34,50,1,,,,34,,,,,,
2010120206,"芝浦",,20,35,55,1,,,,31,,,,,,
2010120207,"芝浦",,20,34,54,2,,,,28,,,,,,
2010120208,"芝浦",,23,32,55,5,,,,18,,,,,,
2010120209,"芝浦",,59,42,101,3,,,,25,,,,,,
2010120210,"芝浦",,55,46,101,5,,,,96,,,,,,
2010120211,"芝浦",,39,48,87,8,,,,41,,,,,,
2010120212,"芝浦",,37,50,87,10,,,,32,,,,,,
2010120213,"芝浦",,48,55,103,12,,,,41,,,,,,
2010120214,"芝浦",,9998,9998,9998,9998,,,,9998,,,,,,
2010120215,"芝浦",,9998,9998,9998,11,,,,84,,,,,,
2010120216,"芝浦",,26,56,82,5,,,,63,,,,,,
2010120217,"芝浦",,98,62,160,3,,,,43,,,,,,
2010120218,"芝浦",,24,45,69,8,,,,36,,,,,,
2010120219,"芝浦",,15,39,54,10,,,,37,,,,,,
2010120220,"芝浦",,16,42,58,6,,,,66,,,,,,
2010120221,"芝浦",,39,48,87,2,,,,25,,,,,,
2010120222,"芝浦",,54,48,102,2,,,,44,,,,,,
2010120223,"芝浦",,41,47,88,2,,,,31,,,,,,
2010120224,"芝浦",,50,53,103,1,,,,70,,,,,,
2010120301,"芝浦",,56,52,108,9995,,,,65,,,,,,
2010120302,"芝浦",,43,45,88,1,,,,41,,,,,,
2010120303,"芝浦",,43,42,85,1,,,,48,,,,,,
2010120304,"芝浦",,63,45,108,1,,,,46,,,,,,
2010120305,"芝浦",,34,41,75,1,,,,23,,,,,,
2010120306,"芝浦",,54,46,100,2,,,,47,,,,,,
2010120307,"芝浦",,42,44,86,4,,,,43,,,,,,
2010120308,"芝浦",,27,35,62,8,,,,12,,,,,,
2010120309,"芝浦",,33,37,70,4,,,,7,,,,,,
2010120310,"芝浦",,11,27,38,13,,,,61,,,,,,
2010120311,"芝浦",,10,20,30,20,,,,37,,,,,,
2010120312,"芝浦",,21,26,47,20,,,,8,,,,,,
2010120313,"芝浦",,14,20,34,28,,,,4,,,,,,
2010120314,"芝浦",,11,18,29,31,,,,2,,,,,,
2010120315,"芝浦",,13,19,32,31,,,,24,,,,,,
2010120316,"芝浦",,9,15,24,33,,,,28,,,,,,
2010120317,"芝浦",,5,14,19,35,,,,17,,,,,,
2010120318,"芝浦",,5,14,19,33,,,,11,,,,,,
2010120319,"芝浦",,4,13,17,32,,,,13,,,,,,
2010120320,"芝浦",,2,8,10,38,,,,27,,,,,,
2010120321,"芝浦",,2,11,13,34,,,,33,,,,,,
2010120322,"芝浦",,2,8,10,34,,,,9,,,,,,
2010120323,"芝浦",,1,7,8,33,,,,6,,,,,,
2010120324,"芝浦",,2,12,14,27,,,,7,,,,,,
2010120401,"芝浦",,2,7,9,30,,,,30,,,,,,
2010120402,"芝浦",,2,5,7,31,,,,35,,,,,,
2010120403,"芝浦",,1,5,6,31,,,,16,,,,,,
2010120404,"芝浦",,1,4,5,30,,,,7,,,,,,
2010120405,"芝浦",,1,7,8,27,,,,35,,,,,,
2010120406,"芝浦",,4,21,25,15,,,,22,,,,,,
2010120407,"芝浦",,12,33,45,5,,,,19,,,,,,
2010120408,"芝浦",,49,42,91,3,,,,25,,,,,,
2010120409,"芝浦",,127,53,180,2,,,,13,,,,,,
2010120410,"芝浦",,55,37,92,7,,,,26,,,,,,
2010120411,"芝浦",,73,44,117,7,,,,15,,,,,,
2010120412,"芝浦",,118,60,178,5,,,,38,,,,,,
2010120413,"芝浦",,63,48,111,8,,,,29,,,,,,
2010120414,"芝浦",,13,21,34,25,,,,14,,,,,,
2010120415,"芝浦",,32,35,67,18,,,,6,,,,,,
2010120416,"芝浦",,57,55,112,6,,,,25,,,,,,
2010120417,"芝浦",,2,17,19,25,,,,7,,,,,,
2010120418,"芝浦",,2,14,16,27,,,,26,,,,,,
2010120419,"芝浦",,1,13,14,27,,,,13,,,,,,
2010120420,"芝浦",,2,13,15,25,,,,12,,,,,,
2010120421,"芝浦",,1,14,15,25,,,,12,,,,,,
2010120422,"芝浦",,1,13,14,26,,,,11,,,,,,
2010120423,"芝浦",,1,9,10,28,,,,15,,,,,,
2010120424,"芝浦",,1,12,13,25,,,,3,,,,,,
2010120501,"芝浦",,1,10,11,25,,,,16,,,,,,
2010120502,"芝浦",,2,8,10,27,,,,54,,,,,,
2010120503,"芝浦",,2,16,18,19,,,,17,,,,,,
2010120504,"芝浦",,6,27,33,4,,,,62,,,,,,
2010120505,"芝浦",,5,25,30,3,,,,34,,,,,,
2010120506,"芝浦",,11,27,38,1,,,,24,,,,,,
2010120507,"芝浦",,11,26,37,2,,,,14,,,,,,
2010120508,"芝浦",,28,26,54,3,,,,32,,,,,,
2010120509,"芝浦",,31,30,61,4,,,,27,,,,,,
2010120510,"芝浦",,24,27,51,9,,,,14,,,,,,
2010120511,"芝浦",,61,37,98,6,,,,29,,,,,,
2010120512,"芝浦",,43,39,82,8,,,,49,,,,,,
2010120513,"芝浦",,42,42,84,9,,,,25,,,,,,
2010120514,"芝浦",,22,40,62,15,,,,7,,,,,,
2010120515,"芝浦",,27,44,71,13,,,,30,,,,,,
2010120516,"芝浦",,26,45,71,12,,,,14,,,,,,
2010120517,"芝浦",,24,48,72,7,,,,17,,,,,,
2010120518,"芝浦",,36,57,93,1,,,,7,,,,,,
2010120519,"芝浦",,69,62,131,1,,,,69,,,,,,
2010120520,"芝浦",,81,62,143,1,,,,42,,,,,,
2010120521,"芝浦",,98,66,164,1,,,,36,,,,,,
2010120522,"芝浦",,52,57,109,2,,,,35,,,,,,
2010120523,"芝浦",,70,62,132,1,,,,52,,,,,,
2010120524,"芝浦",,36,48,84,1,,,,36,,,,,,
2010120601,"芝浦",,15,41,56,2,,,,35,,,,,,
2010120602,"芝浦",,4,30,34,5,,,,12,,,,,,
2010120603,"芝浦",,4,24,28,7,,,,15,,,,,,
2010120604,"芝浦",,11,29,40,3,,,,68,,,,,,
2010120605,"芝浦",,7,26,33,5,,,,41,,,,,,
2010120606,"芝浦",,8,27,35,3,,,,23,,,,,,
2010120607,"芝浦",,21,30,51,2,,,,56,,,,,,
2010120608,"芝浦",,34,32,66,2,,,,35,,,,,,
2010120609,"芝浦",,31,31,62,4,,,,22,,,,,,
2010120610,"芝浦",,35,32,67,6,,,,36,,,,,,
2010120611,"芝浦",,75,44,119,5,,,,47,,,,,,
2010120612,"芝浦",,200,73,273,2,,,,33,,,,,,
2010120613,"芝浦",,141,71,212,2,,,,64,,,,,,
2010120614,"芝浦",,64,62,126,6,,,,45,,,,,,
2010120615,"芝浦",,68,68,136,5,,,,43,,,,,,
2010120616,"芝浦",,88,70,158,2,,,,34,,,,,,
2010120617,"芝浦",,69,70,139,1,,,,49,,,,,,
2010120618,"芝浦",,28,63,91,3,,,,77,,,,,,
2010120619,"芝浦",,96,74,170,1,,,,74,,,,,,
2010120620,"芝浦",,65,68,133,1,,,,47,,,,,,
2010120621,"芝浦",,103,70,173,1,,,,62,,,,,,
2010120622,"芝浦",,72,65,137,1,,,,80,,,,,,
2010120623,"芝浦",,72,65,137,1,,,,81,,,,,,
2010120624,"芝浦",,105,71,176,1,,,,74,,,,,,
2010120701,"芝浦",,73,63,136,1,,,,68,,,,,,
2010120702,"芝浦",,42,53,95,1,,,,94,,,,,,
2010120703,"芝浦",,67,55,122,1,,,,72,,,,,,
2010120704,"芝浦",,84,56,140,1,,,,69,,,,,,
2010120705,"芝浦",,45,46,91,1,,,,40,,,,,,
2010120706,"芝浦",,60,45,105,1,,,,24,,,,,,
2010120707,"芝浦",,46,39,85,1,,,,33,,,,,,
2010120708,"芝浦",,32,34,66,2,,,,45,,,,,,
2010120709,"芝浦",,35,35,70,3,,,,27,,,,,,
2010120710,"芝浦",,45,38,83,4,,,,42,,,,,,
2010120711,"芝浦",,59,48,107,4,,,,12,,,,,,
2010120712,"芝浦",,33,42,75,8,,,,27,,,,,,
2010120713,"芝浦",,22,34,56,12,,,,26,,,,,,
2010120714,"芝浦",,14,32,46,20,,,,50,,,,,,
2010120715,"芝浦",,20,46,66,15,,,,71,,,,,,
2010120716,"芝浦",,13,40,53,9,,,,39,,,,,,
2010120717,"芝浦",,13,30,43,13,,,,26,,,,,,
