地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成20年中の増減
4,13221,清瀬市,29,25,-60,25,37,40,33,-63,6,35,-78,-10,19
4,13222,東久留米市,24,7,-138,351,29,27,21,45,-31,-3,-16,40,356
4,13223,武蔵村山市,4,12,127,154,47,109,109,58,84,198,33,66,1001
4,13224,多摩市,-34,79,71,181,22,30,31,-1,-92,159,179,-87,538
4,13225,稲城市,84,35,300,148,37,87,67,417,92,75,46,70,1458
4,13227,羽村市,4,-51,-58,49,82,131,37,-6,-47,-20,-28,3,96
4,13228,あきる野市,34,-7,42,-112,21,-4,43,37,-12,-17,65,23,113
4,13229,西東京市,71,-177,212,485,99,-35,61,8,-146,59,-5,4,636
1,13550,町村部,-39,-2,-584,390,45,-34,-42,-46,16,3,-46,-55,-394
2,13300,郡部,-35,29,-78,21,32,-39,-35,-56,31,21,-23,-18,-150
4,13303,瑞穂町,-10,14,-17,18,17,-15,-40,-37,17,-24,-5,-25,-107
4,13305,日の出町,-13,27,-21,21,26,-2,32,2,26,66,-1,9,172
4,13307,檜原村,2,-4,-11,-13,-4,-3,-8,-13,2,-5,-3,5,-55
4,13308,奥多摩町,-14,-8,-29,-5,-7,-19,-19,-8,-14,-16,-14,-7,-160
2,13350,島部,-4,-31,-506,369,13,5,-7,10,-15,-18,-23,-37,-244
3,13360,大島支庁,-4,-21,-245,214,16,6,13,-1,-2,-16,-16,-17,-73
4,13361,大島町,1,-11,-170,163,16,5,-2,4,-3,-13,-17,-12,-39
4,13362,利島村,0,1,-5,12,3,-1,1,1,-2,-5,0,-1,4
4,13363,新島村,-4,-9,-32,12,-4,-6,11,-6,1,5,0,-4,-36
4,13364,神津島村,-1,-2,-38,27,1,8,3,0,2,-3,1,0,-2
3,13380,三宅支庁,-2,4,-81,63,5,-6,-7,12,1,2,-8,-14,-31
4,13381,三宅村,0,4,-80,52,4,-8,-10,8,0,1,-8,-14,-51
4,13382,御蔵島村,-2,0,-1,11,1,2,3,4,1,1,0,0,20
3,13400,八丈支庁,-3,-23,-109,44,-18,2,-12,-7,-15,-6,0,-12,-159
4,13401,八丈町,-5,-22,-96,40,-18,2,-9,-6,-15,-4,-1,-13,-147
4,13402,青ヶ島村,2,-1,-13,4,0,0,-3,-1,0,-2,1,1,-12
3,13420,小笠原支庁,5,9,-71,48,10,3,-1,6,1,2,1,6,19
4,13421,小笠原村,5,9,-71,48,10,3,-1,6,1,2,1,6,19
,,,,,,,,,,,,,,,
人口の動き（平成20年中）,,,,,,,,,,,,,,,
第５表  区市町村別、月別人口増減（総数）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
