"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2008120101,"港南",1,0,10,10,17,,,,11,,12,"SSE",,,
2008120102,"港南",0,0,10,10,18,,,,5,,10,"SSE",,,
2008120103,"港南",0,0,8,8,20,,,,5,,13,"SSE",,,
2008120104,"港南",0,0,7,7,22,,,,7,,8,"SSE",,,
2008120105,"港南",0,2,13,15,18,,,,7,,8,"ENE",,,
2008120106,"港南",0,10,27,37,8,,,,11,,10,"NE",,,
2008120107,"港南",1,27,35,62,1,,,,10,,11,"ENE",,,
2008120108,"港南",1,35,34,69,3,,,,11,,15,"ENE",,,
2008120109,"港南",1,59,38,97,3,,,,14,,18,"E",,,
2008120110,"港南",1,41,33,74,5,,,,11,,7,"WNW",,,
2008120111,"港南",2,40,35,75,4,,,,6,,10,"ESE",,,
2008120112,"港南",6,51,38,89,4,,,,15,,13,"E",,,
2008120113,"港南",5,22,33,55,7,,,,18,,12,"E",,,
2008120114,"港南",6,40,39,79,5,,,,35,,11,"ESE",,,
2008120115,"港南",3,34,39,73,8,,,,34,,14,"ESE",,,
2008120116,"港南",3,25,40,65,7,,,,24,,15,"E",,,
2008120117,"港南",3,21,39,60,6,,,,24,,15,"E",,,
2008120118,"港南",3,8,37,45,6,,,,18,,8,"ENE",,,
2008120119,"港南",5,8,35,43,6,,,,15,,8,"E",,,
2008120120,"港南",2,13,40,53,4,,,,18,,11,"E",,,
2008120121,"港南",2,14,40,54,4,,,,12,,7,"E",,,
2008120122,"港南",2,10,38,48,4,,,,21,,6,"ENE",,,
2008120123,"港南",2,10,37,47,3,,,,17,,4,"S",,,
2008120124,"港南",1,4,34,38,4,,,,19,,3,"S",,,
2008120201,"港南",9995,22,36,58,1,,,,31,,4,"SSE",,,
2008120202,"港南",1,25,35,60,1,,,,32,,6,"SSW",,,
2008120203,"港南",1,9,31,40,3,,,,26,,5,"SSE",,,
2008120204,"港南",1,6,29,35,2,,,,27,,3,"SW",,,
2008120205,"港南",1,5,28,33,2,,,,27,,4,"SSW",,,
2008120206,"港南",1,9,29,38,2,,,,20,,6,"SE",,,
2008120207,"港南",1,12,29,41,2,,,,33,,5,"SSE",,,
2008120208,"港南",1,16,30,46,2,,,,25,,6,"SE",,,
2008120209,"港南",2,64,37,101,1,,,,21,,5,"SE",,,
2008120210,"港南",2,73,39,112,2,,,,22,,6,"SE",,,
2008120211,"港南",9998,9998,9998,9998,9998,,,,9998,,5,"S",,,
2008120212,"港南",9998,9998,9998,9998,2,,,,26,,9,"SSE",,,
2008120213,"港南",1,34,34,68,3,,,,26,,8,"SE",,,
2008120214,"港南",1,57,38,95,2,,,,38,,9,"ESE",,,
2008120215,"港南",1,42,37,79,2,,,,28,,9,"SSE",,,
2008120216,"港南",1,34,37,71,1,,,,38,,8,"S",,,
2008120217,"港南",1,39,38,77,1,,,,34,,5,"WNW",,,
2008120218,"港南",1,21,36,57,1,,,,30,,7,"SSE",,,
2008120219,"港南",1,14,35,49,2,,,,21,,8,"ESE",,,
2008120220,"港南",1,21,37,58,1,,,,36,,6,"WSW",,,
2008120221,"港南",1,15,36,51,1,,,,34,,6,"SSW",,,
2008120222,"港南",1,12,35,47,2,,,,37,,4,"SSE",,,
2008120223,"港南",1,12,35,47,1,,,,26,,6,"SE",,,
2008120224,"港南",1,31,38,69,1,,,,40,,5,"SSE",,,
2008120301,"港南",1,44,39,83,1,,,,46,,2,"SSE",,,
2008120302,"港南",1,55,38,93,1,,,,43,,2,"SW",,,
2008120303,"港南",1,48,36,84,1,,,,36,,7,"SSE",,,
2008120304,"港南",1,31,34,65,1,,,,34,,8,"SSE",,,
2008120305,"港南",1,32,29,61,1,,,,29,,7,"SSE",,,
2008120306,"港南",1,16,26,42,1,,,,17,,9,"SE",,,
2008120307,"港南",1,33,29,62,1,,,,23,,5,"SE",,,
2008120308,"港南",1,36,27,63,2,,,,16,,7,"SE",,,
2008120309,"港南",1,62,34,96,2,,,,23,,8,"SSE",,,
2008120310,"港南",2,59,37,96,3,,,,18,,6,"SSW",,,
2008120311,"港南",2,41,36,77,4,,,,11,,8,"E",,,
2008120312,"港南",2,35,39,74,4,,,,25,,7,"NNE",,,
2008120313,"港南",2,23,39,62,6,,,,33,,6,"SSE",,,
2008120314,"港南",2,25,41,66,8,,,,28,,8,"E",,,
2008120315,"港南",2,20,41,61,10,,,,41,,8,"E",,,
2008120316,"港南",6,41,54,95,3,,,,32,,7,"NE",,,
2008120317,"港南",5,31,55,86,2,,,,42,,12,"ENE",,,
2008120318,"港南",5,35,55,90,1,,,,34,,10,"E",,,
2008120319,"港南",2,35,52,87,1,,,,29,,8,"E",,,
2008120320,"港南",1,12,46,58,4,,,,21,,4,"ENE",,,
2008120321,"港南",1,3,33,36,13,,,,21,,5,"NW",,,
2008120322,"港南",1,3,32,35,12,,,,21,,8,"NE",,,
2008120323,"港南",1,2,30,32,12,,,,25,,2,"NNW",,,
2008120324,"港南",1,3,34,37,8,,,,22,,6,"WNW",,,
2008120401,"港南",1,42,43,85,4,,,,31,,1,"NW",,,
2008120402,"港南",1,98,49,147,1,,,,35,,0,"W",,,
2008120403,"港南",1,97,43,140,1,,,,42,,4,"NNW",,,
2008120404,"港南",1,80,40,120,1,,,,26,,2,"SW",,,
2008120405,"港南",1,78,39,117,1,,,,28,,3,"SE",,,
2008120406,"港南",1,70,38,108,1,,,,39,,3,"SSE",,,
2008120407,"港南",1,70,37,107,1,,,,40,,3,"SSE",,,
2008120408,"港南",1,92,39,131,1,,,,41,,3,"ENE",,,
2008120409,"港南",2,79,39,118,2,,,,37,,4,"SSW",,,
2008120410,"港南",2,68,41,109,3,,,,27,,10,"ENE",,,
2008120411,"港南",3,82,49,131,3,,,,18,,12,"E",,,
2008120412,"港南",4,73,53,126,3,,,,38,,10,"E",,,
2008120413,"港南",3,63,58,121,3,,,,42,,6,"ESE",,,
2008120414,"港南",3,39,54,93,6,,,,46,,13,"E",,,
2008120415,"港南",11,47,66,113,5,,,,52,,8,"ENE",,,
2008120416,"港南",13,59,79,138,2,,,,56,,8,"E",,,
2008120417,"港南",16,87,80,167,1,,,,55,,12,"SW",,,
2008120418,"港南",7,30,66,96,1,,,,44,,9,"SE",,,
2008120419,"港南",12,52,66,118,1,,,,51,,6,"NE",,,
2008120420,"港南",11,31,49,80,2,,,,36,,13,"SE",,,
2008120421,"港南",6,13,45,58,3,,,,40,,8,"E",,,
2008120422,"港南",5,10,42,52,4,,,,37,,3,"S",,,
2008120423,"港南",6,12,40,52,4,,,,32,,4,"NNE",,,
2008120424,"港南",6,25,46,71,1,,,,36,,3,"NNW",,,
2008120501,"港南",3,76,55,131,9995,,,,58,,3,"WSW",,,
2008120502,"港南",2,88,55,143,0,,,,64,,7,"W",,,
2008120503,"港南",2,71,48,119,0,,,,59,,2,"NW",,,
2008120504,"港南",2,64,45,109,0,,,,57,,1,"SE",,,
2008120505,"港南",2,61,44,105,0,,,,50,,5,"SE",,,
2008120506,"港南",2,110,50,160,0,,,,54,,7,"ENE",,,
2008120507,"港南",3,137,51,188,0,,,,66,,3,"NE",,,
2008120508,"港南",8,152,59,211,1,,,,52,,4,"NE",,,
2008120509,"港南",10,102,55,157,7,,,,47,,18,"WSW",,,
2008120510,"港南",4,9,33,42,18,,,,19,,30,"SSW",,,
2008120511,"港南",14,5,23,28,24,,,,12,,29,"S",,,
2008120512,"港南",7,4,19,23,28,,,,27,,31,"SSW",,,
2008120513,"港南",3,3,16,19,28,,,,25,,31,"SSW",,,
2008120514,"港南",7,4,19,23,26,,,,29,,34,"SSW",,,
2008120515,"港南",6,6,24,30,21,,,,30,,25,"SSW",,,
2008120516,"港南",3,2,17,19,24,,,,27,,30,"SW",,,
2008120517,"港南",1,2,19,21,18,,,,22,,9,"SW",,,
2008120518,"港南",1,4,34,38,9,,,,19,,13,"SW",,,
2008120519,"港南",1,2,24,26,15,,,,16,,4,"E",,,
2008120520,"港南",1,4,33,37,6,,,,32,,8,"ENE",,,
2008120521,"港南",1,2,23,25,11,,,,22,,10,"SSE",,,
2008120522,"港南",1,2,15,17,14,,,,12,,14,"SSE",,,
2008120523,"港南",1,2,15,17,15,,,,10,,8,"SE",,,
2008120524,"港南",1,3,25,28,7,,,,9,,3,"W",,,
2008120601,"港南",1,9995,9995,9995,13,,,,6,,7,"E",,,
2008120602,"港南",1,5,16,21,17,,,,3,,10,"ENE",,,
2008120603,"港南",1,1,16,17,16,,,,3,,7,"N",,,
2008120604,"港南",1,0,13,13,17,,,,4,,2,"SW",,,
2008120605,"港南",1,7,28,35,6,,,,4,,2,"ENE",,,
2008120606,"港南",1,22,34,56,2,,,,2,,4,"E",,,
2008120607,"港南",1,40,37,77,1,,,,12,,5,"E",,,
2008120608,"港南",2,63,37,100,1,,,,10,,7,"SE",,,
2008120609,"港南",5,79,38,117,2,,,,17,,8,"E",,,
2008120610,"港南",2,26,22,48,11,,,,12,,14,"SSW",,,
2008120611,"港南",1,7,16,23,12,,,,3,,14,"S",,,
2008120612,"港南",1,8,18,26,11,,,,10,,11,"SW",,,
2008120613,"港南",1,10,21,31,10,,,,21,,7,"SW",,,
2008120614,"港南",1,22,22,44,13,,,,29,,11,"E",,,
2008120615,"港南",1,20,31,51,8,,,,24,,7,"ENE",,,
2008120616,"港南",1,15,34,49,7,,,,21,,15,"E",,,
2008120617,"港南",1,19,34,53,8,,,,12,,13,"ENE",,,
2008120618,"港南",1,6,26,32,13,,,,8,,6,"NE",,,
2008120619,"港南",0,2,19,21,17,,,,10,,6,"ENE",,,
2008120620,"港南",0,3,17,20,17,,,,10,,10,"SE",,,
2008120621,"港南",0,1,12,13,21,,,,9,,10,"SE",,,
2008120622,"港南",0,1,10,11,22,,,,8,,12,"SE",,,
2008120623,"港南",0,0,10,10,22,,,,3,,11,"SE",,,
2008120624,"港南",0,3,15,18,19,,,,10,,6,"SSE",,,
2008120701,"港南",0,5,17,22,18,,,,3,,14,"SE",,,
2008120702,"港南",0,3,15,18,19,,,,7,,10,"S",,,
2008120703,"港南",0,3,15,18,19,,,,5,,7,"SSE",,,
2008120704,"港南",0,1,11,12,20,,,,9,,8,"S",,,
2008120705,"港南",0,0,9,9,21,,,,9,,7,"SSE",,,
2008120706,"港南",0,0,11,11,18,,,,10,,6,"S",,,
2008120707,"港南",0,0,14,14,18,,,,8,,7,"S",,,
2008120708,"港南",0,3,13,16,19,,,,3,,9,"SE",,,
2008120709,"港南",0,2,12,14,20,,,,8,,7,"SSE",,,
2008120710,"港南",0,3,10,13,18,,,,8,,7,"SSE",,,
2008120711,"港南",0,3,11,14,14,,,,0,,13,"E",,,
2008120712,"港南",0,2,8,10,18,,,,10,,17,"E",,,
2008120713,"港南",1,2,9,11,18,,,,13,,10,"SE",,,
2008120714,"港南",1,1,8,9,20,,,,16,,15,"E",,,
2008120715,"港南",1,3,14,17,21,,,,27,,11,"ESE",,,
2008120716,"港南",2,2,15,17,21,,,,25,,14,"ESE",,,
2008120717,"港南",2,1,17,18,20,,,,19,,7,"ENE",,,
2008120718,"港南",2,1,18,19,19,,,,11,,16,"E",,,
2008120719,"港南",3,1,19,20,17,,,,12,,9,"ENE",,,
2008120720,"港南",3,4,24,28,13,,,,14,,10,"ESE",,,
2008120721,"港南",1,3,25,28,12,,,,11,,5,"ENE",,,
2008120722,"港南",1,3,27,30,9,,,,12,,4,"NE",,,
2008120723,"港南",1,4,29,33,8,,,,11,,6,"NNE",,,
2008120724,"港南",1,4,28,32,9,,,,9,,8,"ENE",,,
2008120801,"港南",1,6,31,37,7,,,,1,,4,"ESE",,,
2008120802,"港南",1,18,34,52,4,,,,7,,7,"NW",,,
2008120803,"港南",1,45,35,80,0,,,,29,,4,"S",,,
2008120804,"港南",1,28,30,58,0,,,,35,,3,"SE",,,
2008120805,"港南",1,15,29,44,1,,,,21,,7,"SE",,,
2008120806,"港南",1,6,29,35,2,,,,15,,7,"SE",,,
2008120807,"港南",1,18,32,50,1,,,,19,,3,"SSW",,,
2008120808,"港南",1,26,33,59,2,,,,14,,4,"SE",,,
2008120809,"港南",1,46,36,82,2,,,,25,,8,"SE",,,
2008120810,"港南",1,59,39,98,2,,,,11,,7,"SSE",,,
2008120811,"港南",1,55,38,93,3,,,,25,,9,"SSW",,,
2008120812,"港南",2,52,39,91,3,,,,22,,12,"ENE",,,
2008120813,"港南",2,46,43,89,3,,,,36,,9,"E",,,
2008120814,"港南",2,52,46,98,3,,,,31,,7,"NE",,,
2008120815,"港南",3,81,50,131,2,,,,41,,7,"E",,,
2008120816,"港南",7,90,52,142,1,,,,32,,10,"E",,,
2008120817,"港南",16,146,56,202,1,,,,42,,3,"ESE",,,
2008120818,"港南",17,155,57,212,1,,,,42,,4,"SE",,,
2008120819,"港南",15,169,62,231,0,,,,43,,5,"ENE",,,
2008120820,"港南",19,171,59,230,0,,,,48,,2,"NE",,,
2008120821,"港南",11,157,59,216,1,,,,41,,2,"ESE",,,
2008120822,"港南",3,101,54,155,0,,,,42,,3,"SSE",,,
2008120823,"港南",3,75,50,125,0,,,,45,,1,"N",,,
2008120824,"港南",4,109,53,162,0,,,,46,,1,"SSW",,,
2008120901,"港南",9995,146,57,203,0,,,,47,,2,"ENE",,,
2008120902,"港南",2,156,56,212,0,,,,57,,1,"S",,,
2008120903,"港南",2,148,52,200,0,,,,52,,1,"W",,,
2008120904,"港南",2,159,51,210,0,,,,50,,1,"N",,,
2008120905,"港南",2,173,52,225,0,,,,37,,3,"NNE",,,
2008120906,"港南",2,158,50,208,0,,,,45,,2,"N",,,
2008120907,"港南",2,107,41,148,0,,,,38,,5,"NW",,,
2008120908,"港南",2,121,42,163,1,,,,41,,3,"ENE",,,
2008120909,"港南",2,143,45,188,1,,,,31,,11,"ENE",,,
2008120910,"港南",2,104,42,146,1,,,,29,,4,"SSE",,,
2008120911,"港南",2,92,42,134,1,,,,31,,5,"S",,,
2008120912,"港南",2,100,47,147,1,,,,33,,6,"WNW",,,
2008120913,"港南",2,79,49,128,2,,,,36,,4,"WNW",,,
2008120914,"港南",2,75,52,127,1,,,,43,,6,"SE",,,
2008120915,"港南",2,73,51,124,1,,,,51,,2,"NW",,,
2008120916,"港南",1,86,51,137,0,,,,60,,5,"E",,,
2008120917,"港南",1,58,48,106,0,,,,51,,4,"SSW",,,
2008120918,"港南",1,30,45,75,0,,,,37,,4,"SSW",,,
2008120919,"港南",1,38,43,81,0,,,,47,,11,"SE",,,
2008120920,"港南",1,41,39,80,0,,,,66,,5,"SSW",,,
2008120921,"港南",1,22,38,60,1,,,,42,,4,"SSW",,,
2008120922,"港南",0,11,35,46,2,,,,36,,12,"SSW",,,
2008120923,"港南",0,8,33,41,3,,,,26,,8,"S",,,
2008120924,"港南",0,16,33,49,2,,,,27,,6,"SSW",,,
2008121001,"港南",0,13,31,44,3,,,,23,,8,"S",,,
2008121002,"港南",0,10,29,39,4,,,,25,,6,"S",,,
2008121003,"港南",0,2,23,25,9,,,,16,,6,"SSW",,,
2008121004,"港南",0,2,21,23,10,,,,18,,2,"WSW",,,
2008121005,"港南",0,2,24,26,8,,,,15,,4,"E",,,
2008121006,"港南",0,10,30,40,6,,,,20,,2,"NNW",,,
2008121007,"港南",0,16,36,52,3,,,,13,,5,"SSE",,,
2008121008,"港南",1,52,40,92,1,,,,14,,3,"SSW",,,
2008121009,"港南",1,41,36,77,3,,,,23,,4,"NE",,,
2008121010,"港南",2,77,41,118,2,,,,19,,14,"E",,,
2008121011,"港南",2,48,38,86,4,,,,10,,10,"ESE",,,
2008121012,"港南",2,37,40,77,5,,,,26,,7,"ESE",,,
2008121013,"港南",9998,9998,9998,9998,9998,,,,29,,9,"E",,,
2008121014,"港南",1,7,25,32,12,,,,14,,8,"S",,,
2008121015,"港南",1,9,27,36,15,,,,30,,5,"S",,,
2008121016,"港南",1,13,34,47,12,,,,38,,3,"E",,,
2008121017,"港南",5,97,54,151,4,,,,44,,5,"SSE",,,
2008121018,"港南",4,59,54,113,0,,,,37,,3,"SSW",,,
2008121019,"港南",2,49,48,97,0,,,,34,,3,"SSW",,,
2008121020,"港南",1,55,49,104,0,,,,32,,7,"WSW",,,
2008121021,"港南",1,18,42,60,4,,,,35,,3,"SE",,,
2008121022,"港南",1,6,36,42,8,,,,50,,7,"ESE",,,
2008121023,"港南",1,3,37,40,7,,,,49,,2,"NNW",,,
2008121024,"港南",1,5,38,43,6,,,,51,,4,"SE",,,
2008121101,"港南",1,9,40,49,6,,,,50,,12,"ENE",,,
2008121102,"港南",2,15,45,60,2,,,,53,,3,"S",,,
2008121103,"港南",1,5,39,44,4,,,,49,,2,"WNW",,,
2008121104,"港南",1,10,40,50,2,,,,63,,2,"WNW",,,
2008121105,"港南",1,9,37,46,2,,,,45,,2,"E",,,
2008121106,"港南",1,22,38,60,0,,,,46,,2,"SSW",,,
2008121107,"港南",1,38,38,76,1,,,,44,,3,"W",,,
2008121108,"港南",1,40,36,76,2,,,,42,,2,"WSW",,,
2008121109,"港南",1,71,40,111,2,,,,44,,5,"SSW",,,
2008121110,"港南",2,42,34,76,3,,,,40,,3,"E",,,
2008121111,"港南",2,50,41,91,3,,,,49,,8,"SSW",,,
2008121112,"港南",8,116,58,174,3,,,,70,,12,"E",,,
2008121113,"港南",10,86,58,144,6,,,,57,,20,"SSW",,,
2008121114,"港南",2,4,16,20,27,,,,36,,20,"SSW",,,
2008121115,"港南",1,2,15,17,28,,,,40,,23,"SW",,,
2008121116,"港南",1,2,13,15,31,,,,35,,25,"SW",,,
2008121117,"港南",1,1,14,15,32,,,,34,,19,"SW",,,
2008121118,"港南",1,1,18,19,28,,,,38,,20,"SW",,,
2008121119,"港南",1,1,15,16,28,,,,38,,10,"SSW",,,
