地域階層,地域コード,国・地域(人),総数,男,女,アジア,アフガニスタン,アラブ首長国連邦,ミャンマー,バーレーン,ブータン,バングラデシュ,ブルネイ,カンボジア,スリランカ,中国,台湾,キプロス,東ティモール,インド,インドネシア,イラン,イラク,イスラエル,ヨルダン,韓国,朝鮮,クウェート,ラオス,レバノン,マレーシア,モンゴル,オマーン,モルディブ,ネパール,パキスタン,フィリピン,カタール,サウジアラビア,シリア,シンガポール,タイ,トルコ,ベトナム,イエメン,パレスチナ,ヨーロッパ,アルバニア,オーストリア,ベルギー,ブルガリア,ベラルーシ,クロアチア,チェコ,デンマーク,エストニア,フィンランド,フランス,ドイツ,ギリシャ,ハンガリー,アイスランド,アイルランド,イタリア,キルギス,カザフスタン,リヒテンシュタイン,ルクセンブルク,ラトビア,リトアニア,マルタ,モルドバ,北マケドニア,オランダ,ノルウェー,ポーランド,ポルトガル,ルーマニア,ロシア,サンマリノ,スペイン,スウェーデン,スイス,トルクメニスタン,タジキスタン,英国,ウクライナ,ウズベキスタン,アルメニア,アゼルバイジャン,アンドラ,ジョージア,スロベニア,スロバキア,ボスニア・ヘルツェゴビナ,セルビア・モンテネグロ,モンテネグロ,セルビア,コソボ共和国,アフリカ,アルジェリア,ブルンジ,ボツワナ,カメルーン,中央アフリカ,チャド,コンゴ共和国,コンゴ民主共和国,カーボベルデ,コモロ,ベナン,ジブチ,エチオピア,エリトリア,ガボン,ガーナ,ギニア,ガンビア,ギニアビサウ,コートジボワール,ケニア,リベリア,リビア,レソト,マダガスカル,マリ,モーリタニア,モロッコ,マラウイ,モーリシャス,モザンビーク,ニジェール,ナイジェリア,ナミビア,ルワンダ,セネガル,シエラレオネ,ソマリア,スーダン,エスワティニ,サントメ・プリンシペ,セーシェル,タンザニア,トーゴ,チュニジア,ウガンダ,南アフリカ共和国,エジプト,ブルキナファソ,ザンビア,ジンバブエ,アンゴラ,南スーダン共和国,北米,バルバドス,バハマ,ベリーズ,カナダ,コスタリカ,キューバ,ドミニカ共和国,ドミニカ,エルサルバドル,グアテマラ,ハイチ,ホンジュラス,ジャマイカ,メキシコ,ニカラグア,パナマ,セントルシア,セントビンセント,セントクリストファー・ネービス,トリニダード・トバゴ,米国,グレナダ,アンティグア・バーブーダ,南米,アルゼンチン,ボリビア,ブラジル,チリ,コロンビア,エクアドル,ガイアナ,パラグアイ,ペルー,スリナム,ウルグアイ,ベネズエラ,オセアニア,オーストラリア,フィジー,キリバス,マーシャル,ミクロネシア,ニュージーランド,ナウル,パプアニューギニア,パラオ,ソロモン,トンガ,ツバル,バヌアツ,サモア,無国籍・その他
4,13201,八王子市,14196,6896,7300,12531,3,6,156,0,2,113,0,55,128,5332,322,0,0,166,307,56,7,0,1,1789,107,0,6,4,161,154,0,0,585,41,1410,1,4,27,30,183,9,1366,0,0,519,1,5,8,12,1,2,3,5,0,5,65,59,0,4,0,6,43,0,0,0,0,1,0,0,2,0,8,7,6,2,17,83,0,21,12,2,2,0,85,29,21,0,0,0,0,0,1,1,0,0,0,0,197,3,0,0,14,0,0,0,2,0,0,3,0,15,0,1,28,9,2,0,1,18,0,0,0,2,2,0,4,0,0,0,0,18,0,0,9,1,1,8,0,0,0,2,2,5,11,6,27,0,1,2,0,0,404,1,0,0,50,2,3,2,0,1,3,0,2,2,13,0,0,0,0,0,1,324,0,0,442,16,2,252,6,20,4,0,4,133,0,1,4,98,56,10,0,0,0,25,0,0,2,3,2,0,0,0,5
4,13202,立川市,5124,2379,2745,4611,0,0,59,0,0,16,0,11,21,2100,126,0,0,43,138,9,0,0,0,727,93,0,6,0,15,22,0,0,268,1,398,0,1,0,4,43,2,508,0,0,137,0,1,1,4,1,0,1,0,0,3,13,12,0,2,0,1,9,0,1,0,1,0,2,0,0,0,4,0,2,2,2,12,0,5,6,5,0,1,31,1,14,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,13,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,2,1,0,0,3,0,0,1,1,0,0,202,0,1,0,25,0,0,0,0,1,1,0,0,3,12,0,0,0,0,0,0,159,0,0,109,3,0,67,2,4,1,0,3,29,0,0,0,25,21,0,0,0,0,4,0,0,0,0,0,0,0,0,2
4,13203,武蔵野市,3304,1685,1619,2555,0,3,30,0,0,14,2,4,5,1168,185,1,0,66,35,7,0,2,0,454,17,0,0,1,27,27,0,0,205,9,105,0,0,1,13,43,11,120,0,0,286,0,4,4,1,2,0,5,5,1,5,55,16,1,1,0,9,18,6,0,0,1,0,1,0,0,2,6,2,4,1,5,17,0,15,3,3,0,0,86,1,5,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,339,0,0,0,45,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,0,280,0,0,60,8,0,30,3,10,0,0,1,8,0,0,0,49,36,0,0,1,0,12,0,0,0,0,0,0,0,0,0
4,13204,三鷹市,3977,1974,2003,2926,7,0,33,1,1,19,0,7,18,1145,212,0,0,53,65,9,0,2,0,652,27,1,2,1,34,24,0,0,111,5,180,0,4,3,18,60,14,214,4,0,433,0,5,6,0,6,0,0,3,1,2,59,42,3,3,1,4,25,1,1,0,0,0,2,0,1,0,2,3,11,7,5,38,0,14,15,3,0,1,117,37,13,1,0,0,0,0,0,0,0,0,0,1,55,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,3,0,0,0,2,0,0,8,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,1,1,2,7,1,0,0,5,1,0,417,0,0,1,62,0,0,0,0,0,1,0,1,2,10,0,0,1,0,0,0,338,0,1,72,6,1,39,2,12,1,0,0,9,0,0,2,71,49,1,0,0,0,20,0,0,0,1,0,0,0,0,3
4,13205,青梅市,2203,978,1225,1805,0,0,30,0,0,28,0,18,12,329,84,0,0,3,54,3,0,0,0,196,13,0,2,0,4,29,0,0,61,16,458,0,0,0,2,60,3,400,0,0,44,0,0,1,1,0,0,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,2,0,1,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,85,0,0,0,16,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,63,0,0,244,2,8,52,0,10,0,0,1,170,0,0,1,13,8,0,0,0,0,5,0,0,0,0,0,0,0,0,1
4,13206,府中市,5665,2544,3121,4558,74,0,77,0,1,35,3,31,24,1688,190,1,0,50,165,22,0,1,0,775,19,0,19,1,32,79,0,0,97,11,576,0,0,12,14,96,21,442,2,0,435,0,2,1,3,1,0,10,3,0,6,54,27,0,6,0,6,30,2,15,0,1,0,5,0,0,0,5,3,11,4,10,46,0,19,4,7,4,14,58,22,42,2,2,0,2,1,3,2,0,0,2,0,130,1,0,0,7,0,0,0,4,0,0,1,1,0,0,1,13,0,0,0,1,1,3,0,0,1,0,0,5,0,0,1,0,7,1,5,6,6,0,1,0,0,0,0,0,2,4,8,44,0,3,2,0,1,326,0,0,0,32,0,0,1,0,0,0,0,0,5,14,0,0,0,0,0,0,274,0,0,131,8,1,85,3,12,1,0,1,20,0,0,0,82,28,5,0,0,0,44,0,0,1,0,2,0,0,2,3
4,13207,昭島市,2913,1342,1571,2582,0,0,56,0,0,36,0,1,13,760,47,0,0,44,53,6,1,0,0,456,39,0,3,0,5,5,0,0,315,12,392,0,0,0,5,36,1,296,0,0,78,0,0,1,0,0,0,0,0,0,1,1,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,15,33,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,3,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0,0,72,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,64,0,0,110,2,1,55,1,3,0,0,0,48,0,0,0,22,9,0,0,0,0,11,0,0,0,0,2,0,0,0,1
4,13208,調布市,4833,2438,2395,4156,4,0,65,0,0,29,0,3,21,1615,182,0,0,47,104,12,0,1,1,971,41,0,10,1,55,33,0,0,143,29,321,0,0,1,11,82,13,360,0,1,292,0,4,3,4,1,1,0,1,3,6,48,23,1,4,0,1,24,5,4,0,0,0,1,0,2,0,0,0,10,3,7,35,0,11,11,3,0,0,65,5,1,0,0,0,0,1,0,3,1,0,0,0,40,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,1,1,8,1,0,0,3,1,243,0,0,0,34,1,5,1,0,0,1,0,1,4,20,0,1,0,0,0,0,175,0,0,63,5,0,31,2,8,0,0,2,15,0,0,0,38,26,0,0,0,0,11,0,0,1,0,0,0,0,0,1
4,13209,町田市,8072,3949,4123,6865,6,1,56,0,0,77,0,29,85,2895,202,0,0,154,237,38,1,1,0,1011,100,0,9,0,51,90,0,0,189,20,687,0,6,11,17,128,18,746,0,0,345,0,2,4,4,3,0,0,0,1,4,30,33,1,9,0,4,26,1,0,0,0,1,3,0,0,0,8,1,13,1,8,45,0,17,1,3,0,1,79,19,17,0,0,0,1,3,0,0,0,0,2,0,223,4,5,0,1,0,0,0,3,0,0,1,3,3,0,0,42,26,0,0,3,7,0,1,2,4,3,0,3,4,0,0,0,34,0,1,25,0,0,0,0,0,0,5,0,2,2,4,25,0,5,5,0,0,381,0,0,0,62,1,1,1,1,0,1,0,0,13,17,0,2,0,0,0,0,282,0,0,197,11,2,100,4,13,1,0,2,64,0,0,0,54,41,1,0,0,0,12,0,0,0,0,0,0,0,0,7
4,13210,小金井市,2974,1475,1499,2436,1,0,26,0,0,35,0,5,24,1143,81,0,0,27,61,3,0,1,1,272,11,0,2,1,34,19,1,0,264,5,135,0,0,0,15,65,5,199,0,0,189,5,7,0,0,0,0,2,0,1,0,26,23,0,0,0,3,6,1,0,0,1,0,0,0,1,0,6,2,3,1,1,19,0,7,2,4,0,0,65,2,1,0,0,0,0,0,0,0,0,0,0,0,33,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,5,6,0,0,1,0,1,247,0,0,0,26,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,210,0,0,43,3,1,29,1,3,0,0,0,6,0,0,0,25,16,1,0,0,0,8,0,0,0,0,0,0,0,0,1
4,13211,小平市,5458,2568,2890,4766,1,0,63,0,2,43,0,16,22,1734,148,0,0,42,111,25,0,4,0,1030,431,0,8,1,21,26,0,0,201,4,300,0,5,1,10,123,11,383,0,0,362,1,3,9,2,3,1,3,15,0,5,49,37,2,1,0,3,17,6,2,0,0,0,0,0,1,0,8,2,5,0,7,33,0,16,13,4,0,1,56,4,48,2,2,0,0,0,0,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,13,2,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,9,0,0,3,0,0,1,0,0,1,4,0,1,2,2,1,0,0,0,0,0,180,0,0,0,21,1,0,0,0,1,2,0,0,1,8,0,4,0,0,0,3,139,0,0,73,4,0,39,7,6,1,0,0,15,0,0,1,28,21,0,0,0,0,4,0,0,0,3,0,0,0,0,0
4,13212,日野市,3510,1748,1762,3124,0,0,113,0,0,18,0,19,36,1286,57,0,0,36,155,10,0,0,0,453,49,0,8,0,28,19,0,0,132,2,281,1,0,5,6,59,1,350,0,0,118,0,1,5,1,2,0,0,0,0,6,16,11,0,0,0,2,6,0,0,0,0,1,0,0,1,0,2,0,3,0,1,14,0,5,5,3,0,0,24,5,4,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,1,0,3,0,2,1,1,0,3,0,1,0,7,0,1,0,0,0,0,0,0,0,1,0,6,1,7,0,0,0,0,0,0,117,0,0,0,9,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,98,0,0,70,3,1,31,1,8,0,0,1,23,0,1,1,37,16,2,0,0,0,19,0,0,0,0,0,0,0,0,1
4,13213,東村山市,3292,1585,1707,3037,1,0,40,0,0,66,0,3,40,1198,67,0,0,20,86,8,0,0,1,456,91,0,5,0,16,42,0,1,274,13,299,0,0,0,4,58,3,245,0,0,80,0,0,2,0,2,0,0,0,0,1,15,6,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,1,12,0,3,3,1,0,0,17,1,3,0,1,0,0,1,0,0,0,0,0,0,51,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,7,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,19,0,0,1,0,0,3,0,1,0,0,0,2,6,0,1,0,0,2,0,0,77,0,0,0,14,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,56,0,0,34,2,1,16,0,4,0,0,0,11,0,0,0,11,6,1,0,0,0,4,0,0,0,0,0,0,0,0,2
4,13214,国分寺市,2655,1285,1370,2348,0,0,25,0,0,10,0,2,16,1163,71,0,0,28,56,3,0,3,0,390,34,0,0,0,18,8,1,0,215,1,111,0,0,0,2,32,3,156,0,0,123,0,0,2,2,1,0,1,1,0,1,16,8,0,3,0,2,14,0,0,0,0,0,0,0,0,0,6,0,1,2,0,4,0,9,5,1,1,2,29,10,0,0,0,0,0,0,1,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,118,0,0,0,19,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,95,0,0,20,0,0,15,2,0,0,0,0,2,0,0,1,21,16,0,0,0,0,5,0,0,0,0,0,0,0,0,2
4,13215,国立市,1840,853,987,1615,10,0,14,0,0,4,0,0,21,666,60,0,0,21,24,4,0,0,3,325,27,0,1,0,8,36,0,0,105,1,76,0,0,0,1,23,0,185,0,0,92,0,0,3,2,0,1,0,0,0,1,11,14,0,0,0,1,9,1,0,0,0,1,1,0,0,0,0,2,3,0,5,12,0,2,2,2,0,0,12,6,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,96,0,0,0,6,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,84,0,0,13,0,0,5,0,0,0,0,0,7,0,0,1,17,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0
4,13218,福生市,3576,1749,1827,3000,1,0,39,0,0,56,0,3,20,537,89,0,0,103,33,15,0,0,0,173,21,0,3,0,14,20,0,0,535,15,406,0,0,0,0,116,4,797,0,0,61,0,0,1,0,0,0,1,1,0,1,4,3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,2,1,6,0,2,3,0,0,0,6,4,18,0,0,0,0,0,0,0,0,0,0,0,94,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,34,30,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,1,0,2,0,2,2,0,1,0,0,127,1,0,0,7,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,112,0,0,288,3,2,52,0,2,0,0,5,223,0,0,1,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,13219,狛江市,1362,688,674,1132,0,0,9,0,0,17,0,2,4,394,36,0,0,22,35,4,0,0,0,198,3,0,1,1,6,2,0,0,94,0,130,0,0,0,0,35,2,137,0,0,105,0,0,1,0,0,0,2,0,0,0,21,9,1,0,0,3,7,0,0,0,0,0,0,0,0,0,2,2,3,0,1,5,0,9,5,0,0,0,26,3,5,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,67,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,27,1,0,12,1,2,0,0,1,10,0,0,0,17,13,0,0,0,0,3,0,1,0,0,0,0,0,0,0
4,13220,東大和市,1296,539,757,1188,0,0,7,0,0,1,0,12,6,384,19,0,0,0,22,2,0,1,0,213,111,0,0,0,6,8,0,0,34,1,245,0,0,0,0,19,0,97,0,0,33,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,0,1,6,0,1,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,33,0,0,22,0,3,14,0,2,1,0,0,2,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,13221,清瀬市,1379,623,756,1230,0,0,14,0,0,16,0,2,41,491,33,0,0,12,32,13,0,0,0,147,20,0,0,0,1,2,0,0,59,14,209,0,0,0,2,24,1,97,0,0,29,0,1,1,0,0,0,0,0,0,0,7,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,52,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,43,0,0,24,5,0,11,0,3,0,0,1,4,0,0,0,9,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4,13222,東久留米市,2382,1054,1328,1929,0,0,27,0,0,4,0,6,42,735,55,0,0,82,37,6,0,2,0,324,10,0,1,0,7,7,0,0,80,1,269,0,0,2,8,38,5,181,0,0,87,0,1,3,2,0,0,0,0,0,0,8,3,0,1,0,2,2,1,2,0,0,0,0,0,0,0,1,0,4,1,2,10,0,6,1,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,1,3,0,1,0,0,3,0,0,276,0,0,0,24,0,0,0,0,0,2,0,0,1,4,1,0,0,0,0,1,243,0,0,30,2,0,18,2,1,0,0,0,7,0,0,0,18,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13223,武蔵村山市,1769,752,1017,1638,0,0,11,0,0,7,0,9,10,635,22,0,0,2,44,8,0,0,0,140,15,0,2,0,4,12,0,0,25,6,388,0,0,0,0,27,1,270,0,0,16,0,0,0,0,0,1,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,35,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,29,0,0,62,0,0,48,0,0,0,0,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,13224,多摩市,3058,1450,1608,2700,0,0,46,0,0,12,0,8,20,1162,72,0,0,67,42,6,0,0,1,537,16,0,1,0,26,23,0,0,118,6,264,0,1,1,13,38,3,217,0,0,105,0,1,1,0,0,0,0,1,0,1,14,11,1,1,0,3,7,0,0,0,0,0,0,0,0,0,2,0,6,0,2,21,0,6,2,3,0,0,18,2,0,0,0,0,1,0,0,0,0,0,1,0,29,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,3,0,2,1,2,1,0,0,1,0,0,83,0,0,0,15,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,63,0,0,119,0,4,94,0,8,0,0,8,5,0,0,0,22,15,2,0,0,0,5,0,0,0,0,0,0,0,0,0
4,13225,稲城市,1646,832,814,1401,0,0,19,0,0,12,0,2,21,511,36,0,0,34,71,9,0,0,1,277,24,0,2,0,9,25,0,0,37,8,143,0,0,0,2,29,6,123,0,0,69,0,2,0,0,0,0,0,0,0,0,7,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,8,0,3,7,0,0,0,1,0,0,25,1,2,0,0,0,0,1,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,4,0,0,0,15,0,1,2,0,0,0,58,0,0,0,8,1,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,42,0,0,38,1,0,23,1,2,1,0,0,10,0,0,0,50,15,6,0,0,0,24,0,0,0,0,4,0,0,1,1
4,13227,羽村市,1622,781,841,1116,0,0,20,0,0,19,0,2,10,232,20,0,0,19,43,6,0,0,0,76,4,0,2,0,10,34,0,0,49,7,273,0,0,0,1,19,0,270,0,0,35,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,12,11,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,66,0,0,0,5,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,53,0,0,378,10,4,68,0,8,0,0,2,283,0,0,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,13228,あきる野市,1163,610,553,955,4,0,51,0,0,3,0,10,9,170,23,0,0,2,60,1,0,0,0,104,12,0,32,0,5,38,0,0,14,8,155,0,0,0,0,27,1,226,0,0,20,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,71,0,0,86,0,0,24,2,0,0,0,0,60,0,0,0,6,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,13229,西東京市,4981,2487,2494,4463,0,0,86,0,0,49,0,17,49,2004,205,0,0,37,99,10,0,0,0,917,41,0,3,0,22,26,0,1,191,6,325,0,0,0,10,64,12,289,0,0,171,0,1,3,0,0,0,0,2,0,3,30,5,0,0,0,3,10,2,0,0,0,0,0,0,0,0,3,1,5,0,1,30,0,6,5,2,0,0,51,4,3,0,0,0,0,0,1,0,0,0,0,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,18,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,8,0,0,1,9,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,0,188,0,0,0,19,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,160,0,0,65,4,1,38,4,3,0,0,0,14,0,0,1,28,17,0,0,0,0,9,0,0,0,0,2,0,0,0,3
1,13550,町村部,1418,707,711,1144,0,0,22,0,0,16,0,7,10,128,14,0,0,4,122,11,0,0,0,127,7,0,1,0,5,4,0,0,42,2,304,0,0,0,1,48,1,268,0,0,21,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,77,0,0,0,6,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,66,0,0,145,3,5,40,0,0,0,0,0,97,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2,13300,郡部,1108,567,541,877,0,0,10,0,0,16,0,4,10,115,13,0,0,4,59,11,0,0,0,56,7,0,1,0,4,4,0,0,41,2,243,0,0,0,1,39,0,237,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,57,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,137,2,5,35,0,0,0,0,0,95,0,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4,13303,瑞穂町,885,475,410,693,0,0,4,0,0,14,0,0,9,95,9,0,0,4,29,11,0,0,0,40,7,0,0,0,4,3,0,0,30,2,203,0,0,0,1,30,0,198,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,36,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,127,1,5,29,0,0,0,0,0,92,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13305,日の出町,152,69,83,127,0,0,0,0,0,2,0,1,1,15,4,0,0,0,12,0,0,0,0,9,0,0,1,0,0,1,0,0,9,0,27,0,0,0,0,8,0,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
