地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成22年中の増減
4,13208,調布市,-67,-106,511,327,44,-44,38,7,-69,-30,56,27,694
4,13209,町田市,31,16,382,516,116,120,120,167,-58,-11,151,63,1613
4,13210,小金井市,-22,-38,354,465,13,9,39,64,-30,36,82,46,1018
4,13211,小平市,-15,-69,-37,462,16,10,34,37,25,-42,-51,-54,316
4,13212,日野市,3,-34,266,389,83,-45,-29,3,-22,-62,38,-13,577
4,13213,東村山市,6,-13,136,309,27,10,-23,-10,-30,-29,1,-51,333
4,13214,国分寺市,5,-64,172,253,-5,-4,-32,-2,-52,-29,-17,9,234
4,13215,国立市,18,-41,53,215,24,3,19,19,-1,12,-14,-11,296
4,13218,福生市,-6,-5,68,13,5,-31,-27,-32,1,-32,-4,-8,-58
4,13219,狛江市,-42,-61,173,0,-8,-24,-25,-6,1,7,-12,-50,-47
4,13220,東大和市,12,-28,34,37,18,-26,-21,-15,-9,21,-8,34,49
4,13221,清瀬市,14,-29,19,106,4,-26,-10,3,-8,-19,-43,12,23
4,13222,東久留米市,-9,-5,-9,211,-8,-7,-1,14,-20,-53,-36,-46,31
4,13223,武蔵村山市,-16,-23,-14,21,-2,-38,-24,25,-7,8,3,14,-53
4,13224,多摩市,-73,-38,106,60,10,4,-65,23,-50,-45,-30,-37,-135
4,13225,稲城市,13,-4,217,156,12,34,-32,46,7,44,17,18,528
4,13227,羽村市,-5,-3,73,55,-6,-4,12,10,-6,-8,-7,-19,92
4,13228,あきる野市,1,-17,-26,14,17,2,-2,-8,-3,-25,35,8,-4
4,13229,西東京市,13,-29,230,284,-59,-15,-77,-34,-37,-33,203,101,547
1,13550,町村部,2,3,-105,73,22,8,-26,-30,-15,-2,16,-19,-73
2,13300,郡部,1,7,7,-5,14,11,-13,-15,-12,-17,-7,-5,-34
4,13303,瑞穂町,-2,-11,2,-15,-3,3,-14,-5,-7,-20,3,0,-69
4,13305,日の出町,-3,25,5,10,8,6,-5,-9,-6,2,-11,1,23
4,13307,檜原村,0,-8,-2,-1,6,1,1,1,1,-1,-3,-1,-6
4,13308,奥多摩町,6,1,2,1,3,1,5,-2,0,2,4,-5,18
2,13350,島部,1,-4,-112,78,8,-3,-13,-15,-3,15,23,-14,-39
3,13360,大島支庁,-3,3,-37,26,6,0,1,-5,0,7,10,-3,5
4,13361,大島町,-6,1,-31,17,3,3,-1,1,-5,-1,5,-1,-15
4,13362,利島村,-1,1,3,2,-1,0,1,0,1,0,4,1,11
4,13363,新島村,4,0,-2,5,3,-4,0,-2,3,3,-1,-2,7
4,13364,神津島村,0,1,-7,2,1,1,1,-4,1,5,2,-1,2
3,13380,三宅支庁,-1,2,-13,24,-2,1,-8,2,0,3,6,1,15
4,13381,三宅村,-1,2,-10,18,-5,-1,-9,-1,0,3,5,2,3
4,13382,御蔵島村,0,0,-3,6,3,2,1,3,0,0,1,-1,12
3,13400,八丈支庁,7,-7,-21,7,1,-2,-12,4,0,6,0,-5,-22
4,13401,八丈町,7,-7,-20,8,0,-3,-12,0,0,6,-2,-3,-26
4,13402,青ヶ島村,0,0,-1,-1,1,1,0,4,0,0,2,-2,4
3,13420,小笠原支庁,-2,-2,-41,21,3,-2,6,-16,-3,-1,7,-7,-37
4,13421,小笠原村,-2,-2,-41,21,3,-2,6,-16,-3,-1,7,-7,-37
,,,,,,,,,,,,,,,
人口の動き（平成22年中）,,,,,,,,,,,,,,,
第８表  区市町村別、月別他県移動増減,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
