地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成22年中の増減
4,13219,狛江市,-61,20,-39,-4,1,20,-18,-25,4,-16,-41,7,-152
4,13220,東大和市,3,-17,67,-21,23,32,51,-5,-35,-15,7,324,414
4,13221,清瀬市,69,-7,8,52,40,29,52,18,18,23,-17,19,304
4,13222,東久留米市,16,22,-79,12,-20,-25,-28,17,35,-60,-40,-18,-168
4,13223,武蔵村山市,42,102,22,73,-7,10,45,33,49,-12,57,39,453
4,13224,多摩市,-32,-30,-113,-54,-38,-53,-34,-82,-44,-57,-25,-61,-623
4,13225,稲城市,-4,-25,200,171,52,52,-4,44,45,19,34,20,604
4,13227,羽村市,13,2,18,-50,-25,-31,77,30,-23,-47,4,-32,-64
4,13228,あきる野市,63,35,-33,19,-25,48,58,48,-7,67,7,22,302
4,13229,西東京市,18,-54,-38,20,60,31,37,-31,-6,-8,1345,545,1919
1,13550,町村部,-9,28,-212,303,35,23,47,25,76,23,59,21,419
2,13300,郡部,3,17,58,73,34,16,32,17,62,20,56,28,416
4,13303,瑞穂町,-9,-16,24,34,8,11,-1,-22,9,-14,25,5,54
4,13305,日の出町,15,22,51,34,20,-4,39,48,56,41,22,7,351
4,13307,檜原村,-2,6,-7,2,1,1,-1,-9,-2,-5,4,16,4
4,13308,奥多摩町,-1,5,-10,3,5,8,-5,0,-1,-2,5,0,7
2,13350,島部,-12,11,-270,230,1,7,15,8,14,3,3,-7,3
3,13360,大島支庁,-5,8,-121,110,1,5,6,-3,6,-2,-3,1,3
4,13361,大島町,-3,1,-102,88,0,1,6,-12,0,-2,2,3,-18
4,13362,利島村,0,1,-4,14,0,0,0,4,0,0,0,-1,14
4,13363,新島村,3,6,-15,4,1,2,-1,4,5,0,0,0,9
4,13364,神津島村,-5,0,0,4,0,2,1,1,1,0,-5,-1,-2
3,13380,三宅支庁,-3,1,-31,31,3,1,0,-3,2,3,-3,1,2
4,13381,三宅村,-3,1,-27,32,4,1,0,-3,2,3,-2,2,10
4,13382,御蔵島村,0,0,-4,-1,-1,0,0,0,0,0,-1,-1,-8
3,13400,八丈支庁,-3,3,-85,60,0,1,6,8,4,3,7,-8,-4
4,13401,八丈町,-2,3,-77,56,-3,1,6,11,4,2,7,-8,0
4,13402,青ヶ島村,-1,0,-8,4,3,0,0,-3,0,1,0,0,-4
3,13420,小笠原支庁,-1,-1,-33,29,-3,0,3,6,2,-1,2,-1,2
4,13421,小笠原村,-1,-1,-33,29,-3,0,3,6,2,-1,2,-1,2
,,,,,,,,,,,,,,,
人口の動き（平成22年中）,,,,,,,,,,,,,,,
第11表　区市町村別、月別都内間移動増減,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
