項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年増加率（％）,第1階層／実数（円）,第2階層／実数（円）,第3階層／実数（円）,第4階層／実数（円）,第5階層／実数（円）,第6階層／実数（円）,第7階層／実数（円）
2,7,2,1,0,0,409,他の家賃地代,511,67.5,-,225,502,387,1823,-,650
2,5,2,2,0,0,0,設備修繕・維持,6600,-21.6,16736,2421,5167,5111,4993,6888,4750
2,6,2,2,1,0,0,設備材料,1958,-0.1,980,1348,1822,1459,2135,3652,2186
2,7,2,2,1,0,410,設備器具,1730,1.1,626,1228,1663,1102,1977,3358,2036
2,7,2,2,1,0,419,修繕材料,228,-8.4,355,120,159,357,158,294,150
2,6,2,2,2,0,0,工事その他のサービス,4642,-28.1,15756,1073,3345,3652,2858,3236,2565
2,7,2,2,2,0,420,畳替え,25,-49,-,-,-,35,112,24,-
2,7,2,2,2,0,424,給排水関係工事費,129,-66.2,177,236,66,49,27,138,201
2,7,2,2,2,0,425,外壁・塀等工事費,3053,10,14584,-,2307,1248,1082,1068,1124
2,7,2,2,2,0,426,植木・庭手入れ代,176,-24.5,-,78,56,325,766,14,24
2,7,2,2,2,0,427,他の工事費,590,-65.7,413,214,392,1268,213,1322,262
2,7,2,2,2,0,429,火災・地震保険料,669,-48.5,582,545,524,727,658,669,954
2,4,3,0,0,0,0,光熱・水道,20830,1.9,18172,19167,20940,20765,20702,22668,22673
2,5,3,1,0,0,0,電気代,9631,5.3,8227,8730,9681,9537,9885,10741,10425
2,7,3,1,0,0,43X,深夜電力電気代,93,22.4,50,31,56,88,103,121,197
2,7,3,1,0,0,430,他の電気代,9538,5.2,8177,8699,9625,9449,9783,10619,10228
2,5,3,2,0,0,0,ガス代,5756,-1.7,4858,5386,5798,5495,5599,6377,6284
2,7,3,2,0,0,431,都市ガス,5403,-1.6,4493,4677,5323,5156,5422,6199,6066
2,7,3,2,0,0,432,プロパンガス,353,-3.3,365,709,475,339,177,178,219
2,5,3,3,0,0,0,他の光熱,209,18.1,328,338,155,223,80,117,192
2,7,3,3,0,0,433,灯油,172,11,269,286,121,201,54,87,149
2,7,3,3,0,0,439,他の光熱のその他,37,68.2,59,52,33,22,26,30,43
2,5,3,4,0,0,440,上下水道料,5235,-0.7,4760,4713,5306,5510,5138,5434,5771
2,4,4,0,0,0,0,家具・家事用品,11529,-8.9,10201,8640,10008,11490,11938,11701,16608
2,5,4,1,0,0,0,家庭用耐久財,3250,-24,2958,2095,2618,3321,3826,2958,4927
2,6,4,1,1,0,0,家事用耐久財,1796,7,1969,861,1618,2094,2229,1164,2551
2,7,4,1,1,0,45X,電子レンジ,84,-34.9,81,71,102,11,123,96,83
2,7,4,1,1,0,451,炊事用電気器具,213,-18.4,168,140,212,331,192,131,292
2,7,4,1,1,0,452,炊事用ガス器具,64,...,12,101,154,45,46,15,71
2,7,4,1,1,0,453,電気冷蔵庫,508,9,674,319,445,704,586,129,689
2,7,4,1,1,0,455,電気掃除機,263,-11.1,117,41,54,417,280,145,801
2,7,4,1,1,0,456,電気洗濯機,446,35.2,725,91,584,423,629,366,260
2,7,4,1,1,0,459,他の家事用耐久財,218,13.5,191,97,66,164,372,283,355
2,6,4,1,2,0,0,冷暖房用器具,832,-20.5,561,638,660,600,1012,845,1535
2,7,4,1,2,0,470,エアコンディショナ,542,-30.2,311,466,348,405,847,449,967
2,7,4,1,2,0,472,ストーブ・温風ヒーター,31,-42.6,31,50,26,23,51,23,16
2,7,4,1,2,0,479,他の冷暖房用器具,260,19.8,219,122,287,173,115,373,552
2,6,4,1,3,0,0,一般家具,622,-59.8,428,596,341,627,585,948,841
2,7,4,1,3,0,480,たんす,91,-38.1,43,-,25,-,433,16,107
2,7,4,1,3,0,481,食卓セット,130,-68.5,38,13,100,138,-,181,448
2,7,4,1,3,0,482,応接セット,199,-64.1,283,290,50,368,-,309,88
2,7,4,1,3,0,483,食器戸棚,43,-20.4,-,55,-,-,-,227,25
2,7,4,1,3,0,489,他の家具,160,-58,63,239,165,120,152,215,173
2,5,4,2,0,0,0,室内装備・装飾品,660,-4.8,700,566,493,462,675,654,1024
2,7,4,2,0,0,491,照明器具,95,-46.6,342,31,49,45,64,83,57
2,7,4,2,0,0,492,室内装飾品,155,47.6,44,77,149,84,78,220,417
2,7,4,2,0,0,493,敷物,118,-9.9,206,126,74,121,120,104,71
2,7,4,2,0,0,496,カーテン,159,19.5,25,242,37,68,248,139,330
2,7,4,2,0,0,499,他の室内装備品,133,-8.9,83,91,184,144,165,108,149
2,5,4,3,0,0,0,寝具類,993,14.7,744,712,859,903,1201,796,1731
2,7,4,3,0,0,500,ベッド,261,87.8,77,112,14,296,519,-,797
2,7,4,3,0,0,501,布団,243,4.3,381,372,212,188,271,125,158
2,7,4,3,0,0,503,毛布,28,-15.2,4,8,24,24,32,53,50
2,7,4,3,0,0,505,敷布,62,-35.4,72,33,61,39,55,72,102
2,7,4,3,0,0,509,他の寝具類,398,9,210,187,548,355,324,546,623
2,5,4,4,0,0,0,家事雑貨,2731,-5.7,2310,2015,2479,2777,2532,2828,4145
2,7,4,4,0,0,510,茶わん・皿・鉢,161,-19.9,78,126,122,88,151,248,306
2,7,4,4,0,0,514,他の食卓用品,342,4.6,248,238,276,380,368,264,622
2,7,4,4,0,0,515,鍋・やかん,179,-8.2,148,89,193,137,241,181,269
2,7,4,4,0,0,517,他の台所用品,267,-9.8,237,181,219,303,279,263,394
2,7,4,4,0,0,518,電球・ランプ,116,-3.3,95,80,80,119,123,128,183
2,7,4,4,0,0,519,タオル,251,0.8,161,185,198,264,161,251,535
2,7,4,4,0,0,529,他の家事雑貨,1415,-6.2,1343,1116,1391,1486,1210,1493,1836
2,5,4,5,0,0,0,家事用消耗品,3046,-3.8,2880,2725,3068,3133,2885,3118,3531
2,7,4,5,0,531-532,0,ティッシュペーパー・トイレットペーパー,547,2.2,561,471,548,559,512,593,589
2,7,4,5,0,531-532,531,ティッシュペーパー,205,-4.7,207,188,211,209,174,221,223
2,7,4,5,0,531-532,532,トイレットペーパー,342,6.9,353,283,336,350,338,372,367
2,7,4,5,0,533-534,0,洗剤,718,-3.2,656,680,734,722,665,695,876
2,7,4,5,0,533-534,533,台所・住居用洗剤,286,-6.8,260,253,312,267,279,293,343
2,7,4,5,0,533-534,534,洗濯用洗剤,431,-0.9,396,427,422,455,385,402,532
2,7,4,5,0,530 535-539,0,他の家事用消耗品,1781,-5.6,1663,1574,1787,1852,1708,1830,2066
2,7,4,5,0,530 535-539,530,ポリ袋・ラップ,329,-3.2,314,262,342,328,288,375,390
2,7,4,5,0,530 535-539,535,殺虫・防虫剤,153,0,173,140,159,170,149,152,133
2,7,4,5,0,530 535-539,536,柔軟仕上剤,232,-2.1,208,234,243,253,214,225,245
2,7,4,5,0,530 535-539,537,芳香・消臭剤,179,6.5,170,151,215,176,154,179,210
2,7,4,5,0,530 535-539,539,他の家事用消耗品のその他,889,-10.1,797,787,828,924,903,898,1088
2,5,4,6,0,0,0,家事サービス,849,10.3,609,526,491,893,819,1347,1250
2,7,4,6,0,0,540,家事代行料,238,17.8,184,3,104,29,294,479,555
2,7,4,6,0,0,541,清掃代,162,15.7,149,157,87,219,126,264,120
2,7,4,6,0,0,542,家具・家事用品関連サービス,450,5.4,276,366,300,646,399,604,575
2,4,5,0,0,0,0,被服及び履物,17271,-4.3,10078,9863,13122,15836,18561,20823,32260
2,5,5,1,0,0,0,和服,210,66.7,68,48,257,42,223,231,610
2,7,5,1,0,0,550,男子用和服,21,-27.6,-,7,10,-,-,20,112
2,7,5,1,0,0,552,婦人用着物,137,168.6,-,40,35,32,207,185,457
2,7,5,1,0,0,554,婦人用帯,1,-96.3,-,-,-,-,9,-,-
2,7,5,1,0,0,557,他の婦人用和服,33,560,10,-,204,-,2,-,18
2,7,5,1,0,0,558,子供用和服,19,26.7,58,-,8,10,5,25,24
2,5,5,2,0,0,0,洋服,7817,-4.5,3883,3847,5670,7276,9106,8749,15883
2,6,5,2,1,0,0,男子用洋服,2545,-6.9,1141,1286,1404,2857,3050,3351,4721
2,7,5,2,1,0,560,背広服,821,-28.1,150,154,395,1130,1146,1217,1584
2,7,5,2,1,0,561,男子用上着,197,17.3,120,84,181,383,112,220,277
2,7,5,2,1,0,562,男子用ズボン,426,-1.8,282,228,117,432,432,635,869
2,7,5,2,1,0,563,男子用コート,336,37.1,51,355,82,321,356,388,770
2,7,5,2,1,0,565,男子用学校制服,158,-13.7,176,60,250,62,312,137,85
2,7,5,2,1,0,569,他の男子用洋服,607,8,363,404,380,529,692,753,1136
2,6,5,2,2,0,0,婦人用洋服,4263,-0.7,2103,2107,2931,3408,5060,4406,9569
2,7,5,2,2,0,570,婦人服,900,18.7,258,551,242,675,1218,661,2579
2,7,5,2,2,0,574,婦人用上着,187,-6,65,97,42,189,247,184,471
2,7,5,2,2,0,571,スカート,329,-7.8,202,107,182,221,498,421,671
2,7,5,2,2,0,572,婦人用スラックス,720,-6.9,677,378,475,577,672,715,1523
2,7,5,2,2,0,573,婦人用コート,436,-24.4,106,170,303,242,321,777,1111
2,7,5,2,2,0,575,女子用学校制服,182,-29.5,46,101,277,143,562,42,56
2,7,5,2,2,0,576,他の婦人用洋服,1509,10.1,750,703,1409,1361,1541,1605,3158
2,6,5,2,3,0,0,子供用洋服,1009,-13.1,639,454,1335,1011,996,993,1594
2,7,5,2,3,0,580,子供服,893,-9.2,559,290,1186,925,931,899,1418
2,7,5,2,3,0,582,乳児服,116,-34.5,80,164,149,86,65,94,176
2,5,5,3,0,0,0,シャツ・セーター類,3089,-6.1,2217,1839,2192,2850,3049,4122,5339
2,6,5,3,1,0,0,男子用シャツ・セーター類,981,-6.7,631,669,593,965,858,1450,1704
2,7,5,3,1,0,590,ワイシャツ,302,-1,175,122,137,307,306,522,537
2,7,5,3,1,0,591,他の男子用シャツ,538,-7.1,309,401,368,499,526,750,918
2,7,5,3,1,0,592,男子用セーター,141,-15.6,147,145,88,159,27,177,249
2,6,5,3,2,0,0,婦人用シャツ・セーター類,1835,-4.5,1456,1015,1297,1518,1865,2404,3278
2,7,5,3,2,0,593,ブラウス,452,13.6,207,244,308,421,424,478,1073
2,7,5,3,2,0,594,他の婦人用シャツ,816,-0.1,762,468,648,699,808,1044,1285
2,7,5,3,2,0,595,婦人用セーター,567,-19.7,487,303,341,398,634,882,920
2,6,5,3,3,0,0,子供用シャツ・セーター類,273,-14.4,130,155,302,367,325,268,357
2,7,5,3,3,0,596,子供用シャツ,223,-21.8,118,103,268,318,217,247,287
2,7,5,3,3,0,597,子供用セーター,51,50,12,52,34,49,108,21,70
2,5,5,4,0,0,0,下着類,1300,-2.1,940,912,1102,1321,1172,1708,1945
2,6,5,4,1,0,0,男子用下着類,328,-4.9,283,267,316,291,305,365,464
2,7,5,4,1,0,600,男子用下着,269,3.1,188,238,283,249,260,297,362
2,7,5,4,1,0,602,男子用寝巻き,59,-29.8,95,30,33,42,45,68,102
2,6,5,4,2,0,0,婦人用下着類,753,-1.3,543,537,547,753,648,1030,1213
2,7,5,4,2,0,610,婦人用ファンデーション,105,26.5,49,57,52,53,79,263,184
2,7,5,4,2,0,612,他の婦人用下着,550,-3,411,415,431,615,490,663,824
2,7,5,4,2,0,614,婦人用寝巻き,98,-14,82,65,64,85,79,104,205
2,6,5,4,3,0,0,子供用下着類,220,0.5,114,107,239,278,219,312,268
2,7,5,4,3,0,620,子供用下着,134,-10.1,74,52,134,164,153,190,169
2,7,5,4,3,0,621,子供用寝巻き,86,22.9,40,56,105,114,66,123,99
2,5,5,5,0,0,0,生地・糸類,115,-35.8,101,88,124,100,85,93,203
2,7,5,5,0,0,631,着尺地・生地,56,-50,36,43,76,43,30,34,118
2,7,5,5,0,0,640,他の生地・糸類,59,-11.9,65,45,48,57,55,60,85
2,5,5,6,0,0,0,他の被服,1236,-7.3,965,873,1060,1138,1165,1493,1916
2,7,5,6,0,0,650,帽子,145,-12.1,99,125,114,139,153,134,245
2,7,5,6,0,0,651,ネクタイ,76,-25.5,4,68,68,36,81,100,165
2,7,5,6,0,0,652,マフラー・スカーフ,131,-16,161,56,116,76,147,164,190
2,7,5,6,0,0,653,手袋,67,-10.7,48,40,43,60,51,96,124
2,7,5,6,0,0,654,男子用靴下,155,-7.7,91,119,137,176,124,193,245
2,7,5,6,0,0,655,婦人用ストッキング,82,2.5,63,61,54,76,73,103,141
2,7,5,6,0,0,656,婦人用ソックス,181,-2.2,149,155,146,183,200,215,218
2,7,5,6,0,0,657,子供用靴下,77,-3.8,45,36,104,92,70,82,108
2,7,5,6,0,0,659,他の被服のその他,323,0.3,304,214,277,300,265,405,479
2,5,5,7,0,0,0,履物類,2428,1.5,1330,1411,2029,2295,2502,3060,4382
2,7,5,7,0,0,675,運動靴,656,12.7,404,356,748,678,715,817,866
2,7,5,7,0,0,679,サンダル,38,-7.3,35,29,33,37,48,46,36
2,7,5,7,0,0,670,男子靴,570,2.5,232,226,494,447,610,785,1208
2,7,5,7,0,0,672,婦人靴,869,-4,458,601,495,792,897,1026,1836
2,7,5,7,0,0,676,子供靴,122,-14.1,54,49,129,157,74,192,188
2,7,5,7,0,0,680,他の履物,173,4.2,147,150,129,185,158,194,248
2,5,5,8,0,0,0,被服関連サービス,1076,-10.4,575,846,688,813,1259,1367,1981
2,7,5,8,0,0,691,洗濯代,763,-15.7,307,499,601,627,823,1193,1271
2,7,5,8,0,0,694,被服賃借料,165,-7.3,113,268,14,64,249,1,459
2,7,5,8,0,0,692,他の被服関連サービス,148,25.4,155,79,73,122,188,173,251
2,4,6,0,0,0,0,保健医療,14203,0.9,10473,11485,16812,12236,16611,17337,14502
2,5,6,1,0,0,0,医薬品,2113,-8.8,2027,2218,2046,1565,2187,2424,2309
2,7,6,1,0,0,700,感冒薬,188,-4.6,177,162,186,165,197,218,207
2,7,6,1,0,0,701,胃腸薬,103,-16.3,97,92,96,125,79,135,95
2,7,6,1,0,0,702,栄養剤,271,15.8,375,216,239,206,282,288,298
2,7,6,1,0,0,704,外傷・皮膚病薬,59,18,75,55,40,40,57,72,77
2,7,6,1,0,0,706,他の外用薬,285,-1.4,240,258,275,243,320,364,295
2,7,6,1,0,0,709,他の医薬品,1207,-15.3,1064,1434,1211,785,1252,1348,1337
2,5,6,2,0,0,710,健康保持用摂取品,1074,-22.2,898,1138,950,786,1431,1426,876
2,5,6,3,0,0,0,保健医療用品・器具,2856,-2.2,2040,2973,2810,2620,2739,3551,3301
2,7,6,3,0,0,713,紙おむつ,329,-12.7,245,302,443,421,249,272,369
2,7,6,3,0,0,711,保健用消耗品,864,-3.5,851,620,896,851,760,974,1071
2,7,6,3,0,0,712,眼鏡,654,-1.2,249,736,581,543,624,902,964
2,7,6,3,0,0,714,コンタクトレンズ,589,-3.3,333,262,472,534,825,1023,681
2,7,6,3,0,0,719,他の保健医療用品・器具,420,11.7,364,1054,418,271,281,380,216
2,5,6,4,0,0,0,保健医療サービス,8161,9.5,5507,5156,11005,7264,10254,9935,8016
2,7,6,4,0,0,720,医科診療代,2983,14,2356,2312,2580,2893,4555,3649,2516
2,7,6,4,0,0,722,歯科診療代,2344,3.3,1070,1310,6395,1429,2603,2020,1570
2,7,6,4,0,0,723,出産入院料,92,-71.7,-,352,-,-,-,292,-
2,7,6,4,0,0,721,他の入院料,958,52.1,1178,264,109,1427,621,1577,1535
2,7,6,4,0,0,724,整骨(接骨)・鍼灸院治療代,509,78,387,204,670,609,686,330,674
2,7,6,4,0,0,728,マッサージ料金等(診療外),429,-12.8,169,206,589,248,784,549,464
2,7,6,4,0,0,727,人間ドック等受診料,432,23.8,166,250,235,292,566,874,654
2,7,6,4,0,0,729,他の保健医療サービス,414,-15.2,181,258,428,367,439,644,603
2,4,7,0,0,0,0,交通・通信,43438,-8.1,24631,27337,37697,39825,51218,52589,71585
2,5,7,1,0,0,0,交通,12414,3,6092,6697,9281,11783,16383,18398,18642
2,7,7,1,0,0,730,鉄道運賃,3919,-6.3,2229,2061,3377,4375,4865,4989,5757
2,7,7,1,0,0,731,鉄道通学定期代,1008,0.9,454,263,479,1143,1527,1884,1329
2,7,7,1,0,0,732,鉄道通勤定期代,3959,15.4,998,2575,2825,3309,5025,6522,6458
2,7,7,1,0,0,733,バス代,498,8.7,204,392,381,598,749,491,678
2,7,7,1,0,0,734,バス通学定期代,132,-29,44,46,97,104,241,141,233
2,7,7,1,0,0,735,バス通勤定期代,103,-34,5,64,101,25,187,143,197
2,7,7,1,0,0,736,タクシー代,701,4,483,393,433,509,618,1111,1374
2,7,7,1,0,0,737,航空運賃,1022,-3.4,712,221,878,795,1756,1634,1258
2,7,7,1,0,0,738,有料道路料,979,21.5,910,620,656,826,1330,1239,1293
2,7,7,1,0,0,739,他の交通,93,-10.6,52,61,54,100,84,243,66
2,5,7,2,0,0,0,自動車等関係費,15294,-22,8092,7888,13022,13013,17549,14892,32965
2,6,7,2,1,0,0,自動車等購入,3326,-57.9,-,524,2172,775,2317,1289,16589
2,7,7,2,1,0,740,自動車購入,3252,-58,-,425,2172,370,2317,1289,16589
2,7,7,2,1,0,742,自動車以外の輸送機器購入,74,-51.6,-,99,-,405,-,-,-
2,6,7,2,2,0,745,自転車購入,665,3.1,486,358,521,663,446,1111,1017
2,6,7,2,3,0,0,自動車等維持,11304,2.2,7606,7007,10329,11575,14786,12492,15360
2,7,7,2,3,0,750,ガソリン,2599,14.7,1946,1595,2506,2522,3323,3064,3252
2,7,7,2,3,0,751,自動車等部品,762,9.2,608,258,827,862,920,1024,807
2,7,7,2,3,0,752,自動車等関連用品,495,-30.5,428,163,255,246,396,318,1681
2,7,7,2,3,0,753,自動車整備費,1397,-19.1,522,739,1221,1760,1927,1269,2295
2,7,7,2,3,0,755,自動車以外の輸送機器整備費,129,29,123,84,119,107,171,137,165
2,7,7,2,3,0,75X,年極・月極駐車場借料,2734,26.6,2048,2253,2115,3075,3801,2871,3013
2,7,7,2,3,0,756,他の駐車場借料,398,-4.3,195,197,352,398,599,569,469
2,7,7,2,3,0,75B,レンタカー・カーシェアリング料金,381,-11,70,182,367,344,544,524,636
2,7,7,2,3,0,754,他の自動車等関連サービス,671,3.2,407,341,582,619,1110,782,877
2,7,7,2,3,0,757,自動車保険料（自賠責）,281,-31.5,250,83,427,302,347,329,236
2,7,7,2,3,0,758,自動車保険料（任   意）,1449,-1.3,1009,1100,1553,1331,1646,1592,1898
2,7,7,2,3,0,759,自動車保険料以外の輸送機器保険料,10,-61.5,-,11,5,8,1,13,31
2,5,7,3,0,0,0,通信,15730,0.7,10447,12751,15394,15029,17286,19299,19978
2,7,7,3,0,0,760,郵便料,460,-2.7,443,346,240,414,288,397,1125
2,7,7,3,0,0,762,固定電話通信料,1367,-12.3,1454,1373,1277,1269,1335,1353,1496
2,7,7,3,0,0,763,移動電話通信料,12667,0.4,7805,10425,12914,12228,14468,15816,15098
2,7,7,3,0,0,769,運送料,340,-30.9,280,469,229,331,251,469,359
2,7,7,3,0,0,766,移動電話,752,107.2,366,107,679,649,747,1186,1495
2,7,7,3,0,0,764,他の通信機器,145,30.6,99,31,55,138,197,77,406
2,4,8,0,0,0,0,教育,34422,4.6,14058,12562,28344,31816,38627,53533,60610
2,5,8,1,0,0,0,授業料等,26504,6.6,8199,9968,22528,22925,29975,43242,47195
2,7,8,1,0,0,770,国公立小学校,469,24.7,288,150,591,639,527,442,643
2,7,8,1,0,0,771,私立小学校,979,106.1,446,-,1399,149,1882,99,2839
2,7,8,1,0,0,772,国公立中学校,478,18,101,115,435,499,886,773,570
2,7,8,1,0,0,773,私立中学校,1825,-2.4,589,-,1357,834,1046,1121,7541
2,7,8,1,0,0,774,国公立高校,669,9.5,86,174,682,717,1123,965,1023
2,7,8,1,0,0,775,私立高校,4054,-22.9,1851,302,1952,2772,6339,8451,6494
2,7,8,1,0,0,776,国公立大学,465,-34.7,332,168,1180,9,-,964,544
2,7,8,1,0,0,777,私立大学,12702,11.2,3253,7375,7582,11264,11595,23919,22890
2,7,8,1,0,0,778,幼児教育費用,3422,2.2,1253,1667,4494,5198,2747,3811,4651
2,7,8,1,0,0,779,専修学校,1440,266.4,-,16,2857,844,3831,2697,-
2,5,8,2,0,0,0,教科書・学習参考教材,306,-26.4,182,188,209,591,274,390,286
2,7,8,2,0,0,780,教科書,139,-36.5,102,100,4,385,117,190,47
2,7,8,2,0,0,781,学習参考教材,167,-15.2,80,89,205,205,157,200,239
2,5,8,3,0,0,0,補習教育,7612,-0.1,5677,2405,5607,8300,8378,9901,13129
2,7,8,3,0,0,790,幼児・小学校補習教育,2717,17.7,1436,1055,2433,2955,3421,1887,5839
2,7,8,3,0,0,791,中学校補習教育,2642,7.4,3443,649,1571,2394,3743,3516,3361
2,7,8,3,0,0,792,高校補習教育・予備校,2254,-20.9,798,701,1603,2951,1214,4498,3930
2,4,9,0,0,0,0,教養娯楽,40490,-6.7,28430,25667,32995,37569,42908,53346,62335
2,5,9,1,0,0,0,教養娯楽用耐久財,2456,-27,884,1246,2313,2835,2344,3928,3748
2,7,9,1,0,0,801,テレビ,582,39.2,256,270,869,497,87,1581,628
2,7,9,1,0,0,803,携帯型音楽・映像用機器,24,0,-,-,-,42,53,-,75
2,7,9,1,0,0,813,ビデオレコーダー・プレイヤー,123,89.2,4,425,-,98,84,92,175
2,7,9,1,0,0,810,パーソナルコンピュータ,882,-35.8,154,120,985,1400,1181,1234,1074
2,7,9,1,0,0,804,カメラ,168,-19.6,142,53,148,37,159,34,589
2,7,9,1,0,0,811,ビデオカメラ,21,-75,-,-,-,76,70,-,-
2,7,9,1,0,0,806,楽器,93,-85.5,6,10,94,46,248,145,95
2,7,9,1,0,0,807,書斎・学習用机・椅子,67,-51.8,32,-,89,228,65,-,56
2,7,9,1,0,0,809,他の教養娯楽用耐久財,349,7.1,189,356,127,297,340,463,681
2,7,9,1,0,0,812,教養娯楽用耐久財修理代,146,71.8,101,12,-,113,57,378,376
2,5,9,2,0,0,0,教養娯楽用品,8010,-7.1,6255,5983,6854,7432,8712,9079,11501
2,7,9,2,0,821-829,0,文房具,835,-3,522,511,800,1142,767,899,1177
2,7,9,2,0,821-829,821,筆記・絵画用具,131,-12.1,76,84,115,180,139,154,168
2,7,9,2,0,821-829,826,ノート・紙製品,317,-8.6,222,207,313,370,319,353,434
2,7,9,2,0,821-829,827,他の学習用消耗品,73,7.4,53,35,78,71,80,81,114
2,7,9,2,0,821-829,828,他の学習用文房具,178,-2.2,119,92,185,239,151,176,270
2,7,9,2,0,821-829,829,他の文房具,136,18.3,54,94,110,281,79,136,192
2,7,9,2,0,832-834,0,運動用具類,1831,-8.6,1010,994,1680,1727,2350,1946,3056
2,7,9,2,0,832-834,832,ゴルフ用具,110,41,64,152,39,27,176,45,259
2,7,9,2,0,832-834,833,他の運動用具,417,-0.7,138,326,354,352,663,311,762
2,7,9,2,0,832-834,834,スポーツ用品,1304,-13.4,808,516,1287,1348,1511,1590,2035
2,7,9,2,0,835-837,0,玩具,871,-14.1,466,447,961,766,647,1003,1811
2,7,9,2,0,835-837,836,テレビゲーム機,185,10.8,70,101,129,128,99,158,614
2,7,9,2,0,835-837,835,ゲームソフト等,166,-29.7,97,86,174,68,165,258,318
2,7,9,2,0,835-837,837,他の玩具,519,-15.1,299,260,659,570,383,588,879
2,7,9,2,0,0,840,切り花,464,-12.1,509,475,408,469,429,472,473
2,7,9,2,0,842 843 845-849 84A 84Y,0,他の教養娯楽用品,2832,-8,2821,2893,2066,2107,3141,3706,2982
2,7,9,2,0,842 843 845-849 84A 84Y,846,音楽・映像用未使用メディア,78,-28.4,77,31,51,57,140,111,77
2,7,9,2,0,842 843 845-849 84A 84Y,845,音楽・映像収録済メディア,365,-4.5,134,1040,250,167,309,289,343
2,7,9,2,0,842 843 845-849 84A 84Y,848,ペットフード,583,-13.5,472,502,405,595,703,799,591
2,7,9,2,0,842 843 845-849 84A 84Y,84Y,他の愛玩動物・同用品,593,-4,604,312,181,326,993,1296,366
2,7,9,2,0,842 843 845-849 84A 84Y,84A,園芸用植物,171,-14.5,175,205,190,140,91,172,222
2,7,9,2,0,842 843 845-849 84A 84Y,847,園芸用品,128,-32.6,94,133,126,145,139,116,141
2,7,9,2,0,842 843 845-849 84A 84Y,843,手芸・工芸材料,68,-43.3,75,42,71,61,37,72,110
2,7,9,2,0,842 843 845-849 84A 84Y,849,電池,173,21.8,167,261,132,113,153,173,225
2,7,9,2,0,842 843 845-849 84A 84Y,842,他の教養娯楽用品のその他,673,4.2,1023,367,660,503,575,679,909
2,7,9,2,0,0,84X,動物病院代,688,-13.2,401,468,572,676,857,549,1241
2,7,9,2,0,0,841,他の愛玩動物関連サービス,480,43.7,525,195,358,533,520,485,742
2,7,9,2,0,0,844,教養娯楽用品修理代,9,-10,1,0,7,13,-,19,19
2,5,9,3,0,0,0,書籍・他の印刷物,3614,-5.9,2789,3715,2633,3054,3636,4948,4541
2,7,9,3,0,0,850,新聞,1984,-6.2,1911,2014,1489,1536,2115,2643,2208
2,7,9,3,0,0,851,雑誌（週刊誌を含む）,292,-17.7,167,273,265,276,370,338,355
2,7,9,3,0,0,854,書籍,1175,-2.7,571,1299,708,1107,958,1811,1755
2,7,9,3,0,0,859,他の印刷物,163,-0.6,140,129,170,135,194,156,223
2,5,9,4,0,0,0,教養娯楽サービス,26410,-4.2,18502,14723,21196,24249,28216,35391,42545
2,6,9,4,1,0,860,宿泊料,3151,-4.9,2105,1822,2526,2579,2894,3928,6283
2,6,9,4,2,0,0,パック旅行費,5137,-19.4,4774,2659,4619,3987,3836,8044,8096
2,7,9,4,2,0,861,国内パック旅行費,2999,-16,3963,1978,1899,2800,2397,3495,4459
2,7,9,4,2,0,862,外国パック旅行費,2138,-23.8,811,681,2720,1187,1439,4548,3638
2,6,9,4,3,0,0,月謝類,6363,1.3,2294,2233,3837,7294,8079,9191,11401
2,7,9,4,3,0,875,語学月謝,697,15.4,278,193,154,1294,690,628,1619
2,7,9,4,3,0,870,他の教育的月謝,518,82.4,123,177,164,568,779,579,1220
2,7,9,4,3,0,876,音楽月謝,881,-22.4,229,355,575,1068,1105,1388,1412
2,7,9,4,3,0,871,他の教養的月謝,435,-21.1,193,333,280,138,345,1018,739
2,7,9,4,3,0,872,スポーツ月謝,2370,11.6,1038,696,1924,2233,3046,2456,5101
2,7,9,4,3,0,873,自動車教習料,663,12.6,-,43,8,1400,1373,1768,-
2,7,9,4,3,0,874,家事月謝,68,-18.1,50,20,9,84,17,186,119
2,7,9,4,3,0,879,他の月謝類,730,-20,383,417,722,510,724,1169,1191
2,6,9,4,4,0,0,他の教養娯楽サービス,11758,1.4,9330,8010,10215,10389,13406,14228,16765
2,7,9,4,4,880 88A 88B,0,放送受信料,2411,0.2,2272,2295,2000,2160,2733,2890,2530
2,7,9,4,4,880 88A 88B,88A,ＮＨＫ放送受信料,1068,3.7,1046,1023,774,1034,1148,1292,1167
2,7,9,4,4,880 88A 88B,88B,ケーブルテレビ放送受信料,1165,-4,1011,1140,1149,979,1286,1361,1216
2,7,9,4,4,880 88A 88B,880,他の放送受信料,179,10.5,216,131,76,147,300,238,146
2,7,9,4,4,877 878 881-886,0,入場・観覧・ゲーム代,4535,10.5,3997,2258,3846,2976,5228,5551,7945
2,7,9,4,4,877 878 881-886,882,映画・演劇等入場料,938,-22.7,766,608,857,628,1133,1059,1527
2,7,9,4,4,877 878 881-886,883,スポーツ観覧料,106,17.8,42,38,303,51,69,182,62
2,7,9,4,4,877 878 881-886,877,ゴルフプレー料金,904,72.2,1560,269,293,494,666,614,2510
2,7,9,4,4,877 878 881-886,878,スポーツクラブ使用料,866,35.7,790,347,216,173,1452,1739,1321
2,7,9,4,4,877 878 881-886,881,他のスポーツ施設使用料,267,11.7,176,119,381,171,292,417,318
