項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
2,5,3,1,0,0,0,電気代,10121,5.6,6969,8877,9041,10332,10605,10566,11480,10329,10099
2,7,3,1,0,0,43X,深夜電力電気代,115,16.2,17,70,27,223,69,121,171,121,100
2,7,3,1,0,0,430,他の電気代,10006,5.5,6952,8807,9014,10109,10537,10445,11309,10209,9999
2,5,3,2,0,0,0,ガス代,5765,-1.4,4455,5615,5232,5780,6557,5968,5786,5803,5720
2,7,3,2,0,0,431,都市ガス,5404,-1.2,3956,5185,4922,5456,6289,5746,5577,5374,5351
2,7,3,2,0,0,432,プロパンガス,361,-5.5,499,431,309,324,268,222,209,429,368
2,5,3,3,0,0,0,他の光熱,308,-3.4,142,177,116,171,86,306,326,457,477
2,7,3,3,0,0,433,灯油,260,-12.8,136,155,97,134,68,271,264,386,398
2,7,3,3,0,0,439,他の光熱のその他,48,128.6,6,22,20,38,18,35,62,72,79
2,5,3,4,0,0,440,上下水道料,5190,-1.5,3832,5018,5138,5482,5924,5145,4997,5179,5118
2,4,4,0,0,0,0,家具・家事用品,10930,-12.4,12639,10751,10735,10157,10823,12539,11366,10705,10353
2,5,4,1,0,0,0,家庭用耐久財,3463,-17.4,3268,1915,3305,2459,3418,3989,3328,3963,4249
2,6,4,1,1,0,0,家事用耐久財,1711,-2.5,1439,1105,1823,1292,2330,2305,785,1843,1835
2,7,4,1,1,0,45X,電子レンジ,66,-42.1,233,-,-,127,73,104,30,59,82
2,7,4,1,1,0,451,炊事用電気器具,234,-25.9,226,358,128,306,229,133,152,258,202
2,7,4,1,1,0,452,炊事用ガス器具,57,16.3,6,3,120,5,47,67,54,70,46
2,7,4,1,1,0,453,電気冷蔵庫,493,19.7,215,-,538,-,262,1382,138,673,736
2,7,4,1,1,0,455,電気掃除機,278,-3.5,56,198,348,277,535,177,268,252,294
2,7,4,1,1,0,456,電気洗濯機,357,-3.5,446,141,538,428,891,262,45,279,198
2,7,4,1,1,0,459,他の家事用耐久財,228,11.2,258,404,152,150,292,180,99,253,277
2,6,4,1,2,0,0,冷暖房用器具,1259,2.7,891,419,734,614,858,1014,1904,1720,2045
2,7,4,1,2,0,470,エアコンディショナ,963,4.7,717,-,574,315,577,658,1505,1442,1725
2,7,4,1,2,0,472,ストーブ・温風ヒーター,74,-8.6,-,38,31,5,112,48,174,85,72
2,7,4,1,2,0,479,他の冷暖房用器具,222,-1.3,174,382,129,294,169,308,225,193,248
2,6,4,1,3,0,0,一般家具,493,-59.3,939,390,749,553,230,670,639,401,369
2,7,4,1,3,0,480,たんす,55,-39.6,-,-,84,301,13,17,20,25,24
2,7,4,1,3,0,481,食卓セット,105,-73.4,537,123,286,21,15,4,43,90,12
2,7,4,1,3,0,482,応接セット,189,-50.8,190,-,246,-,-,372,526,202,294
2,7,4,1,3,0,483,食器戸棚,22,-50,-,-,-,18,146,-,-,9,-
2,7,4,1,3,0,489,他の家具,122,-58.9,211,268,133,213,57,277,50,75,39
2,5,4,2,0,0,0,室内装備・装飾品,608,-45.3,436,762,295,446,541,872,666,668,632
2,7,4,2,0,0,491,照明器具,110,-29,4,71,20,35,76,207,80,157,186
2,7,4,2,0,0,492,室内装飾品,151,-73.1,174,327,93,95,81,102,249,160,164
2,7,4,2,0,0,493,敷物,100,-44.1,109,161,65,65,158,91,74,100,92
2,7,4,2,0,0,496,カーテン,125,42,74,97,15,143,80,313,155,121,70
2,7,4,2,0,0,499,他の室内装備品,122,-5.4,74,105,104,108,146,159,108,130,120
2,5,4,3,0,0,0,寝具類,807,-12,2210,657,698,1287,615,651,914,619,573
2,7,4,3,0,0,500,ベッド,145,-15.2,-,-,112,753,25,-,287,54,25
2,7,4,3,0,0,501,布団,233,-0.4,1208,132,177,58,202,241,135,221,262
2,7,4,3,0,0,503,毛布,37,-2.6,45,39,21,23,23,26,69,41,42
2,7,4,3,0,0,505,敷布,56,-28.2,99,60,43,56,52,28,79,55,44
2,7,4,3,0,0,509,他の寝具類,337,-14.9,858,426,345,397,314,356,343,249,200
2,5,4,4,0,0,0,家事雑貨,2408,-5.5,3131,3557,2653,2503,2440,2924,2456,2008,1590
2,7,4,4,0,0,510,茶わん・皿・鉢,139,-12.6,166,248,131,158,123,113,225,112,66
2,7,4,4,0,0,514,他の食卓用品,275,0.4,470,441,381,379,274,411,287,164,110
2,7,4,4,0,0,515,鍋・やかん,163,-6.9,126,278,201,160,163,188,162,141,102
2,7,4,4,0,0,517,他の台所用品,249,-9.8,381,279,271,249,195,287,236,236,201
2,7,4,4,0,0,518,電球・ランプ,100,-14.5,47,97,69,151,80,116,115,97,82
2,7,4,4,0,0,519,タオル,210,1,270,275,268,193,259,250,217,166,126
2,7,4,4,0,0,529,他の家事雑貨,1272,-5.1,1671,1939,1333,1214,1346,1559,1213,1092,903
2,5,4,5,0,0,0,家事用消耗品,2820,-0.7,2745,3250,3115,2809,3042,3346,3267,2496,2268
2,7,4,5,0,531-532,0,ティッシュペーパー・トイレットペーパー,509,2.2,428,584,548,586,596,530,532,452,400
2,7,4,5,0,531-532,531,ティッシュペーパー,195,-2.5,183,246,223,220,204,185,191,178,158
2,7,4,5,0,531-532,532,トイレットペーパー,314,5.4,245,338,326,365,392,345,342,274,242
2,7,4,5,0,533-534,0,洗剤,660,3,576,754,793,695,768,763,714,571,533
2,7,4,5,0,533-534,533,台所・住居用洗剤,270,3.1,236,298,302,291,288,321,318,236,205
2,7,4,5,0,533-534,534,洗濯用洗剤,391,3.2,339,457,491,404,480,442,396,335,328
2,7,4,5,0,530 535-539,0,他の家事用消耗品,1651,-2.9,1742,1912,1774,1529,1679,2053,2020,1473,1335
2,7,4,5,0,530 535-539,530,ポリ袋・ラップ,308,1,318,356,333,303,296,415,324,279,254
2,7,4,5,0,530 535-539,535,殺虫・防虫剤,176,-7.9,119,86,136,118,137,196,242,211,218
2,7,4,5,0,530 535-539,536,柔軟仕上剤,189,-0.5,195,294,259,212,219,255,228,131,118
2,7,4,5,0,530 535-539,537,芳香・消臭剤,156,3.3,205,161,177,165,159,151,229,128,110
2,7,4,5,0,530 535-539,539,他の家事用消耗品のその他,823,-4.9,905,1014,870,731,868,1037,998,724,635
2,5,4,6,0,0,0,家事サービス,823,-4.7,850,611,669,652,767,757,736,951,1041
2,7,4,6,0,0,540,家事代行料,177,-22.7,429,254,146,99,32,128,75,222,124
2,7,4,6,0,0,541,清掃代,154,-7.2,299,103,105,112,154,244,160,150,124
2,7,4,6,0,0,542,家具・家事用品関連サービス,492,4.7,122,254,418,441,581,385,501,579,793
2,4,5,0,0,0,0,被服及び履物,14224,-3.8,12789,18412,16281,18516,17848,21452,17674,9613,7724
2,5,5,1,0,0,0,和服,181,16,29,50,8,98,45,545,728,125,12
2,7,5,1,0,0,550,男子用和服,12,-45.5,-,-,-,5,11,12,111,1,-
2,7,5,1,0,0,552,婦人用着物,93,82.4,13,40,2,67,17,333,495,25,3
2,7,5,1,0,0,554,婦人用帯,46,-28.1,-,-,-,6,-,-,108,80,-
2,7,5,1,0,0,557,他の婦人用和服,17,70,-,-,-,-,5,200,14,2,1
2,7,5,1,0,0,558,子供用和服,13,30,16,10,6,21,13,-,-,17,8
2,5,5,2,0,0,0,洋服,6182,-1.9,6596,8921,7509,7953,8402,10192,7402,3657,2786
2,6,5,2,1,0,0,男子用洋服,2011,-3.6,1344,2874,2440,2654,3639,3762,2058,1066,860
2,7,5,2,1,0,560,背広服,538,-30,282,1209,608,749,1329,907,728,157,55
2,7,5,2,1,0,561,男子用上着,200,34.2,89,100,219,153,252,571,302,129,177
2,7,5,2,1,0,562,男子用ズボン,345,-8,355,479,222,450,579,545,384,226,174
2,7,5,2,1,0,563,男子用コート,274,50.5,12,374,288,456,346,597,272,167,161
2,7,5,2,1,0,565,男子用学校制服,86,-30.6,-,88,338,198,284,-,-,-,-
2,7,5,2,1,0,569,他の男子用洋服,568,16.4,605,626,766,647,848,1142,373,387,292
2,6,5,2,2,0,0,婦人用洋服,3490,0.4,3349,3739,3382,4153,4396,6157,5061,2351,1836
2,7,5,2,2,0,570,婦人服,714,13.7,636,581,650,788,842,1500,1618,389,340
2,7,5,2,2,0,574,婦人用上着,214,25.1,117,108,58,236,183,106,495,242,206
2,7,5,2,2,0,571,スカート,238,-4.4,311,389,188,326,536,251,281,116,77
2,7,5,2,2,0,572,婦人用スラックス,598,-14.1,297,678,568,759,707,643,975,482,323
2,7,5,2,2,0,573,婦人用コート,432,-0.5,466,393,394,366,404,461,665,405,291
2,7,5,2,2,0,575,女子用学校制服,111,-27.5,-,107,497,165,248,205,-,-,-
2,7,5,2,2,0,576,他の婦人用洋服,1184,3.5,1522,1483,1027,1515,1476,2991,1027,718,600
2,6,5,2,3,0,0,子供用洋服,681,-7.8,1904,2307,1688,1146,367,273,284,240,90
2,7,5,2,3,0,580,子供服,599,-5.1,1483,2125,1597,1060,362,188,163,202,60
2,7,5,2,3,0,582,乳児服,81,-25.7,421,183,91,86,5,85,121,38,31
2,5,5,3,0,0,0,シャツ・セーター類,2648,-7.3,1856,3401,2736,3401,3364,3296,3593,1954,1713
2,6,5,3,1,0,0,男子用シャツ・セーター類,821,-9.6,578,1006,739,1148,1007,1320,941,597,475
2,7,5,3,1,0,590,ワイシャツ,212,-7,168,425,253,249,315,344,282,108,64
2,7,5,3,1,0,591,他の男子用シャツ,472,-3.1,387,538,312,723,603,587,492,390,334
2,7,5,3,1,0,592,男子用セーター,137,-29,22,43,175,175,89,390,166,99,77
2,6,5,3,2,0,0,婦人用シャツ・セーター類,1652,-5.8,927,1647,1508,1896,2254,1942,2624,1316,1217
2,7,5,3,2,0,593,ブラウス,402,3.1,145,262,318,448,667,571,754,297,333
2,7,5,3,2,0,594,他の婦人用シャツ,707,4.1,414,765,770,907,861,838,892,570,412
2,7,5,3,2,0,595,婦人用セーター,543,-20.6,368,619,420,541,726,533,978,449,472
2,6,5,3,3,0,0,子供用シャツ・セーター類,175,-11.6,352,748,489,357,102,34,27,42,21
2,7,5,3,3,0,596,子供用シャツ,148,-15.4,324,545,400,324,88,34,27,39,16
2,7,5,3,3,0,597,子供用セーター,27,17.4,28,204,89,33,14,-,1,4,5
2,5,5,4,0,0,0,下着類,1151,-1.3,1069,1285,1347,1541,1309,1419,1103,929,803
2,6,5,4,1,0,0,男子用下着類,329,-8.6,148,265,257,417,360,381,325,334,315
2,7,5,4,1,0,600,男子用下着,262,-3.3,140,244,233,324,266,328,262,255,230
2,7,5,4,1,0,602,男子用寝巻き,67,-24.7,8,21,24,93,94,53,63,79,85
2,6,5,4,2,0,0,婦人用下着類,683,0.7,577,557,655,886,860,993,738,561,483
2,7,5,4,2,0,610,婦人用ファンデーション,91,19.7,61,36,80,167,120,160,48,75,77
2,7,5,4,2,0,612,他の婦人用下着,499,-0.6,431,423,509,621,688,730,532,393,327
2,7,5,4,2,0,614,婦人用寝巻き,93,-7.9,85,99,67,97,52,104,158,93,80
2,6,5,4,3,0,0,子供用下着類,139,8.6,345,463,435,239,90,45,40,34,5
2,7,5,4,3,0,620,子供用下着,83,-3.5,217,289,273,144,61,29,11,18,3
2,7,5,4,3,0,621,子供用寝巻き,55,31,128,174,162,94,28,16,29,16,2
2,5,5,5,0,0,0,生地・糸類,127,-22.1,126,144,111,86,80,126,125,150,135
2,7,5,5,0,0,631,着尺地・生地,61,-38.4,57,74,67,37,32,47,62,75,44
2,7,5,5,0,0,640,他の生地・糸類,66,3.1,69,70,44,50,48,79,63,76,91
2,5,5,6,0,0,0,他の被服,1032,-6.2,855,1401,1238,1245,1315,1525,1029,764,631
2,7,5,6,0,0,650,帽子,137,-9.3,118,235,129,156,98,173,137,128,112
2,7,5,6,0,0,651,ネクタイ,51,-17.7,41,123,39,42,137,77,39,26,21
2,7,5,6,0,0,652,マフラー・スカーフ,119,-15,63,149,72,129,207,239,75,93,46
2,7,5,6,0,0,653,手袋,59,-1.7,46,75,83,87,49,66,46,53,51
2,7,5,6,0,0,654,男子用靴下,137,-5.5,73,126,153,170,176,289,153,94,87
2,7,5,6,0,0,655,婦人用ストッキング,61,-9,60,59,71,87,101,79,89,34,38
2,7,5,6,0,0,656,婦人用ソックス,162,0.6,75,131,194,178,196,222,211,137,129
2,7,5,6,0,0,657,子供用靴下,46,-4.2,98,144,145,105,43,18,4,7,4
2,7,5,6,0,0,659,他の被服のその他,261,-1.9,280,360,353,293,307,363,276,193,144
2,5,5,7,0,0,0,履物類,1890,-4.4,1799,2616,2616,2871,2114,2605,2237,1168,916
2,7,5,7,0,0,675,運動靴,469,8.1,532,795,935,881,435,585,380,229,142
2,7,5,7,0,0,679,サンダル,36,-12.2,28,41,40,48,25,37,59,30,31
2,7,5,7,0,0,670,男子靴,443,4,468,473,617,647,600,557,552,271,201
2,7,5,7,0,0,672,婦人靴,710,-13.3,470,779,630,1045,854,1168,967,499,421
2,7,5,7,0,0,676,子供靴,74,-8.6,187,334,255,90,65,25,16,9,-
2,7,5,7,0,0,680,他の履物,158,-10.2,114,194,139,160,135,234,264,130,122
2,5,5,8,0,0,0,被服関連サービス,1014,-4.9,459,595,716,1321,1220,1743,1458,866,729
2,7,5,8,0,0,691,洗濯代,755,-2.7,408,472,554,893,750,1258,1285,648,547
2,7,5,8,0,0,694,被服賃借料,92,-45.9,-,27,60,265,340,221,20,19,4
2,7,5,8,0,0,692,他の被服関連サービス,167,38,50,96,103,163,130,265,153,199,178
2,4,6,0,0,0,0,保健医療,16175,3.6,10940,12874,9523,15688,12847,18272,19488,18400,19053
2,5,6,1,0,0,0,医薬品,2631,-0.8,1252,1490,1583,2112,2055,2666,3697,3199,3281
2,7,6,1,0,0,700,感冒薬,170,-0.6,126,193,197,195,213,189,237,135,92
2,7,6,1,0,0,701,胃腸薬,119,-1.7,19,41,85,128,122,143,273,112,108
2,7,6,1,0,0,702,栄養剤,272,3,129,133,231,332,209,395,360,274,297
2,7,6,1,0,0,704,外傷・皮膚病薬,62,-1.6,44,44,40,55,65,67,81,68,59
2,7,6,1,0,0,706,他の外用薬,275,-3.2,151,189,247,275,273,362,369,275,235
2,7,6,1,0,0,709,他の医薬品,1733,-1,783,890,783,1128,1173,1510,2377,2336,2490
2,5,6,2,0,0,710,健康保持用摂取品,1319,-12,283,772,630,817,867,1846,1714,1708,1968
2,5,6,3,0,0,0,保健医療用品・器具,2538,0.7,3023,3106,2694,3048,2393,3714,1926,2186,2363
2,7,6,3,0,0,713,紙おむつ,219,-14.8,1182,973,389,223,52,64,103,77,76
2,7,6,3,0,0,711,保健用消耗品,719,-4.1,890,1030,889,969,884,817,643,525,539
2,7,6,3,0,0,712,眼鏡,734,0,37,464,415,785,640,1126,508,891,1110
2,7,6,3,0,0,714,コンタクトレンズ,392,9.8,769,466,650,863,614,577,409,80,40
2,7,6,3,0,0,719,他の保健医療用品・器具,474,12.1,145,173,351,207,203,1131,263,615,598
2,5,6,4,0,0,0,保健医療サービス,9688,8.4,6383,7506,4616,9712,7532,10046,12151,11306,11441
2,7,6,4,0,0,720,医科診療代,3607,6.1,3205,3806,1666,3680,2467,2905,4642,4209,3985
2,7,6,4,0,0,722,歯科診療代,2551,-1.5,414,1635,740,2357,1869,3682,4301,2869,2352
2,7,6,4,0,0,723,出産入院料,59,-61.7,422,235,205,-,-,-,-,-,-
2,7,6,4,0,0,721,他の入院料,1853,51.3,28,86,44,2244,1692,1181,1361,2836,3843
2,7,6,4,0,0,724,整骨(接骨)・鍼灸院治療代,426,25.3,1230,152,565,240,368,557,370,411,463
2,7,6,4,0,0,728,マッサージ料金等(診療外),416,-13.2,299,540,766,390,436,300,659,322,321
2,7,6,4,0,0,727,人間ドック等受診料,425,16.1,75,200,245,414,441,989,515,413,209
2,7,6,4,0,0,729,他の保健医療サービス,351,-9.3,709,852,386,388,260,431,305,247,268
2,4,7,0,0,0,0,交通・通信,35829,-2.9,34397,32834,34933,50929,47341,47507,41876,26609,20235
2,5,7,1,0,0,0,交通,9343,4.7,11819,9533,7632,14814,13443,13592,11807,5825,4526
2,7,7,1,0,0,730,鉄道運賃,3315,-2.2,4324,3807,2561,4826,3369,4626,3452,2636,1852
2,7,7,1,0,0,731,鉄道通学定期代,597,-3.4,-,45,550,1583,2594,893,417,7,14
2,7,7,1,0,0,732,鉄道通勤定期代,2195,17.7,4755,3237,2313,4574,3973,3203,2981,421,378
2,7,7,1,0,0,733,バス代,400,7.8,255,202,293,551,440,652,442,368,194
2,7,7,1,0,0,734,バス通学定期代,72,-40,77,-,117,285,210,85,6,-,-
2,7,7,1,0,0,735,バス通勤定期代,72,-30.8,-,6,117,160,133,58,76,49,90
2,7,7,1,0,0,736,タクシー代,756,-1.2,562,913,456,762,588,925,956,779,982
2,7,7,1,0,0,737,航空運賃,1019,15,1052,576,475,1258,982,1439,1976,850,742
2,7,7,1,0,0,738,有料道路料,822,15.4,720,674,716,669,1044,1554,1331,647,236
2,7,7,1,0,0,739,他の交通,97,3.2,73,74,33,146,110,157,170,70,37
2,5,7,2,0,0,0,自動車等関係費,13650,-10.3,8889,11429,13175,18625,16264,14920,15411,11891,8622
2,6,7,2,1,0,0,自動車等購入,3216,-35.1,579,-,3070,8282,2980,1122,362,3474,3411
2,7,7,2,1,0,740,自動車購入,3180,-34.7,579,-,3070,8016,2980,1122,362,3457,3411
2,7,7,2,1,0,742,自動車以外の輸送機器購入,36,-58.6,-,-,-,266,-,-,-,17,-
2,6,7,2,2,0,745,自転車購入,499,10.2,961,1381,468,629,234,677,594,305,184
2,6,7,2,3,0,0,自動車等維持,9935,1.3,7348,10048,9637,9715,13051,13120,14456,8111,5027
2,7,7,2,3,0,750,ガソリン,2208,12.9,2363,2495,2435,2491,2622,3063,2928,1669,904
2,7,7,2,3,0,751,自動車等部品,716,3.6,148,228,960,710,1140,894,927,635,376
2,7,7,2,3,0,752,自動車等関連用品,507,4.3,338,523,295,257,1164,268,391,513,291
2,7,7,2,3,0,753,自動車整備費,1286,-14.6,715,1097,1485,484,1416,1762,2565,1112,729
2,7,7,2,3,0,755,自動車以外の輸送機器整備費,93,14.8,88,99,165,220,72,82,83,56,43
2,7,7,2,3,0,75X,年極・月極駐車場借料,2198,11.4,1562,2155,1779,2886,3261,2939,3286,1612,889
2,7,7,2,3,0,756,他の駐車場借料,329,5.8,331,600,489,455,314,362,318,232,203
2,7,7,2,3,0,75B,レンタカー・カーシェアリング料金,254,-16.4,631,292,200,425,336,693,142,98,67
2,7,7,2,3,0,754,他の自動車等関連サービス,549,5.4,360,385,533,480,1002,900,748,399,261
2,7,7,2,3,0,757,自動車保険料（自賠責）,325,-16.9,184,320,259,175,319,251,570,362,243
2,7,7,2,3,0,758,自動車保険料（任   意）,1448,-7.3,614,1848,1036,1102,1404,1906,2321,1420,1017
2,7,7,2,3,0,759,自動車保険料以外の輸送機器保険料,22,-29,16,7,1,29,-,1,178,4,7
2,5,7,3,0,0,0,通信,12836,0.7,13689,11873,14126,17490,17634,18996,14658,8894,7087
2,7,7,3,0,0,760,郵便料,444,-4.9,131,350,340,423,541,515,393,492,426
2,7,7,3,0,0,762,固定電話通信料,1671,-12.5,296,603,1338,1258,1591,1876,1700,2105,2144
2,7,7,3,0,0,763,移動電話通信料,9691,1.7,11794,10028,11603,14458,14290,14274,11677,5541,3774
2,7,7,3,0,0,769,運送料,375,-12,350,288,255,241,250,420,414,469,540
2,7,7,3,0,0,766,移動電話,539,79.1,911,352,480,952,841,1776,418,207,132
2,7,7,3,0,0,764,他の通信機器,115,8.5,208,252,111,158,121,134,56,81,72
2,4,8,0,0,0,0,教育,20419,4,7484,17595,36760,50927,63357,30195,16231,371,184
2,5,8,1,0,0,0,授業料等,15467,1.2,7063,11427,23465,35147,51487,25661,15824,161,50
2,7,8,1,0,0,770,国公立小学校,282,36.9,168,533,1049,1023,298,92,7,1,-
2,7,8,1,0,0,771,私立小学校,608,93.6,-,57,3386,1109,1604,423,-,-,-
2,7,8,1,0,0,772,国公立中学校,281,28.3,-,399,902,952,573,163,-,3,2
2,7,8,1,0,0,773,私立中学校,1067,-14.1,-,-,1907,3871,2991,2406,-,-,-
2,7,8,1,0,0,774,国公立高校,447,42.4,-,67,995,2272,670,430,-,-,-
2,7,8,1,0,0,775,私立高校,2162,-27.8,-,78,5415,5837,7155,4271,65,24,49
2,7,8,1,0,0,776,国公立大学,275,-41.6,-,-,31,563,547,807,988,-,-
2,7,8,1,0,0,777,私立大学,7568,1.5,-,10,3439,13234,32941,16792,13024,116,-
2,7,8,1,0,0,778,幼児教育費用,1842,-0.1,6895,10284,5066,3300,1167,278,13,17,-
2,7,8,1,0,0,779,専修学校,935,306.5,-,-,1277,2986,3541,-,1727,-,-
2,5,8,2,0,0,0,教科書・学習参考教材,189,-18.5,55,324,292,514,688,134,82,5,1
2,7,8,2,0,0,780,教科書,95,-23.4,-,78,164,192,530,54,-,-,-
2,7,8,2,0,0,781,学習参考教材,93,-13.9,55,246,128,322,159,81,82,5,1
2,5,8,3,0,0,0,補習教育,4763,15.8,366,5843,13004,15267,11181,4400,324,205,133
2,7,8,3,0,0,790,幼児・小学校補習教育,1731,42.9,366,5002,5873,4569,2975,1179,36,35,-
2,7,8,3,0,0,791,中学校補習教育,1672,20.9,-,842,4249,5392,4771,1148,-,163,117
2,7,8,3,0,0,792,高校補習教育・予備校,1360,-10.5,-,-,2882,5306,3436,2074,288,8,16
2,4,9,0,0,0,0,教養娯楽,38440,-0.9,24400,43591,40831,46610,41822,43794,41917,34522,25849
2,5,9,1,0,0,0,教養娯楽用耐久財,2222,-10.3,1402,2839,2866,3245,3026,3006,2354,1510,1004
2,7,9,1,0,0,801,テレビ,535,30.8,551,879,848,877,218,606,596,388,243
2,7,9,1,0,0,803,携帯型音楽・映像用機器,15,7.1,-,-,11,71,50,12,-,2,2
2,7,9,1,0,0,813,ビデオレコーダー・プレイヤー,103,7.3,10,34,161,62,56,399,185,61,54
2,7,9,1,0,0,810,パーソナルコンピュータ,833,-14.7,405,610,900,966,2127,941,1320,460,187
2,7,9,1,0,0,804,カメラ,145,3.6,140,-,426,185,-,541,-,98,67
2,7,9,1,0,0,811,ビデオカメラ,16,-61,-,-,-,50,44,-,-,12,-
2,7,9,1,0,0,806,楽器,69,-78.4,62,33,87,264,92,10,13,40,8
2,7,9,1,0,0,807,書斎・学習用机・椅子,69,-41,-,180,97,91,25,152,-,60,81
2,7,9,1,0,0,809,他の教養娯楽用耐久財,307,11.2,233,701,320,463,275,260,112,273,268
2,7,9,1,0,0,812,教養娯楽用耐久財修理代,131,48.9,-,402,16,217,138,85,129,117,94
2,5,9,2,0,0,0,教養娯楽用品,7445,-4.2,6310,10254,8553,8479,8228,7839,10100,5979,5252
2,7,9,2,0,821-829,0,文房具,666,0.9,760,1166,1048,962,670,739,495,460,360
2,7,9,2,0,821-829,821,筆記・絵画用具,101,-7.3,123,151,183,152,123,105,72,63,60
2,7,9,2,0,821-829,826,ノート・紙製品,269,-5.6,367,420,368,343,274,265,224,208,188
2,7,9,2,0,821-829,827,他の学習用消耗品,53,1.9,51,95,82,108,66,71,32,27,22
2,7,9,2,0,821-829,828,他の学習用文房具,128,3.2,127,268,296,247,92,175,76,56,50
2,7,9,2,0,821-829,829,他の文房具,116,31.8,92,233,119,112,114,123,91,106,41
2,7,9,2,0,832-834,0,運動用具類,1461,1.5,918,2105,2855,2103,2023,1681,1741,768,458
2,7,9,2,0,832-834,832,ゴルフ用具,97,15.5,-,2,72,118,23,91,302,98,37
2,7,9,2,0,832-834,833,他の運動用具,333,11,492,566,902,469,480,272,148,148,110
2,7,9,2,0,832-834,834,スポーツ用品,1031,-2.3,426,1536,1882,1516,1520,1318,1290,522,311
2,7,9,2,0,835-837,0,玩具,605,-8.9,1862,1794,1106,1189,423,325,306,228,119
2,7,9,2,0,835-837,836,テレビゲーム機,106,8.2,451,190,222,254,158,85,27,14,32
2,7,9,2,0,835-837,835,ゲームソフト等,109,-14.2,372,280,154,352,92,97,15,16,1
2,7,9,2,0,835-837,837,他の玩具,390,-11,1040,1324,729,583,174,144,263,198,86
2,7,9,2,0,0,840,切り花,694,-9.8,155,264,279,329,493,752,854,986,1102
2,7,9,2,0,842 843 845-849 84A 84Y,0,他の教養娯楽用品,2801,-9.3,1913,3968,2635,2599,2989,2776,3838,2596,2326
2,7,9,2,0,842 843 845-849 84A 84Y,846,音楽・映像用未使用メディア,65,-13.3,82,79,83,88,83,53,44,51,28
2,7,9,2,0,842 843 845-849 84A 84Y,845,音楽・映像収録済メディア,239,-23.9,178,1559,246,244,297,185,106,103,71
2,7,9,2,0,842 843 845-849 84A 84Y,848,ペットフード,628,-12.4,301,278,365,694,825,856,990,593,505
2,7,9,2,0,842 843 845-849 84A 84Y,84Y,他の愛玩動物・同用品,540,-15.5,244,1084,1062,554,782,507,860,288,243
2,7,9,2,0,842 843 845-849 84A 84Y,84A,園芸用植物,235,-4.9,83,86,103,150,162,115,292,345,303
2,7,9,2,0,842 843 845-849 84A 84Y,847,園芸用品,184,-14.4,63,131,98,95,107,105,184,275,192
2,7,9,2,0,842 843 845-849 84A 84Y,843,手芸・工芸材料,66,-42.1,74,68,75,38,49,65,127,62,45
2,7,9,2,0,842 843 845-849 84A 84Y,849,電池,179,5.3,158,186,161,144,148,175,219,192,195
2,7,9,2,0,842 843 845-849 84A 84Y,842,他の教養娯楽用品のその他,665,11.6,732,496,441,592,537,715,1016,686,744
2,7,9,2,0,0,84X,動物病院代,775,-2.9,325,633,421,919,831,1085,1582,669,718
2,7,9,2,0,0,841,他の愛玩動物関連サービス,434,26.5,377,305,203,371,790,476,1278,262,154
2,7,9,2,0,0,844,教養娯楽用品修理代,8,-33.3,-,18,5,7,10,4,7,10,15
2,5,9,3,0,0,0,書籍・他の印刷物,3872,-4.8,1812,3494,2475,3522,3853,3658,4182,4503,4320
2,7,9,3,0,0,850,新聞,2555,-5.1,402,670,954,1873,2497,2393,2938,3498,3523
2,7,9,3,0,0,851,雑誌（週刊誌を含む）,268,-14.4,228,221,287,302,276,248,337,257,175
2,7,9,3,0,0,854,書籍,906,-1.3,1135,2458,1039,1195,936,850,775,612,484
2,7,9,3,0,0,859,他の印刷物,143,-1.4,47,146,195,152,145,168,132,137,137
2,5,9,4,0,0,0,教養娯楽サービス,24902,1.7,14877,27004,26937,31364,26715,29292,25281,22531,15275
2,6,9,4,1,0,860,宿泊料,2936,0.1,3011,4939,2113,3972,2734,3539,3060,2497,2080
2,6,9,4,2,0,0,パック旅行費,6533,5.4,1439,2026,3749,6289,7962,7282,7177,7773,3353
2,7,9,4,2,0,861,国内パック旅行費,2993,-10.8,1310,2026,2556,3198,2483,3229,3043,3465,2297
2,7,9,4,2,0,862,外国パック旅行費,3540,24.6,129,-,1193,3091,5480,4053,4134,4309,1056
2,6,9,4,3,0,0,月謝類,4519,-2.2,1818,8330,10495,9003,4997,4713,2735,2237,1619
2,7,9,4,3,0,875,語学月謝,461,2.7,27,708,1637,1275,354,317,99,159,84
2,7,9,4,3,0,870,他の教育的月謝,331,50.5,137,881,935,738,205,324,104,146,165
2,7,9,4,3,0,876,音楽月謝,694,-18.5,46,1143,1650,1043,1176,298,244,457,261
2,7,9,4,3,0,871,他の教養的月謝,492,0.4,9,529,602,585,485,521,633,478,471
2,7,9,4,3,0,872,スポーツ月謝,1608,10.3,1481,3987,4172,3036,977,1838,1247,624,399
2,7,9,4,3,0,873,自動車教習料,341,-4.7,-,-,756,704,1349,774,35,28,30
2,7,9,4,3,0,874,家事月謝,72,-1.4,32,51,53,119,11,122,179,57,61
