国籍区分,地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成28年中の増減
外国人,4,13361,大島町,-1,6,-3,-15,-3,9,4,1,3,3,0,-1,3
外国人,4,13362,利島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,4,13363,新島村,0,0,0,0,0,0,0,0,0,1,0,0,1
外国人,4,13364,神津島村,0,0,0,0,0,1,0,0,0,0,0,0,1
外国人,3,13380,三宅支庁,1,0,-5,-1,1,0,-2,1,0,-1,-2,1,-7
外国人,4,13381,三宅村,1,0,-5,-1,1,0,-2,1,0,-1,-2,1,-7
外国人,4,13382,御蔵島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,3,13400,八丈支庁,1,1,0,1,1,0,0,0,0,0,-1,1,4
外国人,4,13401,八丈町,1,1,1,1,1,0,0,0,0,0,-1,1,5
外国人,4,13402,青ヶ島村,0,0,-1,0,0,0,0,0,0,0,0,0,-1
外国人,3,13420,小笠原支庁,1,0,0,1,0,0,0,-1,1,0,4,0,6
外国人,4,13421,小笠原村,1,0,0,1,0,0,0,-1,1,0,4,0,6
,,,,,,,,,,,,,,,,
人口の動き（平成28年中）,,,,,,,,,,,,,,,,
第５ー１・２・３表  区市町村、月別人口増減（総数、日本人、外国人）,,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,,
