国籍区分,地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成28年中の増減
日本人,4,13363,新島村,0,-1,-29,3,-3,0,-3,0,0,-5,-4,-3,-45
日本人,4,13364,神津島村,-2,-2,-46,26,2,-1,3,-7,0,-2,-4,0,-33
日本人,3,13380,三宅支庁,-2,5,-58,54,0,-5,2,5,-7,6,-1,-7,-8
日本人,4,13381,三宅村,-1,4,-50,53,-2,-5,2,5,-6,5,1,-5,1
日本人,4,13382,御蔵島村,-1,1,-8,1,2,0,0,0,-1,1,-2,-2,-9
日本人,3,13400,八丈支庁,-6,6,-135,69,0,3,11,9,-7,-2,-2,-4,-58
日本人,4,13401,八丈町,-6,5,-124,65,-1,4,11,8,-8,-3,-1,-4,-54
日本人,4,13402,青ヶ島村,0,1,-11,4,1,-1,0,1,1,1,-1,0,-4
日本人,3,13420,小笠原支庁,4,-3,-40,39,0,3,1,1,-1,0,-8,2,-2
日本人,4,13421,小笠原村,4,-3,-40,39,0,3,1,1,-1,0,-8,2,-2
外国人,0,13000,総数,-48,-203,-496,375,167,-222,131,-93,-204,78,16,-25,-524
外国人,1,13100,区部,-41,-109,-580,188,119,-254,86,-109,-251,39,-10,-20,-942
外国人,1,13200,市部,-12,-97,89,187,48,31,44,5,46,38,27,-5,401
外国人,2,13300,郡部,3,2,0,0,-1,0,2,11,1,1,-2,-1,16
外国人,2,13350,島部,2,1,-5,0,1,1,-1,0,0,0,1,1,1
外国人,1,13100,区部,-41,-109,-580,188,119,-254,86,-109,-251,39,-10,-20,-942
外国人,4,13101,千代田区,-14,-5,-6,-7,-6,8,-15,-14,-30,-10,5,10,-84
外国人,4,13102,中央区,8,-10,-21,-17,-15,-26,5,68,-16,-6,9,26,5
外国人,4,13103,港区,-52,-47,-83,-35,-26,-79,-45,-89,-41,-74,-67,-46,-684
外国人,4,13104,新宿区,-127,-116,-418,-236,-132,-253,-182,-88,-266,-177,-151,-243,-2389
外国人,4,13105,文京区,13,-21,-37,33,26,33,18,2,31,17,-9,20,126
外国人,4,13106,台東区,-43,-45,-95,-120,-70,-56,-56,-40,-107,-135,-88,-54,-909
外国人,4,13107,墨田区,11,40,8,27,-5,-44,-16,1,-27,67,20,-24,58
外国人,4,13108,江東区,9,-36,-34,12,100,1,8,-65,11,35,70,12,123
外国人,4,13109,品川区,-10,-13,42,-8,-12,7,-12,-6,3,-34,-12,19,-36
外国人,4,13110,目黒区,-1,-7,-15,28,9,-27,-8,-9,-13,3,22,9,-9
外国人,4,13111,大田区,10,-1,-13,38,-22,-34,-16,-1,27,7,39,33,67
外国人,4,13112,世田谷区,3,14,58,28,50,19,19,17,25,-10,15,5,243
外国人,4,13113,渋谷区,8,-18,-1,4,-12,17,5,23,11,-27,-33,-22,-45
外国人,4,13114,中野区,8,11,-5,70,-1,31,65,2,21,47,15,38,302
外国人,4,13115,杉並区,9,21,87,50,17,41,38,3,52,68,5,41,432
外国人,4,13116,豊島区,-42,-16,-69,26,32,-23,33,-31,-93,9,1,-22,-195
外国人,4,13117,北区,32,30,1,11,24,-33,-14,-1,-4,9,-53,-49,-47
外国人,4,13118,荒川区,-8,-59,-37,6,-28,-52,3,-11,-29,8,32,-40,-215
外国人,4,13119,板橋区,6,4,42,119,54,87,58,38,48,49,36,38,579
外国人,4,13120,練馬区,45,16,-1,48,28,17,70,-23,59,59,59,90,467
外国人,4,13121,足立区,48,70,84,19,53,25,68,31,10,62,26,41,537
外国人,4,13122,葛飾区,31,101,21,60,45,52,43,59,16,68,21,27,544
外国人,4,13123,江戸川区,15,-22,-88,32,10,35,17,25,61,4,28,71,188
外国人,1,13200,市部,-12,-97,89,187,48,31,44,5,46,38,27,-5,401
外国人,4,13201,八王子市,-19,-3,79,65,5,-9,-7,-3,7,-6,14,-17,106
外国人,4,13202,立川市,3,-5,13,10,26,-4,7,14,9,18,14,3,108
外国人,4,13203,武蔵野市,4,5,17,17,-2,17,24,1,0,16,8,-8,99
外国人,4,13204,三鷹市,8,17,-33,26,-3,8,-8,-12,4,-2,6,-17,-6
外国人,4,13205,青梅市,2,0,8,-4,-8,2,-3,7,0,0,1,4,9
外国人,4,13206,府中市,2,-2,4,-25,0,-10,-7,-8,-6,3,-5,-14,-68
外国人,4,13207,昭島市,-9,-6,12,-5,-11,7,-11,11,-4,-3,0,-18,-37
外国人,4,13208,調布市,-1,-41,4,10,-9,-5,12,12,32,9,15,13,51
外国人,4,13209,町田市,-8,-6,27,20,11,13,15,1,-5,-4,6,3,73
外国人,4,13210,小金井市,5,1,4,20,0,9,-6,6,18,7,-4,5,65
外国人,4,13211,小平市,-2,-13,-46,64,-12,-13,14,-19,-10,9,-3,19,-12
外国人,4,13212,日野市,-3,-16,3,-13,10,7,-4,-7,-7,-1,0,-7,-38
外国人,4,13213,東村山市,-7,0,0,-3,8,4,19,7,13,3,17,-13,48
外国人,4,13214,国分寺市,-4,0,22,15,-2,-3,-24,0,-10,-12,-11,-11,-40
外国人,4,13215,国立市,5,-10,-15,-2,-3,5,3,-1,-3,-10,4,4,-23
外国人,4,13218,福生市,6,-8,-19,-38,-6,9,0,-4,0,11,-13,6,-56
外国人,4,13219,狛江市,0,4,7,-3,-2,6,11,-3,-5,-15,0,8,8
外国人,4,13220,東大和市,-2,-12,12,0,-7,-1,-10,-2,6,-4,0,1,-19
外国人,4,13221,清瀬市,-4,-2,-8,6,-6,-8,-4,-5,0,-5,-1,-3,-40
外国人,4,13222,東久留米市,-1,-1,-2,4,8,-13,2,-7,-5,14,-12,-5,-18
外国人,4,13223,武蔵村山市,1,10,10,8,13,4,1,6,5,2,3,6,69
外国人,4,13224,多摩市,-1,-10,11,16,17,20,6,8,-1,-9,0,14,71
外国人,4,13225,稲城市,2,0,2,10,6,-2,1,0,-1,1,-4,7,22
外国人,4,13227,羽村市,1,2,-7,6,3,-2,6,-4,6,4,1,1,17
外国人,4,13228,あきる野市,-1,0,-5,2,0,-4,0,-1,-1,6,1,7,4
外国人,4,13229,西東京市,11,-1,-11,-19,12,-6,7,8,4,6,-10,7,8
外国人,1,13550,町村部,5,3,-5,0,0,1,1,11,1,1,-1,0,17
外国人,2,13300,郡部,3,2,0,0,-1,0,2,11,1,1,-2,-1,16
外国人,4,13303,瑞穂町,2,2,2,-1,-1,-1,2,12,1,2,-2,-5,13
外国人,4,13305,日の出町,0,0,-1,1,0,1,0,-1,0,0,0,4,4
外国人,4,13307,檜原村,0,0,-1,0,0,0,0,0,0,0,0,0,-1
外国人,4,13308,奥多摩町,1,0,0,0,0,0,0,0,0,-1,0,0,0
外国人,2,13350,島部,2,1,-5,0,1,1,-1,0,0,0,1,1,1
外国人,3,13360,大島支庁,0,0,0,0,0,1,1,0,0,0,0,0,2
外国人,4,13361,大島町,0,0,0,0,0,1,1,1,0,0,0,0,3
外国人,4,13362,利島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,4,13363,新島村,0,0,0,0,0,0,0,-1,0,0,0,0,-1
外国人,4,13364,神津島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,3,13380,三宅支庁,1,0,-5,0,1,0,-2,0,0,0,0,0,-5
外国人,4,13381,三宅村,1,0,-5,0,1,0,-2,0,0,0,0,0,-5
外国人,4,13382,御蔵島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,3,13400,八丈支庁,0,1,0,0,0,0,0,0,0,0,0,1,2
外国人,4,13401,八丈町,0,1,1,0,0,0,0,0,0,0,0,1,3
外国人,4,13402,青ヶ島村,0,0,-1,0,0,0,0,0,0,0,0,0,-1
外国人,3,13420,小笠原支庁,1,0,0,0,0,0,0,0,0,0,1,0,2
外国人,4,13421,小笠原村,1,0,0,0,0,0,0,0,0,0,1,0,2
,,,,,,,,,,,,,,,,
人口の動き（平成28年中）,,,,,,,,,,,,,,,,
第11－１・２・３表　区市町村、月別都内間移動増減（総数、日本人、外国人）,,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,,
