"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2020-03-12 11:11:54","桜田公園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/shiba-01.html","芝地区","","新橋三丁目16番15号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/shiba01.jpg","","","","","","","","","","35.665199","139.756708",""
"2020-03-12 11:11:44","塩釜公園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/shiba-02.html","芝地区","","新橋五丁目19番7号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/shiba02.jpg","","","","","","","","","","35.663076","139.754772",""
"2020-03-12 11:11:11","南桜公園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/shiba-03.html","芝地区","","西新橋二丁目10番13号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/shiba03.jpg","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/shiba04.jpg","","","","","","","","35.666344","139.752715",""
"2020-03-12 11:10:58","新広尾公園（小山橋）　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/azabu-01.html","麻布地区","","麻布十番四丁目5番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu01.jpg","","","","","","","","","","35.654129","139.737385",""
"2020-03-12 11:09:50","中ノ橋児童遊園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/azabu-02.html","麻布地区","","東麻布一丁目30番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu02.jpg","","","","","","","","","","35.655071","139.741872",""
"2020-03-12 11:09:41","一の橋公園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/azabu-03.html","麻布地区","","東麻布三丁目9番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu200210_03.jpg","","","","","","","","","","35.655867","139.737510",""
"2020-03-12 10:49:57","南麻布一丁目児童遊園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/azabu-04.html","麻布地区","","南麻布一丁目7番29号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu04.jpg","","","","","","","","","","35.651017","139.737204",""
"2020-03-12 10:49:45","古川橋児童遊園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/azabu-05.html","麻布地区","","南麻布二丁目15番11号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu05.jpg","","","","","","","","","","35.646521","139.735453",""
"2020-03-12 10:49:36","笄児童遊園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/azabu-06.html","麻布地区","","西麻布二丁目1番2号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu200210_s01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu200210_s02.jpg","","","","","","","","35.664224","139.720049",""
"2020-03-12 10:49:28","西麻布二丁目植込み地　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/azabu-07.html","麻布地区","","西麻布二丁目24番","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu07.jpg","","","","","","","","","","35.660002","139.722553",""
"2020-03-12 11:13:45","氷川公園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/akasaka-01.html","赤坂地区","","赤坂六丁目5番4号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/akasaka01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu200210_s03.jpg","","","","","","","","35.670835","139.737082",""
"2020-03-12 11:12:17","青山公園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/akasaka-02.html","赤坂地区","","南青山二丁目21番12号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/akasaka02.jpg","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu200210_s04.jpg","","","","","","","","35.669176","139.718966",""
"2020-03-12 11:14:26","北青山一丁目資材置場裏　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/akasaka-03.html","赤坂地区","","北青山一丁目7番33号先","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/kitaaoama200219_01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/kitaaoama200219_02.jpg","","","","","","","","35.674966","139.720344",""
"2020-03-12 11:14:16","白金公園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/takanawa-01.html","高輪地区","","白金三丁目1番16号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/takanawa01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/shirogane200219_01.jpg","","","","","","","","35.646753","139.729327",""
"2020-03-12 10:49:13","仏所御念会駐車場　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/takanawa-03.html","高輪地区","","白金台二丁目5番","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/takanawa03.jpg","","","","","","","","","","35.635299","139.729523",""
"2020-03-12 11:13:54","高輪公園入口　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/takanawa-05.html","高輪地区","","高輪三丁目21番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/takanawa05.jpg","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/takanawa200219_01.jpg","","","","","","","","35.632872","139.735665",""
"2020-03-11 14:01:16","芝浦公園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/shibaurakonan-01.html","芝浦港南地区","","芝浦一丁目16番25号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/shibaurakonan01.jpg","","","","","","","","","","35.645622","139.751575",""
"2020-03-11 14:01:09","港南緑水公園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/shibaurakonan-02.html","芝浦港南地区","","港南四丁目7番47号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/shibaurakonan02-1.jpg","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/shibaurakonan02-2.jpg","","","","","","","","35.628834","139.751282",""
"2020-07-07 14:31:25","古川沿緑地（四之橋）　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/azabu-08.html","麻布地区","","南麻布三丁目21番","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/azabu-200630_d01.jpg","","","","","","","","","","35.647553","139.731909",""
"2022-02-18 11:10:23","芝園児童遊園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/shiba-04.html","芝地区","","芝二丁目7番12号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/220218-01.jpeg","","","","","","","","","","35.651917","139.750056",""
"2022-02-18 11:09:53","三田二丁目児童遊園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/shiba-05.html","芝地区","","三田二丁目20番7号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/220218-02-.png","","","","","","","","","","35.650528","139.744528",""
"2022-02-18 11:13:01","浜松町四丁目児童遊園　土のう置き場","009020000000","土のう","","https://www.city.minato.tokyo.jp/shisetsu/donou/shiba-06.html","芝地区","","浜松町二丁目13番3号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/donou/images/220218-03.png","","","","","","","","","","35.653278","139.754444",""

"港区施設情報 土のう","Ver20220307"
