階層コード,地域コード,地域,人口総数／平成17年8月１日,人口総数／平成17年7月１日,人口総数／平成16年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12587075,12583657,12502538,3418,0.03,84537,0.68
1,13100,区部,8531959,8529132,8472740,2827,0.03,59219,0.7
1,13200,市部,3964898,3964139,3938674,759,0.02,26224,0.67
1,13300,郡部,60564,60575,61006,-11,-0.02,-442,-0.72
1,13350,島部,29654,29811,30118,-157,-0.53,-464,-1.54
,,,,,,,,,
住民基本台帳による世帯と人口_平成17年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
