階層コード,地域コード,地域,人口総数／平成17年6月１日,人口総数／平成17年5月１日,人口総数／平成16年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12578028,12568036,12500610,9992,0.08,77418,0.62
1,13100,区部,8524968,8518075,8473226,6893,0.08,51742,0.61
1,13200,市部,3962626,3959452,3936104,3174,0.08,26522,0.67
1,13300,郡部,60608,60663,61103,-55,-0.09,-495,-0.81
1,13350,島部,29826,29846,30177,-20,-0.07,-351,-1.16
,,,,,,,,,
住民基本台帳による世帯と人口_平成17年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
