階層コード,地域コード,地域,人口総数／平成17年9月１日,人口総数／平成17年8月１日,人口総数／平成16年9月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12591624,12587075,12501516,4549,0.04,90108,0.72
1,13100,区部,8534816,8531959,8470587,2857,0.03,64229,0.76
1,13200,市部,3966721,3964898,3939807,1823,0.05,26914,0.68
1,13300,郡部,60507,60564,60985,-57,-0.09,-478,-0.78
1,13350,島部,29580,29654,30137,-74,-0.25,-557,-1.85
,,,,,,,,,
住民基本台帳による世帯と人口_平成17年9月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
