"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2003120101,"一の橋",2,60,30,90,5,9999,33,196,15,,5,"ENE",159,84,229
2003120102,"一の橋",1,61,30,91,4,9999,36,199,16,,7,"NW",162,82,235
2003120103,"一の橋",1,32,26,58,5,9999,32,196,13,,6,"ENE",144,83,228
2003120104,"一の橋",1,21,23,44,7,9999,13,191,1,,6,"N",138,87,204
2003120105,"一の橋",1,30,26,56,8,9999,14,192,7,,4,"ENE",137,88,206
2003120106,"一の橋",1,50,28,78,3,9999,16,193,9,,4,"NNW",138,89,209
2003120107,"一の橋",1,61,30,91,2,9999,20,194,15,,3,"ENE",138,89,214
2003120108,"一の橋",1,81,33,114,3,9999,25,194,18,,3,"NE",138,89,219
2003120109,"一の橋",1,117,36,153,4,9999,35,195,16,,4,"ENE",138,89,230
2003120110,"一の橋",1,143,42,185,6,9999,45,195,22,,4,"ENE",138,89,240
2003120111,"一の橋",1,130,46,176,8,9999,41,193,17,,3,"ENE",135,88,234
2003120112,"一の橋",1,119,43,162,6,9999,43,192,16,,7,"E",130,88,235
2003120113,"一の橋",1,112,42,154,4,9999,49,195,23,,4,"ENE",129,88,244
2003120114,"一の橋",1,125,42,167,1,9999,50,194,19,,3,"ENE",128,88,244
2003120115,"一の橋",1,129,43,172,1,9999,53,197,17,,10,"NE",128,88,250
2003120116,"一の橋",1,107,42,149,3,9999,56,194,24,,7,"ENE",125,88,250
2003120117,"一の橋",1,102,39,141,4,9999,56,194,21,,5,"NE",125,88,250
2003120118,"一の橋",1,78,35,113,6,9999,42,193,9,,5,"ENE",122,88,235
2003120119,"一の橋",1,80,33,113,7,9999,45,194,16,,7,"NE",120,88,239
2003120120,"一の橋",1,78,32,110,7,9999,41,194,9,,6,"NE",116,87,235
2003120121,"一の橋",1,51,32,83,7,9999,30,192,15,,7,"E",116,86,222
2003120122,"一の橋",1,48,29,77,7,9999,33,193,8,,6,"ENE",113,85,226
2003120123,"一の橋",1,47,28,75,9,9999,26,194,9,,8,"ENE",113,84,220
2003120124,"一の橋",1,40,27,67,11,9999,19,191,13,,9,"NE",113,84,210
2003120201,"一の橋",1,33,24,57,13,9999,14,189,4,,11,"NE",113,83,203
2003120202,"一の橋",1,33,25,58,12,9999,19,191,5,,8,"ENE",110,84,210
2003120203,"一の橋",1,44,27,71,12,9999,17,191,10,,7,"ENE",110,82,208
2003120204,"一の橋",1,38,28,66,11,9999,13,190,14,,9,"NE",114,77,203
2003120205,"一の橋",1,23,23,46,15,9999,12,189,9,,8,"NNE",116,73,201
2003120206,"一の橋",1,21,23,44,15,9999,9,189,7,,11,"NE",117,69,198
2003120207,"一の橋",1,35,28,63,12,9999,9,189,11,,6,"NE",114,70,198
2003120208,"一の橋",1,52,31,83,10,9999,18,190,12,,9,"ENE",118,68,208
2003120209,"一の橋",2,83,35,118,8,9999,29,191,18,,8,"NE",132,62,220
2003120210,"一の橋",3,119,40,159,5,9999,111,192,17,,7,"E",141,57,303
2003120211,"一の橋",3,128,43,171,6,9999,47,193,20,,10,"ENE",158,50,240
2003120212,"一の橋",2,112,45,157,5,9999,47,193,19,,5,"E",170,48,240
2003120213,"一の橋",2,98,44,142,10,9999,44,192,16,,12,"ENE",183,36,236
2003120214,"一の橋",1,64,35,99,12,9999,28,189,10,,9,"ENE",183,40,217
2003120215,"一の橋",2,88,39,127,8,9999,36,189,14,,10,"ENE",177,40,225
2003120216,"一の橋",2,106,41,147,7,9999,44,190,16,,11,"ENE",169,40,234
2003120217,"一の橋",2,79,38,117,6,9999,41,189,15,,7,"E",162,40,230
2003120218,"一の橋",2,81,39,120,6,9999,44,191,13,,7,"ENE",154,43,235
2003120219,"一の橋",2,81,38,119,4,9999,47,193,12,,9,"ENE",153,45,240
2003120220,"一の橋",1,57,34,91,6,9999,42,194,10,,8,"ENE",147,46,236
2003120221,"一の橋",1,42,32,74,10,9999,24,192,9,,6,"ENE",147,44,216
2003120222,"一の橋",1,42,31,73,7,9999,29,193,9,,8,"WSW",143,44,222
2003120223,"一の橋",1,48,32,80,5,9999,24,194,12,,8,"ENE",134,44,218
2003120224,"一の橋",1,37,31,68,10,9999,22,194,11,,10,"NNE",131,43,216
2003120301,"一の橋",1,44,31,75,12,9999,20,193,9,,9,"ENE",129,43,213
2003120302,"一の橋",1,31,27,58,12,9999,12,193,7,,10,"N",125,45,205
2003120303,"一の橋",1,35,29,64,10,9999,11,193,8,,6,"E",123,44,204
2003120304,"一の橋",0,26,26,52,14,9999,11,194,14,,10,"ENE",120,45,205
2003120305,"一の橋",0,19,24,43,18,9999,10,193,10,,9,"NE",119,44,203
2003120306,"一の橋",1,24,26,50,16,9999,10,195,10,,12,"NNE",119,44,205
2003120307,"一の橋",1,30,30,60,14,9999,9,193,8,,8,"ENE",118,44,202
2003120308,"一の橋",1,51,35,86,12,9999,16,194,16,,8,"E",118,44,210
2003120309,"一の橋",1,62,39,101,9,9999,33,196,22,,6,"NE",119,46,229
2003120310,"一の橋",2,93,45,138,5,9999,34,196,26,,6,"E",120,47,230
2003120311,"一の橋",3,121,48,169,3,9999,49,197,32,,6,"E",123,47,246
2003120312,"一の橋",3,102,46,148,9,9999,56,198,22,,8,"E",129,40,254
2003120313,"一の橋",4,93,44,137,6,9999,40,190,21,,6,"E",126,45,230
2003120314,"一の橋",5,94,45,139,4,9999,32,196,36,,6,"ENE",131,43,228
2003120315,"一の橋",9998,9998,9998,9998,9998,9998,9998,9998,33,,11,"WSW",134,47,9999
2003120316,"一の橋",9,106,48,154,5,10,47,231,32,,4,"SSE",132,52,278
2003120317,"一の橋",7,112,47,159,2,13,47,211,26,,5,"ESE",128,56,258
2003120318,"一の橋",8,99,45,144,6,14,44,198,25,,3,"ESE",126,62,242
2003120319,"一の橋",7,74,42,116,3,10,37,197,28,,5,"SW",122,67,234
2003120320,"一の橋",5,98,43,141,3,12,39,195,19,,3,"SSW",119,71,234
2003120321,"一の橋",5,58,39,97,5,9,30,195,15,,5,"ENE",119,72,225
2003120322,"一の橋",6,87,41,128,7,12,41,201,20,,8,"WSW",126,68,242
2003120323,"一の橋",6,136,47,183,7,18,94,209,36,,7,"ENE",109,63,303
2003120324,"一の橋",5,139,45,184,6,17,89,206,33,,4,"ENE",108,59,295
2003120401,"一の橋",6,9995,9995,9995,3,9995,81,202,38,,9,"ENE",103,59,283
2003120402,"一の橋",4,9995,9995,9995,2,10,52,198,40,,7,"ENE",103,56,250
2003120403,"一の橋",3,84,38,122,5,10,43,196,23,,5,"ESE",109,50,239
2003120404,"一の橋",2,76,37,113,6,9,32,194,22,,7,"NNE",109,50,226
2003120405,"一の橋",2,91,37,128,6,9,40,196,25,,5,"NNE",104,53,236
2003120406,"一の橋",2,79,36,115,4,7,34,196,20,,5,"ENE",99,53,230
2003120407,"一の橋",2,96,38,134,1,9,34,195,19,,4,"E",104,47,229
2003120408,"一の橋",2,90,40,130,4,10,32,194,16,,7,"E",100,51,226
2003120409,"一の橋",4,109,41,150,3,11,43,195,22,,5,"E",116,48,238
