"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2024-06-28 15:57:22","1.御成門学園御成門小学校（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/01.html","芝地区","区民避難所は災害により家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区芝公園三丁目2番4号","","","","","","","","","","","","","","","","","","","","35.660982","139.749524",""
"2016-02-19 10:14:59","2.芝小学校（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/02.html","芝地区","区民避難所は災害による家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区芝二丁目21番3号","","","","","","","","","","","","","","","","","","","","35.651298","139.750139",""
"2022-09-26 16:42:05","3.札の辻スクエア（産業振興センター）（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/03.html","芝地区","区民避難所は災害による家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区芝五丁目36番4号","","","","","","","","","","","","","","","","","","","","35.6451776357033","139.74475905524724",""
"2024-06-28 15:59:00","4.赤羽小学校（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/04.html","芝地区","区民避難所は災害により家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区三田二丁目6番4号","","","","","","","","","","","","","","","","","","","","35.653237","139.742480",""
"2024-06-28 15:58:18","5.御成門学園御成門中学校（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/05.html","芝地区","区民避難所は災害により家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区西新橋三丁目25番30号","","","","","","","","","","","","","","","","","","","","35.661640","139.750329",""
"2020-06-26 10:01:12","6.生涯学習センター（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/06.html","芝地区","区民避難所は災害による家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区新橋三丁目16番3号","","","","","","","","","","","","","","","","","","","","35.665575","139.757085",""
"2016-02-19 10:17:59","7.エコプラザ（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/07.html","芝地区","区民避難所は災害による家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区浜松町一丁目13番1号","","","","","","","","","","","","","","","","","","","","35.658866","139.756851",""
"2019-06-07 15:43:52","8.福祉プラザさくら川（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/08.html","芝地区","区民避難所は災害による家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区新橋六丁目19番2号","","","","","","","","","","","","","","","","","","","","35.661172","139.753823",""
"2023-06-23 13:31:06","9.神明子ども中高生プラザ・神明いきいきプラザ（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/09.html","芝地区","区民避難所は災害による家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区浜松町一丁目6番7号","","","","","","","","","","","","","","","","","","","","35.658770","139.757557",""
"2016-03-14 11:13:44","10.虎ノ門いきいきプラザ（区民避難所）","009017001000","区民避難所（地域防災拠点）・福祉避難所","区民避難所（地域防災拠点）","https://www.city.minato.tokyo.jp/shisetsu/hinansho/kuminhinansho/10.html","芝地区","区民避難所は災害による家屋の倒壊・延焼等で被害を受けた区民の一時的な生活場所です。","港区虎ノ門一丁目21番10号","","","","","","","","","","","","","","","","","","","","35.667859","139.748668",""
