区分,合計,合計前年増減率(%),内訳/都内在住者,内訳/都内在住者前年増減率(%),内訳/道府県在住者,内訳/道府県在住者前年増減率(%),内訳/外国在住者,内訳/外国在住者前年増減率(%)
生産波及効果（百万円）,11813931.2313113,4.13555557882802,3639028.56267761,4.80378644347698,5825588.56704152,3.14189329588479,2349314.10159214,5.61554118982805
所得効果（百万円）,4607068,2.16485439361808,1392652.41420926,4.11741283057131,2245187.18861623,-0.178628681647259,969228.631137472,5.0470561918734
雇用効果（人）,976308.871162637,14.3222616676595,295961.682339902,13.9818985408005,467768.644353556,15.7681865421249,212578.54446918,11.7163823931802
税収効果（百万円）,456101.232570597,8.29298926400884,140507.726937673,8.9522790372136,224815.67702098,7.27203760347174,90777.8286119438,9.85336658898641
