区分,合計（千人回）,合計対前年増減率(%),内訳／日本在住者（千人回）,内訳／日本在住者対前年増減率(%),内訳／都内在住者（千人回）,内訳／都内在住者対前年増減率(%),内訳／道府県在住者（千人回）,内訳／道府県在住者対前年増減率(%),内訳／外国在住者（千人回）,内訳／外国在住者対前年増減率(%)
観光入込客数,550738.331436099,2.54203691261836,536495.508587184,2.51944881014956,285349.893590122,4.75712835529853,251145.614997061,9.02765587647902E-02,14242.8228489155,3.40019014355462
観光入込客数／宿泊客,46161.8761514221,4.19483171367392,35520.1441121444,4.47212751636723,10415.211209779,10.172321963259,25104.9329023654,2.2767802290192,10641.7320392777,3.27983237255611
観光入込客数／日帰り客,504576.455284677,2.39344287741816,500975.364475039,2.38376756904919,274934.682380343,4.5624329428436,226040.682094696,-0.146810342940673,3601.09080963779,3.75750937886197
