区分,合計（千人回）,合計対前年増減率(%),内訳／日本在住者（千人回）,内訳／日本在住者対前年増減率(%),内訳／都内在住者（千人回）,内訳／都内在住者対前年増減率(%),内訳／道府県在住者（千人回）,内訳／道府県在住者対前年増減率(%),内訳／外国在住者（千人回）,内訳／外国在住者対前年増減率(%)
観光入込客数,537085.421762602,1.83615942884958,523310.956909934,1.75215744375308,272391.863036106,0.697890307524696,250919.093873828,2.92192239815605,13774.4648526677,5.13356530999856
観光入込客数／宿泊客,44303.4221488781,2.87045369159749,33999.6369908132,2.45156445522152,9453.56422028787,-0.907008763066208,24546.0727705254,3.80659912357724,10303.7851580649,4.27730398729891
観光入込客数／日帰り客,492781.999613724,1.74418957090521,489311.319919121,1.70391402557162,262938.298815818,0.756560816033724,226373.021103303,2.82690049284342,3470.67969460283,7.76055651307705
