項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,552,-,552,-,792,-,1086,-,1058,-,1220,-,1134,-,3605,-,1734,-
0,0,0,0,0,調査世帯数,699,-,37,-,37,-,57,-,75,-,73,-,85,-,78,-,257,-,119,-
0,0,0,0,0,世帯人員,2.89,-,2.74,-,3.41,-,3.54,-,3.59,-,3.29,-,3.09,-,2.73,-,2.34,-,2.25,-
0,0,0,0,0,有業人員,1.37,-,1.64,-,1.71,-,1.61,-,1.68,-,1.68,-,1.91,-,1.73,-,0.74,-,0.49,-
0,0,0,0,0,世帯主平均年齢,59,-,31.7,-,37.2,-,42.6,-,47,-,51.9,-,56.7,-,62,-,75.5,-,81.9,-
2,2,0,0,0,生計支出,297012,-,322897,-,288688,-,271809,-,342845,-,389594,-,387659,-,256855,-,240834,-,217981,-
2,3,0,0,0,消費支出,297012,100,322897,100,288688,100,271809,100,342845,100,389594,100,387659,100,256855,100,240834,100,217981,100
2,4,1,0,0,食料,84929,28.6,64789,20.1,87165,30.2,89304,32.9,102337,29.8,89458,23,98261,25.3,81939,31.9,76564,31.8,67676,31
2,5,1,1,0,穀類,6502,2.2,4070,1.3,5515,1.9,6917,2.5,7828,2.3,6472,1.7,6822,1.8,6963,2.7,6290,2.6,6011,2.8
2,6,1,1,1,米類,1666,0.6,777,0.2,920,0.3,1676,0.6,1971,0.6,1643,0.4,1713,0.4,2013,0.8,1704,0.7,1804,0.8
2,6,1,1,2,パン,2760,0.9,1569,0.5,2823,1,2955,1.1,3286,1,2761,0.7,2981,0.8,2791,1.1,2647,1.1,2340,1.1
2,6,1,1,3,麺類,1561,0.5,1311,0.4,1345,0.5,1809,0.7,1875,0.5,1499,0.4,1548,0.4,1558,0.6,1506,0.6,1419,0.7
2,6,1,1,4,他の穀類,515,0.2,413,0.1,426,0.1,477,0.2,696,0.2,568,0.1,580,0.1,602,0.2,434,0.2,447,0.2
2,5,1,2,0,魚介類,6030,2,2625,0.8,4060,1.4,5147,1.9,5905,1.7,5620,1.4,5848,1.5,6974,2.7,6969,2.9,6251,2.9
2,6,1,2,1,生鮮魚介,3698,1.2,1504,0.5,2694,0.9,3137,1.2,3950,1.2,3340,0.9,3740,1,4509,1.8,4071,1.7,3518,1.6
2,6,1,2,2,塩干魚介,963,0.3,406,0.1,564,0.2,828,0.3,737,0.2,1031,0.3,784,0.2,1053,0.4,1220,0.5,1149,0.5
2,6,1,2,3,魚肉練製品,540,0.2,258,0.1,288,0.1,373,0.1,502,0.1,499,0.1,594,0.2,597,0.2,645,0.3,705,0.3
2,6,1,2,4,他の魚介加工品,829,0.3,457,0.1,514,0.2,809,0.3,716,0.2,750,0.2,731,0.2,815,0.3,1034,0.4,880,0.4
2,5,1,3,0,肉類,8196,2.8,5337,1.7,6830,2.4,8403,3.1,9804,2.9,10767,2.8,10372,2.7,7924,3.1,6907,2.9,5744,2.6
2,6,1,3,1,生鮮肉,6714,2.3,4273,1.3,5725,2,6663,2.5,8112,2.4,8926,2.3,8710,2.2,6460,2.5,5584,2.3,4509,2.1
2,6,1,3,2,加工肉,1482,0.5,1065,0.3,1105,0.4,1740,0.6,1692,0.5,1841,0.5,1662,0.4,1463,0.6,1323,0.5,1235,0.6
2,5,1,4,0,乳卵類,4308,1.5,3863,1.2,3359,1.2,4437,1.6,4961,1.4,4558,1.2,5052,1.3,3869,1.5,4110,1.7,3797,1.7
2,6,1,4,1,牛乳,1215,0.4,926,0.3,870,0.3,1383,0.5,1629,0.5,1431,0.4,1244,0.3,988,0.4,1148,0.5,1127,0.5
2,6,1,4,2,乳製品,2314,0.8,2307,0.7,1928,0.7,2250,0.8,2549,0.7,2280,0.6,2924,0.8,2129,0.8,2179,0.9,1925,0.9
2,6,1,4,3,卵,780,0.3,630,0.2,561,0.2,804,0.3,783,0.2,847,0.2,884,0.2,753,0.3,783,0.3,745,0.3
2,5,1,5,0,野菜・海藻,9834,3.3,5680,1.8,6620,2.3,8351,3.1,9257,2.7,10467,2.7,10309,2.7,10329,4,10960,4.6,10397,4.8
2,6,1,5,1,生鮮野菜,6801,2.3,4192,1.3,4907,1.7,5839,2.1,6423,1.9,7653,2,6860,1.8,6919,2.7,7508,3.1,7029,3.2
2,6,1,5,2,乾物・海藻,782,0.3,367,0.1,439,0.2,649,0.2,764,0.2,766,0.2,851,0.2,891,0.3,881,0.4,881,0.4
