項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,552,552,792,1086,1058,1220,1134,3605,1734
0,0,0,0,0,0,0,調査世帯数,699,-,37,37,57,75,73,85,78,257,119
0,0,0,0,0,0,0,世帯人員,2.89,-,2.74,3.41,3.54,3.59,3.29,3.09,2.73,2.34,2.25
0,0,0,0,0,0,0,有業人員,1.37,-,1.64,1.71,1.61,1.68,1.68,1.91,1.73,0.74,0.49
0,0,0,0,0,0,0,世帯主平均年齢,59,-,31.7,37.2,42.6,47,51.9,56.7,62,75.5,81.9
2,2,0,0,0,0,0,生計支出,297012,-19.4,322897,288688,271809,342845,389594,387659,256855,240834,217981
2,3,0,0,0,0,0,消費支出,297012,-3.5,322897,288688,271809,342845,389594,387659,256855,240834,217981
2,4,1,0,0,0,0,食料,87569,-3,66494,87941,90052,104297,90947,106991,84735,78481,69909
2,5,1,1,0,0,0,穀類,6556,-5.4,4070,5515,6917,7828,6554,7026,7051,6319,6011
2,6,1,1,1,0,0,米類,1670,-16.1,777,920,1676,1971,1643,1713,2052,1704,1804
2,7,1,1,1,0,102,米,1670,-16.1,777,920,1676,1971,1643,1713,2052,1704,1804
2,6,1,1,2,0,0,パン,2778,-9.7,1569,2823,2955,3286,2843,2985,2827,2661,2340
2,7,1,1,2,0,120,食パン,935,-0.6,584,878,1036,1048,891,869,976,964,815
2,7,1,1,2,0,129,他のパン,1844,-13.7,985,1945,1918,2239,1951,2116,1851,1698,1526
2,6,1,1,3,0,0,麺類,1591,14.1,1311,1345,1809,1875,1500,1743,1566,1520,1419
2,7,1,1,3,0,130,生うどん・そば,238,-5.9,227,204,202,213,139,219,256,289,324
2,7,1,1,3,0,131,乾うどん・そば,123,127.8,43,85,85,57,56,247,31,175,132
2,7,1,1,3,0,134,パスタ,148,-9.2,137,100,169,219,162,149,195,112,107
2,7,1,1,3,0,133,中華麺,367,10.2,190,193,462,420,412,427,365,351,345
2,7,1,1,3,0,135,カップ麺,426,22.1,453,564,602,495,444,430,442,330,329
2,7,1,1,3,0,132,即席麺,195,25,212,139,199,337,187,175,172,173,121
2,7,1,1,3,0,139,他の麺類,94,9.3,49,62,90,133,100,95,106,90,61
2,6,1,1,4,0,0,他の穀類,516,11.2,413,426,477,696,568,585,606,434,447
2,7,1,1,4,0,140,小麦粉,69,7.8,36,34,78,81,77,108,44,66,90
2,7,1,1,4,0,150,もち,120,12.1,50,41,62,111,94,75,210,153,187
2,7,1,1,4,0,160,他の穀類のその他,328,11.9,327,352,337,505,398,401,353,215,170
2,5,1,2,0,0,0,魚介類,6100,1.4,2625,4060,5164,5905,5630,5972,6996,7108,6442
2,6,1,2,1,0,0,生鮮魚介,3715,4.9,1504,2694,3154,3950,3350,3829,4509,4080,3518
2,7,1,2,1,170-189,0,鮮魚,3290,4.2,1405,2377,2808,3361,3127,3413,3993,3590,3049
2,7,1,2,1,170-189,170,まぐろ,555,-9.3,225,324,515,493,492,636,713,609,558
2,7,1,2,1,170-189,172,あじ,79,-4.8,58,58,82,73,49,66,93,96,64
2,7,1,2,1,170-189,173,いわし,38,-5,33,19,36,27,8,44,30,55,63
2,7,1,2,1,170-189,174,かつお,81,37.3,58,28,61,38,83,96,149,83,48
2,7,1,2,1,170-189,175,かれい,46,27.8,-,12,14,63,40,19,7,83,74
2,7,1,2,1,170-189,176,さけ,440,3.3,176,358,444,519,682,453,493,376,373
2,7,1,2,1,170-189,177,さば,68,-18.1,54,32,43,55,70,90,83,72,77
2,7,1,2,1,170-189,178,さんま,8,-33.3,5,-,-,4,9,4,18,10,9
2,7,1,2,1,170-189,180,たい,103,24.1,20,133,23,60,92,157,175,104,81
2,7,1,2,1,170-189,181,ぶり,327,16,223,331,398,331,347,350,304,320,328
2,7,1,2,1,170-189,182,いか,144,2.1,77,58,100,136,92,154,197,174,145
2,7,1,2,1,170-189,183,たこ,116,14.9,49,103,128,136,126,154,78,116,56
2,7,1,2,1,170-189,185,えび,236,15.7,156,166,266,333,208,214,292,221,196
2,7,1,2,1,170-189,186,かに,47,370,6,11,3,7,4,86,54,78,62
2,7,1,2,1,170-189,189,他の鮮魚,597,6.8,210,467,419,738,583,445,676,703,518
2,7,1,2,1,170-189,187,さしみ盛合わせ,406,-4.9,55,278,276,351,242,444,631,489,398
2,7,1,2,1,190-194,0,貝類,424,10.7,99,317,346,589,223,416,516,491,469
2,7,1,2,1,190-194,190,あさり,65,-24.4,5,35,65,19,62,111,88,71,84
2,7,1,2,1,190-194,192,しじみ,33,10,-,-,7,26,11,45,16,59,58
2,7,1,2,1,190-194,191,かき(貝),168,36.6,49,118,109,301,62,138,204,197,192
2,7,1,2,1,190-194,194,ほたて貝,101,-1,37,68,47,159,64,74,147,117,81
2,7,1,2,1,190-194,193,他の貝,57,35.7,9,96,118,83,25,48,62,47,55
2,6,1,2,2,0,0,塩干魚介,968,-5.2,406,564,828,737,1031,784,1053,1233,1156
2,7,1,2,2,0,195,塩さけ,135,-11.2,134,71,159,116,197,102,126,140,154
2,7,1,2,2,0,196,たらこ,153,-13.6,6,167,105,171,161,139,220,160,159
2,7,1,2,2,0,197,しらす干し,143,-2.1,70,78,92,104,177,72,150,198,202
2,7,1,2,2,0,198,干しあじ,68,13.3,-,15,26,4,63,66,78,114,128
2,7,1,2,2,0,202,他の塩干魚介,470,-3.3,195,234,446,343,433,405,479,622,513
2,6,1,2,3,0,0,魚肉練製品,545,-1.6,258,288,373,502,499,594,597,661,705
2,7,1,2,3,0,203,揚げかまぼこ,154,-2.5,45,67,46,129,117,195,224,189,246
2,7,1,2,3,0,204,ちくわ,109,5.8,73,52,70,118,110,98,103,134,128
2,7,1,2,3,0,205,かまぼこ,153,-12.1,68,139,159,142,124,175,132,177,207
2,7,1,2,3,0,209,他の魚肉練製品,130,9.2,72,30,98,113,147,125,137,161,124
2,6,1,2,4,0,0,他の魚介加工品,872,-3,457,514,809,716,750,765,837,1133,1062
2,7,1,2,4,0,210,かつお節・削り節,49,-26.9,16,16,30,34,69,43,22,73,78
2,7,1,2,4,0,213,魚介の漬物,244,14.6,95,116,140,135,197,206,292,353,364
2,7,1,2,4,0,215,魚介のつくだ煮,59,-18.1,11,10,19,16,42,20,93,103,105
2,7,1,2,4,0,216,魚介の缶詰,258,-3.7,157,142,263,201,308,224,245,309,358
2,7,1,2,4,0,217,他の魚介加工品のその他,262,-6.1,180,230,357,331,134,272,185,295,158
2,5,1,3,0,0,0,肉類,8221,1.6,5337,6830,8403,9804,10792,10372,7959,6960,5744
2,6,1,3,1,0,0,生鮮肉,6737,1.1,4273,5725,6663,8112,8945,8710,6481,5637,4509
2,7,1,3,1,0,220,牛肉,1807,-10.6,450,1547,1263,2144,1756,2658,1673,1841,1575
2,7,1,3,1,0,221,豚肉,2893,0.4,2181,2275,3159,3328,4192,3591,2888,2292,1780
2,7,1,3,1,0,222,鶏肉,1543,11,1100,1349,1634,1986,2386,1900,1480,1138,961
2,7,1,3,1,0,22X,合いびき肉,248,10.2,205,383,272,359,378,327,244,132,109
2,7,1,3,1,0,224,他の生鮮肉,246,69.7,337,172,335,294,233,234,196,234,84
2,6,1,3,2,0,0,加工肉,1484,3.8,1065,1105,1740,1692,1847,1662,1478,1323,1235
2,7,1,3,2,0,225,ハム,377,9.6,152,287,266,404,403,433,389,413,405
2,7,1,3,2,0,226,ソーセージ,604,-2.9,523,436,847,657,719,585,671,525,484
2,7,1,3,2,0,227,ベーコン,251,0,197,147,323,259,394,288,232,208,199
2,7,1,3,2,0,229,他の加工肉,251,18.4,193,236,304,372,330,356,186,176,146
2,5,1,4,0,0,0,乳卵類,4319,-6,3863,3359,4437,4961,4567,5059,3870,4135,3801
2,6,1,4,1,0,230,牛乳,1215,-9.3,926,870,1383,1629,1432,1244,988,1148,1127
2,6,1,4,2,0,0,乳製品,2319,-4.8,2307,1928,2250,2549,2286,2931,2129,2189,1928
2,7,1,4,2,0,231,粉ミルク,82,-20.4,617,90,50,9,2,16,41,86,9
2,7,1,4,2,0,232,ヨーグルト,1200,-10.5,983,795,1256,1285,1060,1590,1054,1211,1137
2,7,1,4,2,0,233,バター,167,-6.2,82,215,143,157,254,205,218,128,134
2,7,1,4,2,0,234,チーズ,775,8.1,532,719,696,1024,870,1004,700,680,579
2,7,1,4,2,0,235,他の乳製品,95,-2.1,93,109,105,74,99,115,116,84,69
2,6,1,4,3,0,238,卵,785,-4.5,630,561,804,783,848,884,754,798,746
2,5,1,5,0,0,0,野菜・海藻,9866,1.7,5680,6620,8362,9301,10514,10363,10360,10993,10465
2,6,1,5,1,0,0,生鮮野菜,6818,3.7,4192,4907,5846,6423,7692,6860,6926,7541,7097
2,7,1,5,1,240-249,0,葉茎菜,2381,8.4,1418,1685,2070,2202,2451,2540,2544,2632,2487
2,7,1,5,1,240-249,240,キャベツ,245,19.5,161,145,268,220,246,282,278,252,261
2,7,1,5,1,240-249,241,ほうれんそう,267,-2.2,160,227,153,241,244,253,320,318,317
2,7,1,5,1,240-249,242,はくさい,121,-9,144,78,126,113,150,124,137,112,107
2,7,1,5,1,240-249,243,ねぎ,349,14.8,218,209,300,292,330,424,401,381,363
2,7,1,5,1,240-249,244,レタス,236,0.4,118,165,192,245,342,294,227,223,224
2,7,1,5,1,240-249,247,ブロッコリー,271,3,113,175,247,270,295,263,292,304,303
2,7,1,5,1,240-249,245,もやし,85,3.7,89,54,86,108,104,97,81,74,73
2,7,1,5,1,240-249,249,他の葉茎菜,807,15.1,414,633,698,712,739,804,808,967,840
2,7,1,5,1,250-259 25X,0,根菜,1731,3.5,999,1275,1273,1674,1840,1659,1673,2041,1898
2,7,1,5,1,250-259 25X,250,さつまいも,122,14,106,72,62,74,136,57,142,170,161
2,7,1,5,1,250-259 25X,251,じゃがいも,276,12.2,176,124,230,342,340,281,274,284,241
2,7,1,5,1,250-259 25X,252,さといも,63,1.6,25,32,14,43,60,39,37,108,100
2,7,1,5,1,250-259 25X,253,だいこん,175,9.4,77,121,154,121,162,191,187,213,234
2,7,1,5,1,250-259 25X,254,にんじん,212,-4.5,167,233,174,246,242,226,144,221,202
2,7,1,5,1,250-259 25X,255,ごぼう,82,-1.2,44,40,60,102,47,74,91,104,110
2,7,1,5,1,250-259 25X,256,たまねぎ,313,-0.3,212,288,262,340,351,317,321,320,299
2,7,1,5,1,250-259 25X,258,れんこん,118,18,18,75,66,110,121,123,132,146,149
2,7,1,5,1,250-259 25X,25X,たけのこ,49,19.5,43,52,12,19,82,70,50,49,43
2,7,1,5,1,250-259 25X,259,他の根菜,322,-4.5,131,238,238,276,299,279,294,427,359
2,7,1,5,1,260-269 26B 26X,0,他の野菜,2706,0.1,1774,1947,2503,2547,3401,2661,2709,2868,2711
2,7,1,5,1,260-269 26B 26X,260,さやまめ,172,-7.5,33,149,204,115,165,105,230,213,194
2,7,1,5,1,260-269 26B 26X,261,かぼちゃ,114,-6.6,74,108,69,60,104,86,145,149,182
2,7,1,5,1,260-269 26B 26X,262,きゅうり,258,-9.5,158,151,235,207,286,280,247,297,290
2,7,1,5,1,260-269 26B 26X,263,なす,124,0.8,105,109,111,101,110,152,109,139,148
2,7,1,5,1,260-269 26B 26X,264,トマト,682,-7,457,476,589,575,739,640,706,791,857
2,7,1,5,1,260-269 26B 26X,265,ピーマン,193,10.3,146,156,177,142,253,214,203,197,202
2,7,1,5,1,260-269 26B 26X,266,生しいたけ,180,1.1,97,118,104,140,190,190,165,228,180
2,7,1,5,1,260-269 26B 26X,26B,しめじ,161,8.8,135,140,176,190,168,173,139,158,167
2,7,1,5,1,260-269 26B 26X,26X,えのきたけ,108,-6.9,83,48,164,118,106,150,110,92,102
2,7,1,5,1,260-269 26B 26X,267,他のきのこ,276,11.3,212,219,247,270,289,323,229,298,222
2,7,1,5,1,260-269 26B 26X,269,他の野菜のその他,438,12.6,275,273,427,629,990,347,426,306,167
2,6,1,5,2,0,0,乾物・海藻,790,0.4,367,439,653,764,768,905,897,881,881
2,7,1,5,2,0,273,豆類,37,-5.1,-,11,2,18,24,16,41,70,91
2,7,1,5,2,0,274,干ししいたけ,31,14.8,-,21,-,17,22,23,32,52,44
2,7,1,5,2,0,276,干しのり,247,-0.8,131,146,258,285,230,316,339,218,222
2,7,1,5,2,0,277,わかめ,151,6.3,100,63,128,175,176,153,122,172,145
2,7,1,5,2,0,278,こんぶ,59,-18.1,17,39,37,29,25,50,46,100,107
2,7,1,5,2,0,279,他の乾物・海藻,265,2.7,118,159,228,241,290,346,318,268,273
2,6,1,5,3,0,0,大豆加工品,1112,-6.4,651,639,967,1017,1084,1184,1271,1249,1219
2,7,1,5,3,0,280,豆腐,407,-6.7,237,271,325,384,376,470,451,452,431
2,7,1,5,3,0,281,油揚げ・がんもどき,258,-0.4,89,159,207,200,240,269,279,322,324
2,7,1,5,3,0,282,納豆,371,-12.5,256,181,398,347,415,356,455,385,373
2,7,1,5,3,0,289,他の大豆製品,76,11.8,69,27,36,85,52,89,85,89,91
2,6,1,5,4,0,0,他の野菜・海藻加工品,1147,-0.3,470,635,896,1097,970,1415,1266,1322,1268
