項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
2,6,4,1,2,冷暖房用器具,1937,0.6,2443,0.8,2145,0.6,14,0,-,-,399,0.2,2864,0.8
2,6,4,1,3,一般家具,510,0.2,300,0.1,742,0.2,-,-,-,-,620,0.2,785,0.2
2,5,4,2,0,室内装備・装飾品,624,0.2,728,0.2,526,0.1,1128,0.4,449,0.1,115,0,216,0.1
2,5,4,3,0,寝具類,1200,0.4,1475,0.5,1195,0.3,151,0.1,-,-,1205,0.5,1088,0.3
2,5,4,4,0,家事雑貨,2947,0.9,1848,0.6,4120,1.1,1729,0.7,2774,0.7,1898,0.7,3585,1
2,5,4,5,0,家事用消耗品,3947,1.2,3346,1.1,4565,1.2,3117,1.2,3710,1,3761,1.5,3920,1
2,5,4,6,0,家事サービス,668,0.2,496,0.2,697,0.2,564,0.2,198,0.1,1493,0.6,704,0.2
2,4,5,0,0,被服及び履物,10848,3.3,9510,3.1,12890,3.5,7740,2.9,20934,5.5,7361,2.9,15653,4.2
2,5,5,1,0,和服,31,0,14,0,42,0,60,0,-,-,-,-,22,0
2,5,5,2,0,洋服,4093,1.2,3604,1.2,4755,1.3,3916,1.5,13286,3.5,2154,0.8,5953,1.6
2,6,5,2,1,男子用洋服,1454,0.4,1608,0.5,1512,0.4,1152,0.4,3420,0.9,642,0.3,2447,0.7
2,6,5,2,2,婦人用洋服,2220,0.7,1995,0.7,2424,0.7,2648,1,8916,2.3,1369,0.5,3048,0.8
2,6,5,2,3,子供用洋服,419,0.1,-,-,819,0.2,116,0,950,0.2,142,0.1,459,0.1
2,5,5,3,0,シャツ・セーター類,2225,0.7,1982,0.7,2543,0.7,2221,0.8,6202,1.6,1228,0.5,2906,0.8
2,6,5,3,1,男子用シャツ・セーター類,621,0.2,659,0.2,719,0.2,118,0,-,-,391,0.2,839,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1470,0.4,1323,0.4,1550,0.4,2092,0.8,6116,1.6,837,0.3,1833,0.5
2,6,5,3,3,子供用シャツ・セーター類,134,0,-,-,274,0.1,11,0,87,0,-,-,234,0.1
2,5,5,4,0,下着類,1086,0.3,981,0.3,1355,0.4,535,0.2,998,0.3,453,0.2,1506,0.4
2,6,5,4,1,男子用下着類,291,0.1,268,0.1,348,0.1,92,0,-,-,265,0.1,329,0.1
2,6,5,4,2,婦人用下着類,619,0.2,713,0.2,654,0.2,443,0.2,998,0.3,120,0,902,0.2
2,6,5,4,3,子供用下着類,176,0.1,-,-,352,0.1,-,-,-,-,68,0,275,0.1
2,5,5,5,0,生地・糸類,93,0,105,0,109,0,6,0,-,-,26,0,153,0
2,5,5,6,0,他の被服,656,0.2,627,0.2,810,0.2,247,0.1,129,0,254,0.1,842,0.2
2,5,5,7,0,履物類,1676,0.5,1422,0.5,2192,0.6,406,0.2,320,0.1,1003,0.4,2788,0.7
2,5,5,8,0,被服関連サービス,988,0.3,775,0.3,1085,0.3,349,0.1,-,-,2243,0.9,1482,0.4
2,4,6,0,0,保健医療,17596,5.3,21017,6.9,16806,4.5,9829,3.7,3258,0.9,15819,6.2,13559,3.6
2,5,6,1,0,医薬品,2741,0.8,2915,1,2561,0.7,2496,0.9,385,0.1,3449,1.4,2331,0.6
2,5,6,2,0,健康保持用摂取品,1393,0.4,1658,0.5,1285,0.3,794,0.3,-,-,1577,0.6,1096,0.3
2,5,6,3,0,保健医療用品・器具,2843,0.9,2246,0.7,3323,0.9,2191,0.8,2458,0.6,3379,1.3,2766,0.7
2,5,6,4,0,保健医療サービス,10619,3.2,14199,4.7,9637,2.6,4348,1.7,415,0.1,7414,2.9,7366,2
2,4,7,0,0,交通・通信,40425,12.2,23352,7.7,58745,15.8,22461,8.5,15067,3.9,22159,8.7,33365,8.9
2,5,7,1,0,交通,4329,1.3,4205,1.4,4791,1.3,2382,0.9,2598,0.7,4265,1.7,7387,2
2,5,7,2,0,自動車等関係費,23390,7.1,8068,2.7,39619,10.6,6818,2.6,1596,0.4,9100,3.6,11690,3.1
2,6,7,2,1,自動車等購入,12629,3.8,-,-,25934,7,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,724,0.2,-,-,1129,0.3,-,-,-,-,2536,1,962,0.3
2,6,7,2,3,自動車等維持,10037,3,8068,2.7,12556,3.4,6818,2.6,1596,0.4,6564,2.6,10728,2.9
2,5,7,3,0,通信,12706,3.8,11079,3.6,14335,3.8,13261,5,10874,2.8,8794,3.5,14289,3.8
2,4,8,0,0,教育,18200,5.5,-,-,31130,8.4,33433,12.7,144578,37.8,144,0.1,22346,6
2,5,8,1,0,授業料等,14864,4.5,-,-,24688,6.6,31313,11.9,127276,33.3,30,0,18305,4.9
2,5,8,2,0,教科書・学習参考教材,162,0,-,-,325,0.1,40,0,330,0.1,-,-,363,0.1
2,5,8,3,0,補習教育,3175,1,-,-,6117,1.6,2080,0.8,16972,4.4,115,0,3678,1
2,4,9,0,0,教養娯楽,30922,9.4,27172,9,37143,10,18921,7.2,31282,8.2,21962,8.7,33402,8.9
2,5,9,1,0,教養娯楽用耐久財,3705,1.1,3233,1.1,4622,1.2,2768,1.1,6044,1.6,876,0.3,4537,1.2
2,5,9,2,0,教養娯楽用品,8357,2.5,7100,2.3,9887,2.7,3758,1.4,2603,0.7,10055,4,8193,2.2
2,5,9,3,0,書籍・他の印刷物,3667,1.1,4231,1.4,3364,0.9,3635,1.4,5620,1.5,2948,1.2,3060,0.8
2,5,9,4,0,教養娯楽サービス,15193,4.6,12607,4.2,19270,5.2,8760,3.3,17015,4.4,8083,3.2,17612,4.7
2,6,9,4,1,宿泊料,1278,0.4,628,0.2,2059,0.6,418,0.2,-,-,227,0.1,1913,0.5
2,6,9,4,2,パック旅行費,1051,0.3,142,0,2055,0.6,-,-,-,-,-,-,1123,0.3
2,6,9,4,3,月謝類,3732,1.1,1633,0.5,6104,1.6,1609,0.6,7140,1.9,523,0.2,5273,1.4
2,6,9,4,4,他の教養娯楽サービス,9131,2.8,10205,3.4,9052,2.4,6734,2.6,9875,2.6,7332,2.9,9303,2.5
2,4,10,0,0,その他の消費支出,61442,18.6,84477,27.8,55093,14.8,25909,9.9,27685,7.2,34665,13.7,96223,25.7
2,5,10,1,0,諸雑費,38215,11.6,55059,18.1,31740,8.5,17345,6.6,19494,5.1,24897,9.8,64887,17.3
2,6,10,1,1,理美容サービス,4392,1.3,4072,1.3,4746,1.3,4712,1.8,9280,2.4,3107,1.2,4441,1.2
2,6,10,1,2,理美容用品,5432,1.6,5164,1.7,5956,1.6,3615,1.4,7891,2.1,5503,2.2,5933,1.6
2,6,10,1,3,身の回り用品,1695,0.5,1215,0.4,2426,0.7,610,0.2,-,-,415,0.2,1939,0.5
2,6,10,1,4,たばこ,850,0.3,673,0.2,859,0.2,1265,0.5,-,-,1146,0.5,1092,0.3
2,6,10,1,5,他の諸雑費,25846,7.8,43934,14.5,17753,4.8,7142,2.7,2324,0.6,14726,5.8,51482,13.7
2,5,10,2,0,こづかい,6725,2,5627,1.9,9025,2.4,102,0,739,0.2,4813,1.9,8963,2.4
2,5,10,3,0,交際費,10632,3.2,14490,4.8,9363,2.5,8289,3.2,7452,1.9,2842,1.1,11892,3.2
2,6,10,3,0,食料,2042,0.6,3265,1.1,1517,0.4,1110,0.4,1360,0.4,698,0.3,1694,0.5
2,6,10,3,0,家具・家事用品,204,0.1,104,0,326,0.1,96,0,-,-,-,-,414,0.1
2,6,10,3,0,被服及び履物,225,0.1,459,0.2,112,0,88,0,-,-,-,-,111,0
2,6,10,3,0,教養娯楽,498,0.2,716,0.2,380,0.1,419,0.2,-,-,314,0.1,756,0.2
2,6,10,3,0,他の物品サービス,309,0.1,239,0.1,114,0,1859,0.7,-,-,-,-,141,0
2,6,10,3,6,贈与金,2504,0.8,4128,1.4,1790,0.5,1151,0.4,180,0,993,0.4,2443,0.7
2,6,10,3,7,他の交際費,4850,1.5,5579,1.8,5124,1.4,3568,1.4,5912,1.5,837,0.3,6334,1.7
2,5,10,4,0,仕送り金,5870,1.8,9302,3.1,4965,1.3,174,0.1,-,-,2113,0.8,10481,2.8
2,3,0,0,0,土地家屋購入,3911,-,11054,-,-,-,-,-,-,-,-,-,11119,-
2,3,0,0,0,（再掲）教育関係費,24417,7.4,5802,1.9,39053,10.5,34685,13.2,149145,39,2944,1.2,32456,8.7
2,3,0,0,0,（再掲）教養娯楽関係費,33074,10,29683,9.8,39392,10.6,20495,7.8,33113,8.7,22329,8.8,36375,9.7
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8374,2.5,13430,4.4,6755,1.8,1324,0.5,180,0,3105,1.2,12923,3.4
2,3,0,0,0,（再掲）経常消費支出,224867,68.1,211503,69.7,244025,65.5,178489,67.9,203391,53.2,219085,86.3,246585,65.8
2,3,0,0,0,（再掲）情報通信関係費,15961,4.8,15520,5.1,16789,4.5,15061,5.7,13809,3.6,13549,5.3,17334,4.6
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,284011,86,263156,86.7,318557,85.5,220641,83.9,360809,94.3,230058,90.7,336961,89.9
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 5月,,,,,,,,,,,,,,,,,,,
第９表　世帯類型別１世帯当たり１か月間の用途別生計支出　―　全　世　帯　―　,,,,,,,,,,,,,,,,,,,
注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出）,,,,,,,,,,,,,,,,,,,
