項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3835,-,4690,-,793,-,81,-,683,-,3473,-
0,0,0,0,0,調査世帯数,669,-,255,-,316,-,52,-,6,-,46,-,230,-
0,0,0,0,0,世帯人員,2.86,-,2,-,3.62,-,2.29,-,2.87,-,3.21,-,3.18,-
0,0,0,0,0,有業人員,1.35,-,0.85,-,1.78,-,1.06,-,0.63,-,1.53,-,2.21,-
0,0,0,0,0,世帯主平均年齢,59.4,-,66,-,52.7,-,68.3,-,45.9,-,58.4,-,49.9,-
2,2,0,0,0,生計支出,362708,-,332491,-,415704,-,231420,-,390381,-,320855,-,419041,-
2,3,0,0,0,消費支出,362708,100,332491,100,415704,100,231420,100,390381,100,320855,100,419041,100
2,4,1,0,0,食料,91192,25.1,85541,25.7,99844,24,70294,30.4,91570,23.5,87770,27.4,96701,23.1
2,5,1,1,0,穀類,7113,2,6029,1.8,8186,2,4902,2.1,2904,0.7,8397,2.6,7183,1.7
2,6,1,1,1,米類,1862,0.5,1427,0.4,2255,0.5,1281,0.6,784,0.2,2277,0.7,1836,0.4
2,6,1,1,2,パン,3114,0.9,2871,0.9,3407,0.8,2144,0.9,1218,0.3,3594,1.1,3147,0.8
2,6,1,1,3,麺類,1628,0.4,1338,0.4,1934,0.5,1023,0.4,436,0.1,1859,0.6,1645,0.4
2,6,1,1,4,他の穀類,508,0.1,392,0.1,589,0.1,453,0.2,467,0.1,667,0.2,555,0.1
2,5,1,2,0,魚介類,6707,1.8,7167,2.2,6584,1.6,5415,2.3,7164,1.8,6474,2,5576,1.3
2,6,1,2,1,生鮮魚介,4148,1.1,4409,1.3,4100,1,3173,1.4,4625,1.2,4141,1.3,3468,0.8
2,6,1,2,2,塩干魚介,1066,0.3,1086,0.3,1056,0.3,1006,0.4,1151,0.3,1089,0.3,854,0.2
2,6,1,2,3,魚肉練製品,532,0.1,570,0.2,524,0.1,420,0.2,58,0,502,0.2,418,0.1
2,6,1,2,4,他の魚介加工品,961,0.3,1101,0.3,904,0.2,817,0.4,1331,0.3,742,0.2,836,0.2
2,5,1,3,0,肉類,8457,2.3,6950,2.1,9885,2.4,5679,2.5,8428,2.2,10343,3.2,8689,2.1
2,6,1,3,1,生鮮肉,6877,1.9,5524,1.7,8114,2,4637,2,7749,2,8570,2.7,7110,1.7
