項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,624,627,770,831,1089,1036,809,4215,1970
0,0,0,0,0,0,0,調査世帯数,661,-,36,45,54,56,76,68,49,277,131
0,0,0,0,0,0,0,世帯人員,2.95,-,2.95,3.85,3.76,3.68,3.37,3.04,2.72,2.43,2.29
0,0,0,0,0,0,0,有業人員,1.35,-,1.62,1.56,1.47,1.72,1.77,1.9,1.76,0.86,0.51
0,0,0,0,0,0,0,世帯主平均年齢,59.8,-,30.9,37.1,42.2,46.9,51.9,57.1,61.9,75.5,82.1
2,2,0,0,0,0,0,生計支出,306212,-3.4,340173,257579,320754,410688,374625,332601,322738,257834,233473
2,3,0,0,0,0,0,消費支出,302089,-4.7,340173,257579,320754,361086,374625,332601,322738,257834,233473
2,4,1,0,0,0,0,食料,93479,-0.3,74238,84394,90360,105504,105659,102815,104511,88319,81523
2,5,1,1,0,0,0,穀類,6869,-5.9,4248,5654,7553,8931,7032,7460,7269,6641,6171
2,6,1,1,1,0,0,米類,1697,-21.3,1022,1129,1620,1858,1850,1551,1624,1874,1795
2,7,1,1,1,0,102,米,1697,-21.3,1022,1129,1620,1858,1850,1551,1624,1874,1795
2,6,1,1,2,0,0,パン,2856,-0.4,1713,2467,3298,4340,2737,3109,3030,2645,2483
2,7,1,1,2,0,120,食パン,936,-6,648,828,955,1246,810,979,997,940,996
2,7,1,1,2,0,129,他のパン,1920,2.6,1065,1639,2342,3094,1927,2130,2033,1706,1487
2,6,1,1,3,0,0,麺類,1877,1.1,1136,1508,2047,2090,1984,2213,2171,1801,1619
2,7,1,1,3,0,130,生うどん・そば,254,-8,184,188,206,338,215,290,376,244,204
2,7,1,1,3,0,131,乾うどん・そば,425,21.1,139,117,177,253,262,576,471,588,672
2,7,1,1,3,0,134,パスタ,116,-25.6,37,139,166,153,163,175,118,80,58
2,7,1,1,3,0,133,中華麺,533,6.2,392,321,646,483,614,502,706,528,432
2,7,1,1,3,0,135,カップ麺,346,3,313,522,564,584,530,400,271,191,167
2,7,1,1,3,0,132,即席麺,123,-17.4,40,116,159,232,114,173,140,95,53
2,7,1,1,3,0,139,他の麺類,81,-6.9,31,104,129,48,88,98,89,75,33
2,6,1,1,4,0,0,他の穀類,439,3.8,376,550,589,642,461,586,445,321,275
2,7,1,1,4,0,140,小麦粉,52,13,21,55,42,67,62,59,41,52,56
2,7,1,1,4,0,150,もち,49,19.5,21,51,21,88,42,-,121,50,61
2,7,1,1,4,0,160,他の穀類のその他,338,0.6,334,444,527,487,358,528,284,219,158
2,5,1,2,0,0,0,魚介類,6403,-4.9,2689,4337,4114,5613,5590,6986,7145,7759,7563
2,6,1,2,1,0,0,生鮮魚介,3836,-0.4,1513,2337,2403,3501,3430,4215,4669,4582,4241
2,7,1,2,1,170-189,0,鮮魚,3557,-0.3,1397,2281,2337,3301,3232,3966,4269,4188,3884
2,7,1,2,1,170-189,170,まぐろ,656,-2.4,281,346,392,583,415,671,894,834,719
2,7,1,2,1,170-189,172,あじ,112,9.8,7,124,53,42,118,95,141,147,115
2,7,1,2,1,170-189,173,いわし,49,-10.9,-,7,3,19,57,46,56,73,53
2,7,1,2,1,170-189,174,かつお,183,44.1,58,125,90,168,119,179,185,247,177
2,7,1,2,1,170-189,175,かれい,35,-25.5,-,26,17,18,25,30,17,55,62
2,7,1,2,1,170-189,176,さけ,497,3.1,306,447,396,287,548,481,607,562,531
2,7,1,2,1,170-189,177,さば,61,-3.2,33,86,40,56,41,49,64,73,39
2,7,1,2,1,170-189,178,さんま,9,-43.8,-,-,-,-,-,12,-,19,8
2,7,1,2,1,170-189,180,たい,99,-2.9,26,-,24,171,77,150,252,89,98
2,7,1,2,1,170-189,181,ぶり,208,10.6,98,100,199,177,222,230,356,211,225
2,7,1,2,1,170-189,182,いか,128,-21,14,11,96,212,127,75,137,162,123
2,7,1,2,1,170-189,183,たこ,143,-15.4,125,66,173,82,146,114,119,176,142
2,7,1,2,1,170-189,185,えび,267,0,154,142,172,204,232,309,502,285,240
2,7,1,2,1,170-189,186,かに,19,-54.8,-,-,2,5,-,35,-,35,44
2,7,1,2,1,170-189,189,他の鮮魚,577,-1.9,209,639,452,725,384,844,452,624,794
2,7,1,2,1,170-189,187,さしみ盛合わせ,516,6.6,85,163,228,553,722,647,488,597,514
2,7,1,2,1,190-194,0,貝類,278,-3.1,116,55,67,200,198,249,401,394,357
2,7,1,2,1,190-194,190,あさり,71,-5.3,-,12,16,43,57,70,83,108,98
2,7,1,2,1,190-194,192,しじみ,48,-18.6,13,4,18,22,42,22,107,67,59
2,7,1,2,1,190-194,191,かき(貝),5,-28.6,5,-,-,-,-,5,8,9,11
2,7,1,2,1,190-194,194,ほたて貝,117,-6.4,98,28,23,114,83,135,109,156,131
2,7,1,2,1,190-194,193,他の貝,37,68.2,-,11,9,22,15,17,94,55,57
2,6,1,2,2,0,0,塩干魚介,1103,-7.5,367,857,615,856,916,1234,911,1440,1462
2,7,1,2,2,0,195,塩さけ,137,-14.9,55,123,36,128,136,253,63,158,178
2,7,1,2,2,0,196,たらこ,233,52.3,130,117,151,137,308,236,205,284,197
2,7,1,2,2,0,197,しらす干し,175,-7.4,34,153,156,189,149,200,136,208,178
2,7,1,2,2,0,198,干しあじ,63,-17.1,-,13,31,31,29,34,73,105,136
2,7,1,2,2,0,202,他の塩干魚介,496,-19.2,148,452,242,371,293,510,434,685,773
2,6,1,2,3,0,0,魚肉練製品,525,-10.4,234,295,267,411,354,587,733,662,652
2,7,1,2,3,0,203,揚げかまぼこ,135,-11.8,20,25,36,78,69,150,336,173,154
2,7,1,2,3,0,204,ちくわ,108,-2.7,91,86,48,98,109,167,87,115,109
2,7,1,2,3,0,205,かまぼこ,208,-5.9,75,61,126,159,121,202,255,289,316
2,7,1,2,3,0,209,他の魚肉練製品,75,-26.5,49,123,57,76,55,68,55,85,73
2,6,1,2,4,0,0,他の魚介加工品,939,-14.7,575,848,828,845,891,951,832,1075,1208
2,7,1,2,4,0,210,かつお節・削り節,58,-55,20,62,34,44,42,22,60,82,91
2,7,1,2,4,0,213,魚介の漬物,282,-2.8,52,151,155,205,242,321,289,374,431
2,7,1,2,4,0,215,魚介のつくだ煮,75,-10.7,6,-,11,13,65,31,62,135,215
2,7,1,2,4,0,216,魚介の缶詰,227,-16.8,194,315,374,167,172,174,223,232,196
2,7,1,2,4,0,217,他の魚介加工品のその他,298,-8.6,303,320,254,416,370,403,198,253,276
2,5,1,3,0,0,0,肉類,9072,-0.4,6344,7911,7868,10173,12075,10840,10578,8152,6669
2,6,1,3,1,0,0,生鮮肉,7311,-0.8,4994,6211,6372,8395,10087,9083,8877,6323,5032
2,7,1,3,1,0,220,牛肉,2206,-1.3,1164,1796,1762,2559,2481,2474,3226,2100,1734
2,7,1,3,1,0,221,豚肉,3110,0.6,2232,2684,2492,3390,4622,3827,3692,2683,2177
2,7,1,3,1,0,222,鶏肉,1476,-4,1122,1392,1549,1992,2069,2061,1474,1130,868
2,7,1,3,1,0,22X,合いびき肉,283,-7.5,269,236,420,274,426,423,178,217,155
2,7,1,3,1,0,224,他の生鮮肉,236,18.6,207,104,148,181,489,299,307,193,99
2,6,1,3,2,0,0,加工肉,1761,1.5,1350,1700,1496,1779,1987,1757,1700,1830,1637
2,7,1,3,2,0,225,ハム,623,4.2,317,283,439,537,400,445,423,909,1006
2,7,1,3,2,0,226,ソーセージ,612,3.7,727,794,649,755,715,672,630,488,337
2,7,1,3,2,0,227,ベーコン,227,-11.3,82,304,252,238,313,247,328,184,142
2,7,1,3,2,0,229,他の加工肉,299,2.7,224,319,157,248,559,394,320,248,152
2,5,1,4,0,0,0,乳卵類,4673,-2.4,3012,4623,4603,4214,5130,5579,4439,4735,4633
2,6,1,4,1,0,230,牛乳,1466,-0.3,992,1625,1496,1211,1597,1624,1175,1540,1626
2,6,1,4,2,0,0,乳製品,2318,-5.4,1416,2240,2262,2166,2597,2982,2146,2301,2180
2,7,1,4,2,0,231,粉ミルク,59,-28,60,301,244,97,10,21,8,12,19
2,7,1,4,2,0,232,ヨーグルト,1301,-6.9,567,1136,1097,937,1365,1749,1138,1449,1409
2,7,1,4,2,0,233,バター,133,-18.9,60,130,112,181,104,175,116,139,144
2,7,1,4,2,0,234,チーズ,767,3.9,709,612,759,896,1082,949,742,653,579
2,7,1,4,2,0,235,他の乳製品,58,-14.7,20,62,51,55,37,87,142,48,30
2,6,1,4,3,0,238,卵,890,2.5,604,758,845,838,936,973,1119,894,827
2,5,1,5,0,0,0,野菜・海藻,10940,-9.3,5477,7960,8347,8660,10551,12030,12792,12592,12097
2,6,1,5,1,0,0,生鮮野菜,7833,-8.9,3808,5845,5901,6377,7690,8830,8904,8951,8381
2,7,1,5,1,240-249,0,葉茎菜,2091,-13.6,1062,1621,1633,1917,2337,2273,2619,2222,2013
2,7,1,5,1,240-249,240,キャベツ,232,-15.6,128,141,216,235,241,235,315,245,219
2,7,1,5,1,240-249,241,ほうれんそう,134,-15.2,77,92,120,77,141,115,135,164,165
2,7,1,5,1,240-249,242,はくさい,37,-17.8,13,34,38,24,55,37,41,39,40
2,7,1,5,1,240-249,243,ねぎ,284,-23.7,138,236,234,225,341,338,340,294,237
2,7,1,5,1,240-249,244,レタス,273,-9.6,164,149,212,226,437,333,425,242,250
2,7,1,5,1,240-249,247,ブロッコリー,234,-11.7,150,238,221,297,258,239,178,240,233
2,7,1,5,1,240-249,245,もやし,84,-7.7,74,49,81,85,126,120,84,70,64
2,7,1,5,1,240-249,249,他の葉茎菜,813,-10.8,318,682,512,747,737,856,1101,927,805
2,7,1,5,1,250-259 25X,0,根菜,1492,-13.5,837,1418,1176,1103,1403,1679,1661,1680,1542
2,7,1,5,1,250-259 25X,250,さつまいも,51,-15,4,32,38,55,54,38,80,58,51
2,7,1,5,1,250-259 25X,251,じゃがいも,206,-29.2,109,191,214,196,188,191,213,229,218
2,7,1,5,1,250-259 25X,252,さといも,24,-7.7,-,14,3,19,12,38,2,37,57
2,7,1,5,1,250-259 25X,253,だいこん,122,-17,101,106,85,102,104,135,107,143,144
2,7,1,5,1,250-259 25X,254,にんじん,191,-27.4,214,265,164,164,160,186,201,193,172
2,7,1,5,1,250-259 25X,255,ごぼう,72,12.5,30,41,32,41,59,93,83,93,82
2,7,1,5,1,250-259 25X,256,たまねぎ,306,-18.2,203,415,319,248,328,363,342,288,258
