項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3785,-,4738,-,724,-,57,-,753,-,3716,-
0,0,0,0,0,調査世帯数,699,-,266,-,332,-,50,-,4,-,51,-,255,-
0,0,0,0,0,世帯人員,2.89,-,2,-,3.64,-,2.26,-,2.67,-,3.24,-,3.18,-
0,0,0,0,0,有業人員,1.37,-,0.89,-,1.78,-,1.09,-,0.67,-,1.43,-,2.19,-
0,0,0,0,0,世帯主平均年齢,59,-,65.1,-,52.7,-,67.8,-,50.8,-,58.9,-,50.2,-
2,2,0,0,0,生計支出,297012,-,267486,-,336074,-,203112,-,398705,-,289953,-,352921,-
2,3,0,0,0,消費支出,297012,100,267486,100,336074,100,203112,100,398705,100,289953,100,352921,100
2,4,1,0,0,食料,84929,28.6,78574,29.4,94918,28.2,60715,29.9,82999,20.8,77297,26.7,91739,26
2,5,1,1,0,穀類,6502,2.2,5185,1.9,7736,2.3,4753,2.3,6990,1.8,7042,2.4,6485,1.8
2,6,1,1,1,米類,1666,0.6,1195,0.4,2121,0.6,1069,0.5,1071,0.3,1740,0.6,1519,0.4
2,6,1,1,2,パン,2760,0.9,2330,0.9,3168,0.9,1987,1,3626,0.9,3105,1.1,2881,0.8
2,6,1,1,3,麺類,1561,0.5,1259,0.5,1839,0.5,1245,0.6,1434,0.4,1632,0.6,1551,0.4
2,6,1,1,4,他の穀類,515,0.2,402,0.2,608,0.2,451,0.2,859,0.2,565,0.2,534,0.2
2,5,1,2,0,魚介類,6030,2,6023,2.3,6382,1.9,4419,2.2,3364,0.8,5396,1.9,5604,1.6
2,6,1,2,1,生鮮魚介,3698,1.2,3699,1.4,3964,1.2,2530,1.2,2564,0.6,3143,1.1,3485,1
2,6,1,2,2,塩干魚介,963,0.3,921,0.3,1000,0.3,887,0.4,342,0.1,1018,0.4,877,0.2
2,6,1,2,3,魚肉練製品,540,0.2,570,0.2,533,0.2,432,0.2,-,-,532,0.2,486,0.1
2,6,1,2,4,他の魚介加工品,829,0.3,834,0.3,885,0.3,570,0.3,459,0.1,701,0.2,755,0.2
2,5,1,3,0,肉類,8196,2.8,6713,2.5,9795,2.9,5382,2.6,9414,2.4,8290,2.9,8892,2.5
2,6,1,3,1,生鮮肉,6714,2.3,5459,2,8038,2.4,4516,2.2,8887,2.2,6801,2.3,7359,2.1
2,6,1,3,2,加工肉,1482,0.5,1254,0.5,1757,0.5,866,0.4,527,0.1,1489,0.5,1533,0.4
2,5,1,4,0,乳卵類,4308,1.5,3919,1.5,4924,1.5,3208,1.6,6557,1.6,3450,1.2,3972,1.1
2,6,1,4,1,牛乳,1215,0.4,994,0.4,1477,0.4,692,0.3,2803,0.7,1171,0.4,1147,0.3
2,6,1,4,2,乳製品,2314,0.8,2243,0.8,2569,0.8,1851,0.9,3206,0.8,1508,0.5,2093,0.6
