項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,543,818,676,1059,1038,1180,796,3890,1935
0,0,0,0,0,0,0,調査世帯数,671,-,34,58,46,73,69,80,52,259,129
0,0,0,0,0,0,0,世帯人員,2.94,-,2.85,3.62,3.41,3.65,3.13,3.14,2.86,2.44,2.35
0,0,0,0,0,0,0,有業人員,1.42,-,1.67,1.62,1.52,1.68,1.81,1.91,1.85,0.91,0.62
0,0,0,0,0,0,0,世帯主平均年齢,59,-,30.4,37.1,42.3,46.9,51.9,57,61.8,75.6,81.6
2,2,0,0,0,0,0,生計支出,334010,22.4,545690,345701,327093,364498,364822,391063,287393,278897,225235
2,3,0,0,0,0,0,消費支出,330099,21,473726,345701,327093,364498,364822,391063,287393,278897,225235
2,4,1,0,0,0,0,食料,94172,5.4,70859,92842,87553,106364,100348,104104,103483,88973,80758
2,5,1,1,0,0,0,穀類,7557,-3,4580,6355,6868,8586,8302,8587,8434,7375,7576
2,6,1,1,1,0,0,米類,2049,1.4,1025,1264,1601,2275,2350,2357,2049,2200,2532
2,7,1,1,1,0,102,米,2049,1.4,1025,1264,1601,2275,2350,2357,2049,2200,2532
2,6,1,1,2,0,0,パン,3209,3.3,1882,2769,2724,3756,3304,3849,3860,3071,3002
2,7,1,1,2,0,120,食パン,1025,-10.9,715,792,979,1203,1002,1092,1129,1042,1050
2,7,1,1,2,0,129,他のパン,2184,11.6,1168,1977,1745,2552,2302,2756,2731,2029,1953
2,6,1,1,3,0,0,麺類,1828,-11.6,1411,1814,1976,2026,2099,1781,2002,1717,1632
2,7,1,1,3,0,130,生うどん・そば,288,-19.8,156,229,254,252,289,278,321,330,346
2,7,1,1,3,0,131,乾うどん・そば,254,-24.9,143,232,237,199,191,208,238,326,329
2,7,1,1,3,0,134,パスタ,162,-7.4,172,183,133,175,218,215,195,119,109
2,7,1,1,3,0,133,中華麺,486,-13.1,282,409,605,591,521,464,591,458,399
2,7,1,1,3,0,135,カップ麺,388,19.8,453,498,442,463,618,406,364,263,297
2,7,1,1,3,0,132,即席麺,163,-19.3,118,198,208,192,169,169,164,143,109
2,7,1,1,3,0,139,他の麺類,88,-19.3,87,65,98,153,93,40,128,77,43
2,6,1,1,4,0,0,他の穀類,470,-20.9,262,508,567,530,548,600,523,387,410
2,7,1,1,4,0,140,小麦粉,72,-33.3,24,58,80,52,41,61,88,93,101
2,7,1,1,4,0,150,もち,49,-23.4,22,31,10,118,26,19,66,57,76
2,7,1,1,4,0,160,他の穀類のその他,349,-17.3,216,419,477,360,481,521,369,237,233
2,5,1,2,0,0,0,魚介類,7319,3.2,3344,4941,5046,7638,7725,7409,8008,8406,7698
2,6,1,2,1,0,0,生鮮魚介,4429,2.5,1908,3051,3331,4780,4652,4586,4932,4955,4265
2,7,1,2,1,170-189,0,鮮魚,4086,2.5,1876,2853,3064,4479,4345,4201,4549,4526,3936
2,7,1,2,1,170-189,170,まぐろ,755,-5.6,311,474,383,764,999,833,813,836,776
2,7,1,2,1,170-189,172,あじ,111,15.6,63,56,74,66,104,94,103,157,173
2,7,1,2,1,170-189,173,いわし,35,-35.2,-,9,48,12,44,25,49,47,58
2,7,1,2,1,170-189,174,かつお,216,34.2,107,90,158,257,112,189,200,296,252
2,7,1,2,1,170-189,175,かれい,55,-20.3,5,11,30,60,33,44,82,78,79
2,7,1,2,1,170-189,176,さけ,530,-10,276,392,383,448,596,679,470,593,576
2,7,1,2,1,170-189,177,さば,72,7.5,79,54,66,56,40,102,59,83,74
2,7,1,2,1,170-189,178,さんま,12,-42.9,-,-,14,27,-,7,-,19,13
2,7,1,2,1,170-189,180,たい,131,29.7,71,133,143,87,116,181,95,144,115
2,7,1,2,1,170-189,181,ぶり,240,1.3,72,127,243,337,263,211,382,234,226
2,7,1,2,1,170-189,182,いか,192,10.3,12,104,185,275,117,143,184,250,162
2,7,1,2,1,170-189,183,たこ,130,-21.7,26,115,170,148,160,154,113,125,79
2,7,1,2,1,170-189,185,えび,288,12.5,264,280,209,180,216,264,429,334,215
2,7,1,2,1,170-189,186,かに,13,-76.8,-,-,42,17,10,-,5,17,18
2,7,1,2,1,170-189,189,他の鮮魚,769,4.2,239,706,675,1184,728,771,843,753,697
2,7,1,2,1,170-189,187,さしみ盛合わせ,538,35.2,349,301,242,562,808,503,722,559,424
2,7,1,2,1,190-194,0,貝類,342,1.2,32,198,267,300,306,386,382,429,329
2,7,1,2,1,190-194,190,あさり,122,6.1,10,58,98,66,92,144,123,171,150
2,7,1,2,1,190-194,192,しじみ,31,-27.9,22,6,18,20,27,38,9,45,21
2,7,1,2,1,190-194,191,かき(貝),18,-28,-,37,-,15,33,43,-,12,10
2,7,1,2,1,190-194,194,ほたて貝,119,-8.5,-,38,77,150,114,141,172,135,101
2,7,1,2,1,190-194,193,他の貝,54,116,-,59,73,49,40,20,79,67,46
2,6,1,2,2,0,0,塩干魚介,1252,0.1,558,766,712,1068,1460,1097,1289,1579,1578
2,7,1,2,2,0,195,塩さけ,129,-29.1,46,94,74,97,156,201,80,148,149
2,7,1,2,2,0,196,たらこ,196,10.7,77,83,106,85,169,192,248,281,267
2,7,1,2,2,0,197,しらす干し,232,24.7,117,137,195,176,203,227,252,296,315
2,7,1,2,2,0,198,干しあじ,90,-10,-,31,34,64,38,31,72,167,184
2,7,1,2,2,0,202,他の塩干魚介,604,-0.3,318,422,304,646,895,446,637,686,663
2,6,1,2,3,0,0,魚肉練製品,560,3.3,297,238,273,517,399,658,595,732,673
2,7,1,2,3,0,203,揚げかまぼこ,150,-2.6,25,13,34,137,103,175,164,221,201
2,7,1,2,3,0,204,ちくわ,132,26.9,120,83,52,134,98,168,113,159,144
2,7,1,2,3,0,205,かまぼこ,192,-0.5,90,66,111,173,131,229,177,259,261
