項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,476,542,866,1217,970,1056,1180,3694,1741
0,0,0,0,0,0,0,調査世帯数,702,-,34,36,61,83,67,73,82,266,121
0,0,0,0,0,0,0,世帯人員,2.89,-,2.88,3.39,3.63,3.56,3.27,2.99,2.79,2.33,2.22
0,0,0,0,0,0,0,有業人員,1.35,-,1.62,1.77,1.59,1.67,1.65,1.89,1.7,0.75,0.49
0,0,0,0,0,0,0,世帯主平均年齢,59.1,-,31.1,36.9,42.5,47,51.9,56.7,62,75.4,81.8
2,2,0,0,0,0,0,生計支出,328864,2.9,248899,323116,315751,628646,365410,360416,279738,241391,219313
2,3,0,0,0,0,0,消費支出,295796,-7.4,248899,306202,315751,364459,365410,360416,279738,241391,219313
2,4,1,0,0,0,0,食料,88110,-0.9,61790,93066,99878,103099,95566,105813,88477,75943,68286
2,5,1,1,0,0,0,穀類,6625,9.7,5154,6746,7632,7843,7041,6642,6497,6085,5803
2,6,1,1,1,0,0,米類,1545,5.7,1117,1496,1638,2056,1628,1259,1621,1453,1376
2,7,1,1,1,0,102,米,1545,5.7,1117,1496,1638,2056,1628,1259,1621,1453,1376
2,6,1,1,2,0,0,パン,2869,-1.7,2150,2847,3145,3210,2958,3010,2676,2785,2680
2,7,1,1,2,0,120,食パン,918,0.8,454,713,1049,1039,936,736,863,1002,916
2,7,1,1,2,0,129,他のパン,1951,-2.9,1696,2134,2096,2172,2021,2273,1813,1783,1765
2,6,1,1,3,0,0,麺類,1625,30.3,1259,1783,2135,1869,1815,1776,1583,1369,1348
2,7,1,1,3,0,130,生うどん・そば,304,17.8,268,366,286,326,271,386,273,290,315
2,7,1,1,3,0,131,乾うどん・そば,67,48.9,26,57,22,76,70,65,45,88,85
2,7,1,1,3,0,134,パスタ,157,30.8,139,126,265,140,264,166,186,104,109
2,7,1,1,3,0,133,中華麺,407,41.8,252,443,588,453,529,438,415,321,340
2,7,1,1,3,0,135,カップ麺,385,20.7,306,457,650,503,322,460,295,307,276
2,7,1,1,3,0,132,即席麺,204,54.5,203,256,258,229,234,146,265,164,128
2,7,1,1,3,0,139,他の麺類,102,21.4,66,78,67,142,125,115,103,95,95
2,6,1,1,4,0,0,他の穀類,586,42.2,627,619,714,708,640,597,618,478,399
