項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,525,641,785,847,1064,1073,804,4261,1982
0,0,0,0,0,0,0,調査世帯数,657,-,32,45,53,58,73,70,50,276,131
0,0,0,0,0,0,0,世帯人員,2.94,-,3.06,3.89,3.83,3.68,3.41,2.91,2.73,2.41,2.26
0,0,0,0,0,0,0,有業人員,1.34,-,1.55,1.6,1.41,1.7,1.83,1.93,1.82,0.83,0.51
0,0,0,0,0,0,0,世帯主平均年齢,60.1,-,30.8,37.2,42,46.9,51.9,57.1,62.1,75.5,82.1
2,2,0,0,0,0,0,生計支出,307713,-1.5,361893,271142,517401,343912,395537,291591,296096,245026,223121
2,3,0,0,0,0,0,消費支出,295114,-5.5,361893,271142,356876,343912,395537,291591,296096,245026,223121
2,4,1,0,0,0,0,食料,92895,-4.5,67928,82180,93568,106942,114937,91471,108932,86497,76570
2,5,1,1,0,0,0,穀類,6492,-4.9,4405,6109,6806,7632,7445,7248,6118,6164,5667
2,6,1,1,1,0,0,米類,1526,-21.8,818,1624,930,1402,1666,1749,1288,1687,1713
2,7,1,1,1,0,102,米,1526,-21.8,818,1624,930,1402,1666,1749,1288,1687,1713
2,6,1,1,2,0,0,パン,2875,2.9,1891,2433,3511,3557,3178,3237,2718,2673,2468
2,7,1,1,2,0,120,食パン,975,4.7,634,838,1052,1139,1020,949,953,991,1026
2,7,1,1,2,0,129,他のパン,1900,2,1257,1594,2459,2419,2158,2287,1765,1683,1442
2,6,1,1,3,0,0,麺類,1620,-1.6,1251,1417,1789,2170,2090,1737,1620,1410,1221
2,7,1,1,3,0,130,生うどん・そば,232,-4.1,199,246,259,306,293,187,199,217,220
2,7,1,1,3,0,131,乾うどん・そば,207,-21,123,75,158,251,234,281,195,215,234
2,7,1,1,3,0,134,パスタ,112,-22.2,38,93,151,165,171,121,146,84,47
2,7,1,1,3,0,133,中華麺,506,-2.5,275,447,624,589,595,594,454,471,434
2,7,1,1,3,0,135,カップ麺,343,23.4,391,327,339,550,543,376,373,235,190
2,7,1,1,3,0,132,即席麺,151,18,184,149,184,267,145,124,169,123,57
2,7,1,1,3,0,139,他の麺類,68,-8.1,40,80,73,43,110,56,85,63,39
2,6,1,1,4,0,0,他の穀類,470,8,446,635,576,503,510,525,492,394,265
2,7,1,1,4,0,140,小麦粉,46,-8,40,25,34,50,70,32,22,54,40
2,7,1,1,4,0,150,もち,44,12.8,34,42,33,19,40,44,19,59,52
2,7,1,1,4,0,160,他の穀類のその他,380,9.8,371,568,509,434,400,449,451,282,174
2,5,1,2,0,0,0,魚介類,6675,-2.8,2567,4201,4521,6495,6374,5728,7954,8059,7307
2,6,1,2,1,0,0,生鮮魚介,4047,-0.1,1326,2611,2713,4208,4011,3510,5003,4776,4297
2,7,1,2,1,170-189,0,鮮魚,3769,-0.4,1263,2430,2555,4001,3850,3334,4588,4391,3966
2,7,1,2,1,170-189,170,まぐろ,729,-9.8,206,559,573,595,567,531,982,916,843
2,7,1,2,1,170-189,172,あじ,125,5.9,41,46,29,109,115,93,128,178,168
2,7,1,2,1,170-189,173,いわし,32,-17.9,-,-,4,25,10,4,11,63,47
2,7,1,2,1,170-189,174,かつお,134,-15.2,116,73,75,131,90,114,155,168,132
2,7,1,2,1,170-189,175,かれい,39,11.4,32,41,9,27,13,15,53,57,48
2,7,1,2,1,170-189,176,さけ,540,4.4,141,347,521,475,571,484,582,634,517
2,7,1,2,1,170-189,177,さば,56,-12.5,52,94,22,27,40,35,85,65,55
2,7,1,2,1,170-189,178,さんま,29,-21.6,-,19,16,34,25,8,36,41,32
2,7,1,2,1,170-189,180,たい,100,-3.8,46,47,83,122,62,99,179,109,93
2,7,1,2,1,170-189,181,ぶり,184,-13.6,59,162,117,174,244,108,284,202,228
2,7,1,2,1,170-189,182,いか,142,-6,46,88,64,169,181,119,245,147,116
2,7,1,2,1,170-189,183,たこ,115,-34.7,35,114,129,136,69,99,159,125,78
2,7,1,2,1,170-189,185,えび,243,-13.8,100,92,170,228,353,204,489,237,243
2,7,1,2,1,170-189,186,かに,7,-61.1,33,-,-,5,-,-,-,11,9
2,7,1,2,1,170-189,189,他の鮮魚,724,17,263,445,455,1420,718,666,500,793,752
2,7,1,2,1,170-189,187,さしみ盛合わせ,571,28.6,95,303,288,322,792,754,698,645,606
2,7,1,2,1,190-194,0,貝類,278,3.3,63,181,158,207,161,177,415,385,331
2,7,1,2,1,190-194,190,あさり,71,29.1,41,29,42,51,28,29,77,110,122
2,7,1,2,1,190-194,192,しじみ,40,-21.6,-,4,26,5,10,22,60,68,58
