項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3528,-,4852,-,887,-,51,-,733,-,3292,-
0,0,0,0,0,調査世帯数,657,-,229,-,322,-,57,-,3,-,49,-,217,-
0,0,0,0,0,世帯人員,2.94,-,2,-,3.7,-,2.27,-,2.8,-,3.31,-,3.43,-
0,0,0,0,0,有業人員,1.34,-,0.68,-,1.8,-,1.45,-,1,-,1.34,-,2.3,-
0,0,0,0,0,世帯主平均年齢,60.1,-,69,-,51.3,-,69.2,-,42.4,-,63.9,-,50.4,-
2,2,0,0,0,生計支出,307713,-,261707,-,367285,-,222454,-,438268,-,238043,-,361218,-
2,3,0,0,0,消費支出,295114,100,261707,100,341316,100,222454,100,438268,100,238043,100,361218,100
2,4,1,0,0,食料,89943,30.5,79107,30.2,101295,29.7,70475,31.7,114431,26.1,90522,38,101002,28
2,5,1,1,0,穀類,6433,2.2,5419,2.1,7416,2.2,4976,2.2,4989,1.1,6565,2.8,6813,1.9
2,6,1,1,1,米類,1507,0.5,1317,0.5,1664,0.5,1297,0.6,1051,0.2,1633,0.7,1497,0.4
2,6,1,1,2,パン,2866,1,2412,0.9,3335,1,2214,1,3674,0.8,2740,1.2,3114,0.9
2,6,1,1,3,麺類,1591,0.5,1278,0.5,1888,0.6,1156,0.5,264,0.1,1653,0.7,1719,0.5
2,6,1,1,4,他の穀類,469,0.2,411,0.2,529,0.2,308,0.1,-,-,539,0.2,484,0.1
2,5,1,2,0,魚介類,6577,2.2,6681,2.6,6650,1.9,5117,2.3,14981,3.4,7356,3.1,6312,1.7
2,6,1,2,1,生鮮魚介,4027,1.4,3977,1.5,4138,1.2,3153,1.4,9945,2.3,4585,1.9,3967,1.1
2,6,1,2,2,塩干魚介,1039,0.4,1069,0.4,1064,0.3,741,0.3,2930,0.7,1091,0.5,931,0.3
2,6,1,2,3,魚肉練製品,525,0.2,524,0.2,527,0.2,414,0.2,-,-,654,0.3,481,0.1
2,6,1,2,4,他の魚介加工品,986,0.3,1111,0.4,921,0.3,809,0.4,2105,0.5,1026,0.4,933,0.3
2,5,1,3,0,肉類,9194,3.1,7237,2.8,11205,3.3,6576,3,14450,3.3,8469,3.6,10684,3
2,6,1,3,1,生鮮肉,7534,2.6,5902,2.3,9278,2.7,5090,2.3,13384,3.1,6798,2.9,8834,2.4
2,6,1,3,2,加工肉,1660,0.6,1334,0.5,1926,0.6,1487,0.7,1066,0.2,1671,0.7,1850,0.5
2,5,1,4,0,乳卵類,4775,1.6,4505,1.7,5184,1.5,3604,1.6,1281,0.3,4784,2,5057,1.4
2,6,1,4,1,牛乳,1530,0.5,1588,0.6,1582,0.5,1087,0.5,182,0,1440,0.6,1580,0.4
2,6,1,4,2,乳製品,2356,0.8,2139,0.8,2615,0.8,1852,0.8,684,0.2,2296,1,2525,0.7
2,6,1,4,3,卵,889,0.3,778,0.3,986,0.3,665,0.3,415,0.1,1048,0.4,952,0.3
2,5,1,5,0,野菜・海藻,10972,3.7,11321,4.3,11068,3.2,8780,3.9,13771,3.1,11313,4.8,10530,2.9
2,6,1,5,1,生鮮野菜,7784,2.6,7950,3,7931,2.3,6381,2.9,11899,2.7,7704,3.2,7580,2.1
2,6,1,5,2,乾物・海藻,776,0.3,756,0.3,855,0.3,528,0.2,251,0.1,646,0.3,805,0.2
2,6,1,5,3,大豆加工品,1161,0.4,1182,0.5,1134,0.3,1009,0.5,724,0.2,1423,0.6,1104,0.3
2,6,1,5,4,他の野菜・海藻加工品,1252,0.4,1432,0.5,1148,0.3,862,0.4,897,0.2,1540,0.6,1041,0.3
2,5,1,6,0,果物,4390,1.5,5334,2,3844,1.1,3837,1.7,9320,2.1,4120,1.7,3888,1.1
2,6,1,6,1,生鮮果物,4017,1.4,4869,1.9,3522,1,3545,1.6,9200,2.1,3760,1.6,3514,1
2,6,1,6,2,果物加工品,373,0.1,466,0.2,322,0.1,292,0.1,120,0,361,0.2,374,0.1
2,5,1,7,0,油脂・調味料,4012,1.4,3443,1.3,4580,1.3,3199,1.4,8145,1.9,3976,1.7,4445,1.2
2,6,1,7,1,油脂,428,0.1,381,0.1,475,0.1,308,0.1,883,0.2,491,0.2,519,0.1
2,6,1,7,2,調味料,3584,1.2,3062,1.2,4105,1.2,2891,1.3,7262,1.7,3486,1.5,3926,1.1
2,5,1,8,0,菓子類,7102,2.4,5384,2.1,8766,2.6,5232,2.4,9108,2.1,6615,2.8,8186,2.3
2,5,1,9,0,調理食品,14013,4.7,11693,4.5,15194,4.5,14130,6.4,21333,4.9,17230,7.2,15547,4.3
2,6,1,9,1,主食的調理食品,5999,2,4896,1.9,6582,1.9,5587,2.5,3215,0.7,7947,3.3,6811,1.9
2,6,1,9,2,他の調理食品,8014,2.7,6796,2.6,8612,2.5,8543,3.8,18118,4.1,9283,3.9,8736,2.4
2,5,1,10,0,飲料,6168,2.1,5124,2,7067,2.1,5639,2.5,2271,0.5,5885,2.5,7298,2
