地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13804614,36227,13240617,6517063,6723554,563997,275433,288564,7274026,6848468,334360,91198
1,13100,区部,9541151,26526,9065939,4452871,4613068,475212,233201,242011,5217026,4860035,285809,71182
1,13200,市部,4180869,9292,4093291,2022884,2070407,87578,41643,45935,2015967,1948371,47977,19619
2,13300,郡部,57098,26,56152,28245,27907,946,488,458,26218,25494,446,278
2,13350,島部,25496,383,25235,13063,12172,261,101,160,14815,14568,128,119
1,13100,区部,9541151,26526,9065939,4452871,4613068,475212,233201,242011,5217026,4860035,285809,71182
4,13101,千代田区,64909,325,61734,30817,30917,3175,1738,1437,36667,34183,1986,498
4,13102,中央区,164383,631,156531,74214,82317,7852,3946,3906,93168,87406,4369,1393
4,13103,港区,259293,597,238907,111524,127383,20386,10715,9671,147417,133083,11060,3274
4,13104,新宿区,348804,2379,305240,152611,152629,43564,22299,21265,222346,187072,31796,3478
4,13105,文京区,223800,721,212743,101112,111631,11057,5319,5738,122833,113752,7738,1343
4,13106,台東区,200690,687,185038,94793,90245,15652,7827,7825,120313,108182,10132,1999
4,13107,墨田区,273447,586,260746,129869,130877,12701,5525,7176,152638,142934,7157,2547
4,13108,江東区,520651,1392,490628,242703,247925,30023,14202,15821,269735,250482,14594,4659
4,13109,品川区,398620,1624,385128,188996,196132,13492,6638,6854,223827,213696,7448,2683
4,13110,目黒区,280835,594,271524,127860,143664,9311,4963,4348,158168,150736,5458,1974
4,13111,大田区,733829,1211,709176,352778,356398,24653,11651,13002,396087,378289,12919,4879
4,13112,世田谷区,914769,2674,892592,422347,470245,22177,11162,11015,485601,467666,13075,4860
4,13113,渋谷区,228934,864,217789,103830,113959,11145,6031,5114,139511,130660,6983,1868
4,13114,中野区,333950,993,314414,158505,155909,19536,9985,9551,207116,190350,14739,2027
4,13115,杉並区,572907,1395,554755,265802,288953,18152,8913,9239,325266,310138,12515,2613
4,13116,豊島区,290823,1250,260653,130771,129882,30170,15231,14939,181409,156258,22879,2272
4,13117,北区,353313,1024,330228,163780,166448,23085,11745,11340,198382,181273,14516,2593
4,13118,荒川区,216789,726,197357,98243,99114,19432,9429,10003,117011,103102,11565,2344
4,13119,板橋区,570206,1485,542509,267003,275506,27697,12882,14815,313354,292252,17014,4088
4,13120,練馬区,736791,2102,716257,348391,367866,20534,9560,10974,375651,359588,12268,3795
4,13121,足立区,690126,884,657566,330934,326632,32560,15055,17505,350155,328459,15048,6648
4,13122,葛飾区,463909,810,441611,221102,220509,22298,10720,11578,235534,220398,11432,3704
4,13123,江戸川区,699373,1572,662813,334886,327927,36560,17665,18895,344837,320076,19118,5643
1,13200,市部,4180869,9292,4093291,2022884,2070407,87578,41643,45935,2015967,1948371,47977,19619
4,13201,八王子市,563014,1607,549853,275193,274660,13161,6406,6755,269531,259087,7809,2635
4,13202,立川市,184187,264,179670,89553,90117,4517,2100,2417,92130,88869,2290,971
4,13203,武蔵野市,146948,303,143644,68708,74936,3304,1639,1665,77416,74692,2049,675
4,13204,三鷹市,188072,501,184194,90091,94103,3878,1888,1990,94536,91335,2301,900
